category,method_id,config,sequence,start_mode,output_type,metric,value,denominator_or_valid_epochs,failure_flag,source,notes
loosely_coupled_gnss_ins,LC02_GINAV,-,BY2H,CONTRACT_START,imu_point_nav,max_gap_s,1.0,rows=2,NONE,$HX02/RUNS/BY2H__GINAV__NONE__CONTRACT_START__NA; OUTPUT_HASHES.json sha256=0e4d048f38075358e0d434132b4ddc67186a14661352f7065c4099c0fb878119; RUNS/BY2H__GINAV__NONE__CONTRACT_START__NA/eval/GINAV_EVALUATION.json sha256=5b488d60ded438e1270f864ae4e22c9cfd069c360fde6c551788a5d1af183991,
loosely_coupled_gnss_ins,LC02_GINAV,-,BY2H,CONTRACT_START,imu_point_nav,segment_count,1,split>1.5 s,NONE,$HX02/RUNS/BY2H__GINAV__NONE__CONTRACT_START__NA; OUTPUT_HASHES.json sha256=0e4d048f38075358e0d434132b4ddc67186a14661352f7065c4099c0fb878119; RUNS/BY2H__GINAV__NONE__CONTRACT_START__NA/eval/GINAV_EVALUATION.json sha256=5b488d60ded438e1270f864ae4e22c9cfd069c360fde6c551788a5d1af183991,
loosely_coupled_gnss_ins,LC02_GINAV,-,BY2H,CONTRACT_START,imu_point_nav,first_valid_rel_s,676.002,window_start=413.0,NONE,$HX02/RUNS/BY2H__GINAV__NONE__CONTRACT_START__NA; OUTPUT_HASHES.json sha256=0e4d048f38075358e0d434132b4ddc67186a14661352f7065c4099c0fb878119; RUNS/BY2H__GINAV__NONE__CONTRACT_START__NA/eval/GINAV_EVALUATION.json sha256=5b488d60ded438e1270f864ae4e22c9cfd069c360fde6c551788a5d1af183991,
loosely_coupled_gnss_ins,LC02_GINAV,-,BY2H,CONTRACT_START,imu_point_nav,horizontal_rmse_m,2.894928083236164,matched=2/output=2,NONE,$HX02/RUNS/BY2H__GINAV__NONE__CONTRACT_START__NA; OUTPUT_HASHES.json sha256=0e4d048f38075358e0d434132b4ddc67186a14661352f7065c4099c0fb878119; RUNS/BY2H__GINAV__NONE__CONTRACT_START__NA/eval/GINAV_EVALUATION.json sha256=5b488d60ded438e1270f864ae4e22c9cfd069c360fde6c551788a5d1af183991,"frozen evaluator aa049248, evaluator_contract_v3"
loosely_coupled_gnss_ins,LC02_GINAV,-,BY2H,CONTRACT_START,imu_point_nav,up_rmse_m,0.34532057461247095,matched=2/output=2,NONE,$HX02/RUNS/BY2H__GINAV__NONE__CONTRACT_START__NA; OUTPUT_HASHES.json sha256=0e4d048f38075358e0d434132b4ddc67186a14661352f7065c4099c0fb878119; RUNS/BY2H__GINAV__NONE__CONTRACT_START__NA/eval/GINAV_EVALUATION.json sha256=5b488d60ded438e1270f864ae4e22c9cfd069c360fde6c551788a5d1af183991,"frozen evaluator aa049248, evaluator_contract_v3"
loosely_coupled_gnss_ins,LC02_GINAV,-,BY2H,CONTRACT_START,imu_point_nav,yaw_rmse_deg,11.662263303395555,matched=2/output=2,NONE,$HX02/RUNS/BY2H__GINAV__NONE__CONTRACT_START__NA; OUTPUT_HASHES.json sha256=0e4d048f38075358e0d434132b4ddc67186a14661352f7065c4099c0fb878119; RUNS/BY2H__GINAV__NONE__CONTRACT_START__NA/eval/GINAV_EVALUATION.json sha256=5b488d60ded438e1270f864ae4e22c9cfd069c360fde6c551788a5d1af183991,"frozen evaluator aa049248, evaluator_contract_v3"
loosely_coupled_gnss_ins,LC02_GINAV,-,BY2H,CONTRACT_START,imu_point_nav,yaw_p95_absolute_deg,12.348543359530689,matched=2/output=2,NONE,$HX02/RUNS/BY2H__GINAV__NONE__CONTRACT_START__NA; OUTPUT_HASHES.json sha256=0e4d048f38075358e0d434132b4ddc67186a14661352f7065c4099c0fb878119; RUNS/BY2H__GINAV__NONE__CONTRACT_START__NA/eval/GINAV_EVALUATION.json sha256=5b488d60ded438e1270f864ae4e22c9cfd069c360fde6c551788a5d1af183991,"frozen evaluator aa049248, evaluator_contract_v3"
loosely_coupled_gnss_ins,LC02_GINAV,-,BY2H,CONTRACT_START,imu_point_nav,roll_rmse_deg,1.0363224070040435,matched=2/output=2,NONE,$HX02/RUNS/BY2H__GINAV__NONE__CONTRACT_START__NA; OUTPUT_HASHES.json sha256=0e4d048f38075358e0d434132b4ddc67186a14661352f7065c4099c0fb878119; RUNS/BY2H__GINAV__NONE__CONTRACT_START__NA/eval/GINAV_EVALUATION.json sha256=5b488d60ded438e1270f864ae4e22c9cfd069c360fde6c551788a5d1af183991,"frozen evaluator aa049248, evaluator_contract_v3"
loosely_coupled_gnss_ins,LC02_GINAV,-,BY2H,CONTRACT_START,imu_point_nav,pitch_rmse_deg,1.0446861765062918,matched=2/output=2,NONE,$HX02/RUNS/BY2H__GINAV__NONE__CONTRACT_START__NA; OUTPUT_HASHES.json sha256=0e4d048f38075358e0d434132b4ddc67186a14661352f7065c4099c0fb878119; RUNS/BY2H__GINAV__NONE__CONTRACT_START__NA/eval/GINAV_EVALUATION.json sha256=5b488d60ded438e1270f864ae4e22c9cfd069c360fde6c551788a5d1af183991,"frozen evaluator aa049248, evaluator_contract_v3"
loosely_coupled_gnss_ins,LC02_GINAV,-,BY2H,CONTRACT_START,imu_point_nav,coverage_ratio,1.0,matched=2/output=2,NONE,$HX02/RUNS/BY2H__GINAV__NONE__CONTRACT_START__NA; OUTPUT_HASHES.json sha256=0e4d048f38075358e0d434132b4ddc67186a14661352f7065c4099c0fb878119; RUNS/BY2H__GINAV__NONE__CONTRACT_START__NA/eval/GINAV_EVALUATION.json sha256=5b488d60ded438e1270f864ae4e22c9cfd069c360fde6c551788a5d1af183991,"frozen evaluator aa049248, evaluator_contract_v3"
loosely_coupled_gnss_ins,LC02_GINAV,-,BY2H,CONTRACT_START,imu_point_nav,v2_horizontal_rmse_m,2.8731736198916877,matched=2/output=2,NONE,$HX02/RUNS/BY2H__GINAV__NONE__CONTRACT_START__NA; OUTPUT_HASHES.json sha256=0e4d048f38075358e0d434132b4ddc67186a14661352f7065c4099c0fb878119; RUNS/BY2H__GINAV__NONE__CONTRACT_START__NA/eval/GINAV_EVALUATION.json sha256=5b488d60ded438e1270f864ae4e22c9cfd069c360fde6c551788a5d1af183991,"frozen evaluator aa049248, evaluator_contract_v2 (IMU point, parallel)"
loosely_coupled_gnss_ins,LC02_GINAV,-,BY2H,CONTRACT_START,imu_point_nav,v2_up_rmse_m,0.5057352751345866,matched=2/output=2,NONE,$HX02/RUNS/BY2H__GINAV__NONE__CONTRACT_START__NA; OUTPUT_HASHES.json sha256=0e4d048f38075358e0d434132b4ddc67186a14661352f7065c4099c0fb878119; RUNS/BY2H__GINAV__NONE__CONTRACT_START__NA/eval/GINAV_EVALUATION.json sha256=5b488d60ded438e1270f864ae4e22c9cfd069c360fde6c551788a5d1af183991,"frozen evaluator aa049248, evaluator_contract_v2 (IMU point, parallel)"
loosely_coupled_gnss_ins,LC02_GINAV,-,BY2H,CONTRACT_START,imu_point_nav,v2_yaw_rmse_deg,11.662263303395555,matched=2/output=2,NONE,$HX02/RUNS/BY2H__GINAV__NONE__CONTRACT_START__NA; OUTPUT_HASHES.json sha256=0e4d048f38075358e0d434132b4ddc67186a14661352f7065c4099c0fb878119; RUNS/BY2H__GINAV__NONE__CONTRACT_START__NA/eval/GINAV_EVALUATION.json sha256=5b488d60ded438e1270f864ae4e22c9cfd069c360fde6c551788a5d1af183991,"frozen evaluator aa049248, evaluator_contract_v2 (IMU point, parallel)"
loosely_coupled_gnss_ins,LC02_GINAV,-,BY2H,CONTRACT_START,imu_point_nav,v2_yaw_p95_absolute_deg,12.348543359530689,matched=2/output=2,NONE,$HX02/RUNS/BY2H__GINAV__NONE__CONTRACT_START__NA; OUTPUT_HASHES.json sha256=0e4d048f38075358e0d434132b4ddc67186a14661352f7065c4099c0fb878119; RUNS/BY2H__GINAV__NONE__CONTRACT_START__NA/eval/GINAV_EVALUATION.json sha256=5b488d60ded438e1270f864ae4e22c9cfd069c360fde6c551788a5d1af183991,"frozen evaluator aa049248, evaluator_contract_v2 (IMU point, parallel)"
loosely_coupled_gnss_ins,LC02_GINAV,-,BY2H,CONTRACT_START,imu_point_nav,v2_roll_rmse_deg,1.0363224070040435,matched=2/output=2,NONE,$HX02/RUNS/BY2H__GINAV__NONE__CONTRACT_START__NA; OUTPUT_HASHES.json sha256=0e4d048f38075358e0d434132b4ddc67186a14661352f7065c4099c0fb878119; RUNS/BY2H__GINAV__NONE__CONTRACT_START__NA/eval/GINAV_EVALUATION.json sha256=5b488d60ded438e1270f864ae4e22c9cfd069c360fde6c551788a5d1af183991,"frozen evaluator aa049248, evaluator_contract_v2 (IMU point, parallel)"
loosely_coupled_gnss_ins,LC02_GINAV,-,BY2H,CONTRACT_START,imu_point_nav,v2_pitch_rmse_deg,1.0446861765062918,matched=2/output=2,NONE,$HX02/RUNS/BY2H__GINAV__NONE__CONTRACT_START__NA; OUTPUT_HASHES.json sha256=0e4d048f38075358e0d434132b4ddc67186a14661352f7065c4099c0fb878119; RUNS/BY2H__GINAV__NONE__CONTRACT_START__NA/eval/GINAV_EVALUATION.json sha256=5b488d60ded438e1270f864ae4e22c9cfd069c360fde6c551788a5d1af183991,"frozen evaluator aa049248, evaluator_contract_v2 (IMU point, parallel)"
loosely_coupled_gnss_ins,LC02_GINAV,-,BY2H,CONTRACT_START,imu_point_nav,v2_coverage_ratio,1.0,matched=2/output=2,NONE,$HX02/RUNS/BY2H__GINAV__NONE__CONTRACT_START__NA; OUTPUT_HASHES.json sha256=0e4d048f38075358e0d434132b4ddc67186a14661352f7065c4099c0fb878119; RUNS/BY2H__GINAV__NONE__CONTRACT_START__NA/eval/GINAV_EVALUATION.json sha256=5b488d60ded438e1270f864ae4e22c9cfd069c360fde6c551788a5d1af183991,"frozen evaluator aa049248, evaluator_contract_v2 (IMU point, parallel)"
loosely_coupled_gnss_ins,LC02_GINAV,-,BY2O,FILE_START,imu_point_nav,row_coverage,0.013227513227513227,5/378,NONE,$HX02/RUNS/BY2O__GINAV__NONE__FILE_START__NA; OUTPUT_HASHES.json sha256=c0eaf82df80c45d494b19cdff1d78d41a0004edb4d934aa01b7116ddf8d70916; RUNS/BY2O__GINAV__NONE__FILE_START__NA/eval/GINAV_EVALUATION.json sha256=82256629c74394754b5f5d15264ee237910679c7bc6c8857730bd7928828390b,native output rows inside the window / integer seconds of the closed window
loosely_coupled_gnss_ins,LC02_GINAV,-,BY2O,FILE_START,imu_point_nav,temporal_coverage,0.034474801061007546,span=12.996999999999844 s,NONE,$HX02/RUNS/BY2O__GINAV__NONE__FILE_START__NA; OUTPUT_HASHES.json sha256=c0eaf82df80c45d494b19cdff1d78d41a0004edb4d934aa01b7116ddf8d70916; RUNS/BY2O__GINAV__NONE__FILE_START__NA/eval/GINAV_EVALUATION.json sha256=82256629c74394754b5f5d15264ee237910679c7bc6c8857730bd7928828390b,(last - first valid row) / window length
loosely_coupled_gnss_ins,LC02_GINAV,-,BY2O,FILE_START,imu_point_nav,max_gap_s,9.0,rows=5,NONE,$HX02/RUNS/BY2O__GINAV__NONE__FILE_START__NA; OUTPUT_HASHES.json sha256=c0eaf82df80c45d494b19cdff1d78d41a0004edb4d934aa01b7116ddf8d70916; RUNS/BY2O__GINAV__NONE__FILE_START__NA/eval/GINAV_EVALUATION.json sha256=82256629c74394754b5f5d15264ee237910679c7bc6c8857730bd7928828390b,
loosely_coupled_gnss_ins,LC02_GINAV,-,BY2O,FILE_START,imu_point_nav,segment_count,3,split>1.5 s,NONE,$HX02/RUNS/BY2O__GINAV__NONE__FILE_START__NA; OUTPUT_HASHES.json sha256=c0eaf82df80c45d494b19cdff1d78d41a0004edb4d934aa01b7116ddf8d70916; RUNS/BY2O__GINAV__NONE__FILE_START__NA/eval/GINAV_EVALUATION.json sha256=82256629c74394754b5f5d15264ee237910679c7bc6c8857730bd7928828390b,
loosely_coupled_gnss_ins,LC02_GINAV,-,BY2O,FILE_START,imu_point_nav,first_valid_rel_s,3549.002,window_start=3186.0,NONE,$HX02/RUNS/BY2O__GINAV__NONE__FILE_START__NA; OUTPUT_HASHES.json sha256=c0eaf82df80c45d494b19cdff1d78d41a0004edb4d934aa01b7116ddf8d70916; RUNS/BY2O__GINAV__NONE__FILE_START__NA/eval/GINAV_EVALUATION.json sha256=82256629c74394754b5f5d15264ee237910679c7bc6c8857730bd7928828390b,
loosely_coupled_gnss_ins,LC02_GINAV,-,BY2O,FILE_START,imu_point_nav,frozen_evaluation_status,NOT_RUN_ALGORITHM_FAILURE,UNAVAILABLE,ALGORITHM_FAILURE_DIVERGED,$HX02/RUNS/BY2O__GINAV__NONE__FILE_START__NA; OUTPUT_HASHES.json sha256=c0eaf82df80c45d494b19cdff1d78d41a0004edb4d934aa01b7116ddf8d70916; RUNS/BY2O__GINAV__NONE__FILE_START__NA/eval/GINAV_EVALUATION.json sha256=82256629c74394754b5f5d15264ee237910679c7bc6c8857730bd7928828390b,"{""all_numeric_rows_finite"": true, ""bounds"": {""height_displacement_m"": 1000.0, ""position_displacement_m"": 10000.0, ""speed_mps"": 50.0}, ""failure_classification"": ""ALGORITHM_FAILURE_DIVERGED"", ""first_violation"": {""data_row_one_based"": 5, ""file_line_one_based"": 5, ""height_displacement_m"": 199.743514, ""position_displacement_m"": 202.86856871534454, ""reasons"": [""speed_mps""], ""speed_mps"": 68.77248078219081, ""time_seconds"": 3561.999}, ""height_definition"": ""absolute geodetic height minus first native geodetic height"", ""maxima"": {""height_displacement_m"": 199.743514, ""position_displacement_m"": 202.8685687"
legged_state_estimation,Hartley-S,S,BY2,FILE_START,relative_pose,position_drift_m_per_100m,34.07743045460158,scored=2741/grid=2741,NONE,$HX02/RUNS/BY2__HARTLEY_S__S__C00__NA; OUTPUT_HASHES.json sha256=54fd8eb05eedd83b2351d747041a972359ef127466b0582ec513ead5d2d66b8f; RUNS/BY2__HARTLEY_S__S__C00__NA/eval/RELATIVE_POSE/OUTPUT/RELATIVE_POSE_METRICS.json sha256=70378fd3cba038f54ecf30f244c663f48679c166b88466c52fd5c68a938251c4,"OLS slope (with intercept) of horizontal error norm versus cumulative reference horizontal path, x100"
legged_state_estimation,Hartley-S,S,BY2,FILE_START,relative_pose,heading_drift_deg_per_min,-101.19336396722751,scored=2741/grid=2741,NONE,$HX02/RUNS/BY2__HARTLEY_S__S__C00__NA; OUTPUT_HASHES.json sha256=54fd8eb05eedd83b2351d747041a972359ef127466b0582ec513ead5d2d66b8f; RUNS/BY2__HARTLEY_S__S__C00__NA/eval/RELATIVE_POSE/OUTPUT/RELATIVE_POSE_METRICS.json sha256=70378fd3cba038f54ecf30f244c663f48679c166b88466c52fd5c68a938251c4,OLS slope (with intercept) of time-unwrapped wrap-safe NED yaw error versus time in minutes
legged_state_estimation,Hartley-S,S,BY2,FILE_START,relative_pose,aligned_horizontal_rmse_m,84.1550245962943,scored=2741/grid=2741,NONE,$HX02/RUNS/BY2__HARTLEY_S__S__C00__NA; OUTPUT_HASHES.json sha256=54fd8eb05eedd83b2351d747041a972359ef127466b0582ec513ead5d2d66b8f; RUNS/BY2__HARTLEY_S__S__C00__NA/eval/RELATIVE_POSE/OUTPUT/RELATIVE_POSE_METRICS.json sha256=70378fd3cba038f54ecf30f244c663f48679c166b88466c52fd5c68a938251c4,"one 4-DOF alignment from this branch's own output on [66.0, 76.0] s (101 epochs): yaw 87.462718 deg, translation [0.2174, 0.4083, -0.3231] m; applied unchanged"
legged_state_estimation,Hartley-S,S,BY2,FILE_START,relative_pose,aligned_up_rmse_m,4.34380454274841,scored=2741/grid=2741,NONE,$HX02/RUNS/BY2__HARTLEY_S__S__C00__NA; OUTPUT_HASHES.json sha256=54fd8eb05eedd83b2351d747041a972359ef127466b0582ec513ead5d2d66b8f; RUNS/BY2__HARTLEY_S__S__C00__NA/eval/RELATIVE_POSE/OUTPUT/RELATIVE_POSE_METRICS.json sha256=70378fd3cba038f54ecf30f244c663f48679c166b88466c52fd5c68a938251c4,
legged_state_estimation,Hartley-S,S,BY2,FILE_START,relative_pose,aligned_yaw_rmse_deg,78.68073841771553,scored=2741/grid=2741,NONE,$HX02/RUNS/BY2__HARTLEY_S__S__C00__NA; OUTPUT_HASHES.json sha256=54fd8eb05eedd83b2351d747041a972359ef127466b0582ec513ead5d2d66b8f; RUNS/BY2__HARTLEY_S__S__C00__NA/eval/RELATIVE_POSE/OUTPUT/RELATIVE_POSE_METRICS.json sha256=70378fd3cba038f54ecf30f244c663f48679c166b88466c52fd5c68a938251c4,
legged_state_estimation,Hartley-S,S,BY2,FILE_START,relative_pose,aligned_horizontal_max_m,138.25723235355554,scored=2741/grid=2741,NONE,$HX02/RUNS/BY2__HARTLEY_S__S__C00__NA; OUTPUT_HASHES.json sha256=54fd8eb05eedd83b2351d747041a972359ef127466b0582ec513ead5d2d66b8f; RUNS/BY2__HARTLEY_S__S__C00__NA/eval/RELATIVE_POSE/OUTPUT/RELATIVE_POSE_METRICS.json sha256=70378fd3cba038f54ecf30f244c663f48679c166b88466c52fd5c68a938251c4,
legged_state_estimation,Hartley-S,S,BY2,FILE_START,relative_pose,reference_path_length_m,328.4713109046748,scored=2741/grid=2741,NONE,$HX02/RUNS/BY2__HARTLEY_S__S__C00__NA; OUTPUT_HASHES.json sha256=54fd8eb05eedd83b2351d747041a972359ef127466b0582ec513ead5d2d66b8f; RUNS/BY2__HARTLEY_S__S__C00__NA/eval/RELATIVE_POSE/OUTPUT/RELATIVE_POSE_METRICS.json sha256=70378fd3cba038f54ecf30f244c663f48679c166b88466c52fd5c68a938251c4,window reference horizontal path
legged_state_estimation,Hartley-S,S,BY2,FILE_START,relative_pose,rpe_10s_translation_rmse_m,66.38929386492886,scored=2741/grid=2741,NONE,$HX02/RUNS/BY2__HARTLEY_S__S__C00__NA; OUTPUT_HASHES.json sha256=54fd8eb05eedd83b2351d747041a972359ef127466b0582ec513ead5d2d66b8f; RUNS/BY2__HARTLEY_S__S__C00__NA/eval/RELATIVE_POSE/OUTPUT/RELATIVE_POSE_METRICS.json sha256=70378fd3cba038f54ecf30f244c663f48679c166b88466c52fd5c68a938251c4,pairs=2641
legged_state_estimation,Hartley-S,S,BY2,FILE_START,relative_pose,rpe_10s_yaw_rmse_deg,80.12418293501025,scored=2741/grid=2741,NONE,$HX02/RUNS/BY2__HARTLEY_S__S__C00__NA; OUTPUT_HASHES.json sha256=54fd8eb05eedd83b2351d747041a972359ef127466b0582ec513ead5d2d66b8f; RUNS/BY2__HARTLEY_S__S__C00__NA/eval/RELATIVE_POSE/OUTPUT/RELATIVE_POSE_METRICS.json sha256=70378fd3cba038f54ecf30f244c663f48679c166b88466c52fd5c68a938251c4,pairs=2641
legged_state_estimation,Hartley-LIT,LIT,BY2,FILE_START,relative_pose,position_drift_m_per_100m,36.28141274476832,scored=2741/grid=2741,NONE,$HX02/RUNS/BY2__HARTLEY_LIT__LIT__C00__NA; OUTPUT_HASHES.json sha256=daebca09f88c89678c7551dfda46e7762fb0ef500289e838baff5ad246080a85; RUNS/BY2__HARTLEY_LIT__LIT__C00__NA/eval/RELATIVE_POSE/OUTPUT/RELATIVE_POSE_METRICS.json sha256=93d6450df6d6973519eee726f302dd0956e433abfed2933b2ffdfb8a1dd24d41,"OLS slope (with intercept) of horizontal error norm versus cumulative reference horizontal path, x100"
legged_state_estimation,Hartley-LIT,LIT,BY2,FILE_START,relative_pose,heading_drift_deg_per_min,31.940420283998627,scored=2741/grid=2741,NONE,$HX02/RUNS/BY2__HARTLEY_LIT__LIT__C00__NA; OUTPUT_HASHES.json sha256=daebca09f88c89678c7551dfda46e7762fb0ef500289e838baff5ad246080a85; RUNS/BY2__HARTLEY_LIT__LIT__C00__NA/eval/RELATIVE_POSE/OUTPUT/RELATIVE_POSE_METRICS.json sha256=93d6450df6d6973519eee726f302dd0956e433abfed2933b2ffdfb8a1dd24d41,OLS slope (with intercept) of time-unwrapped wrap-safe NED yaw error versus time in minutes
legged_state_estimation,Hartley-LIT,LIT,BY2,FILE_START,relative_pose,aligned_horizontal_rmse_m,53.399513950646686,scored=2741/grid=2741,NONE,$HX02/RUNS/BY2__HARTLEY_LIT__LIT__C00__NA; OUTPUT_HASHES.json sha256=daebca09f88c89678c7551dfda46e7762fb0ef500289e838baff5ad246080a85; RUNS/BY2__HARTLEY_LIT__LIT__C00__NA/eval/RELATIVE_POSE/OUTPUT/RELATIVE_POSE_METRICS.json sha256=93d6450df6d6973519eee726f302dd0956e433abfed2933b2ffdfb8a1dd24d41,"one 4-DOF alignment from this branch's own output on [66.0, 76.0] s (101 epochs): yaw 88.032538 deg, translation [0.1976, 0.4188, -0.2157] m; applied unchanged"
legged_state_estimation,Hartley-LIT,LIT,BY2,FILE_START,relative_pose,aligned_up_rmse_m,4.157753795820694,scored=2741/grid=2741,NONE,$HX02/RUNS/BY2__HARTLEY_LIT__LIT__C00__NA; OUTPUT_HASHES.json sha256=daebca09f88c89678c7551dfda46e7762fb0ef500289e838baff5ad246080a85; RUNS/BY2__HARTLEY_LIT__LIT__C00__NA/eval/RELATIVE_POSE/OUTPUT/RELATIVE_POSE_METRICS.json sha256=93d6450df6d6973519eee726f302dd0956e433abfed2933b2ffdfb8a1dd24d41,
legged_state_estimation,Hartley-LIT,LIT,BY2,FILE_START,relative_pose,aligned_yaw_rmse_deg,65.4987306952787,scored=2741/grid=2741,NONE,$HX02/RUNS/BY2__HARTLEY_LIT__LIT__C00__NA; OUTPUT_HASHES.json sha256=daebca09f88c89678c7551dfda46e7762fb0ef500289e838baff5ad246080a85; RUNS/BY2__HARTLEY_LIT__LIT__C00__NA/eval/RELATIVE_POSE/OUTPUT/RELATIVE_POSE_METRICS.json sha256=93d6450df6d6973519eee726f302dd0956e433abfed2933b2ffdfb8a1dd24d41,
legged_state_estimation,Hartley-LIT,LIT,BY2,FILE_START,relative_pose,aligned_horizontal_max_m,125.61360741756796,scored=2741/grid=2741,NONE,$HX02/RUNS/BY2__HARTLEY_LIT__LIT__C00__NA; OUTPUT_HASHES.json sha256=daebca09f88c89678c7551dfda46e7762fb0ef500289e838baff5ad246080a85; RUNS/BY2__HARTLEY_LIT__LIT__C00__NA/eval/RELATIVE_POSE/OUTPUT/RELATIVE_POSE_METRICS.json sha256=93d6450df6d6973519eee726f302dd0956e433abfed2933b2ffdfb8a1dd24d41,
legged_state_estimation,Hartley-LIT,LIT,BY2,FILE_START,relative_pose,reference_path_length_m,328.4713109046748,scored=2741/grid=2741,NONE,$HX02/RUNS/BY2__HARTLEY_LIT__LIT__C00__NA; OUTPUT_HASHES.json sha256=daebca09f88c89678c7551dfda46e7762fb0ef500289e838baff5ad246080a85; RUNS/BY2__HARTLEY_LIT__LIT__C00__NA/eval/RELATIVE_POSE/OUTPUT/RELATIVE_POSE_METRICS.json sha256=93d6450df6d6973519eee726f302dd0956e433abfed2933b2ffdfb8a1dd24d41,window reference horizontal path
legged_state_estimation,Hartley-LIT,LIT,BY2,FILE_START,relative_pose,rpe_10s_translation_rmse_m,7.3178721582792905,scored=2741/grid=2741,NONE,$HX02/RUNS/BY2__HARTLEY_LIT__LIT__C00__NA; OUTPUT_HASHES.json sha256=daebca09f88c89678c7551dfda46e7762fb0ef500289e838baff5ad246080a85; RUNS/BY2__HARTLEY_LIT__LIT__C00__NA/eval/RELATIVE_POSE/OUTPUT/RELATIVE_POSE_METRICS.json sha256=93d6450df6d6973519eee726f302dd0956e433abfed2933b2ffdfb8a1dd24d41,pairs=2641
legged_state_estimation,Hartley-LIT,LIT,BY2,FILE_START,relative_pose,rpe_10s_yaw_rmse_deg,11.478969117608559,scored=2741/grid=2741,NONE,$HX02/RUNS/BY2__HARTLEY_LIT__LIT__C00__NA; OUTPUT_HASHES.json sha256=daebca09f88c89678c7551dfda46e7762fb0ef500289e838baff5ad246080a85; RUNS/BY2__HARTLEY_LIT__LIT__C00__NA/eval/RELATIVE_POSE/OUTPUT/RELATIVE_POSE_METRICS.json sha256=93d6450df6d6973519eee726f302dd0956e433abfed2933b2ffdfb8a1dd24d41,pairs=2641
legged_state_estimation,Hartley-S,S,BY2H,CONTRACT_START,relative_pose,run_status,ABNORMAL_EXIT,UNAVAILABLE,ABNORMAL_EXIT,$HX02/RUNS/BY2H__HARTLEY_S__S__CONTRACT_START__NA; OUTPUT_HASHES.json sha256=9e7d6a9090b03e789b0a4f0a7ef1780f66766b70a72a20dc0039b810a1723484,no relative-pose metrics for this branch
legged_state_estimation,Hartley-LIT,LIT,BY2H,CONTRACT_START,relative_pose,run_status,ABNORMAL_EXIT,UNAVAILABLE,ABNORMAL_EXIT,$HX02/RUNS/BY2H__HARTLEY_LIT__LIT__CONTRACT_START__NA; OUTPUT_HASHES.json sha256=8d436d04e4c4f0365412469158f7813369c349353e4957b3fc272b58a3edf21c,no relative-pose metrics for this branch
legged_state_estimation,Hartley-S,S,BY2O,FILE_START,relative_pose,position_drift_m_per_100m,9.04766538285815,scored=3771/grid=3771,NONE,$HX02/RUNS/BY2O__HARTLEY_S__S__FILE_START__NA; OUTPUT_HASHES.json sha256=cb258978b66f13ab9055833ebb38982808bd4e784802cf7d303946e21bac9221; RUNS/BY2O__HARTLEY_S__S__FILE_START__NA/eval/RELATIVE_POSE/OUTPUT/RELATIVE_POSE_METRICS.json sha256=8e24c8dd13cbf96d58b00cbd0a717f726f53415b533f1c635b46f3f84b1493a3,"OLS slope (with intercept) of horizontal error norm versus cumulative reference horizontal path, x100"
legged_state_estimation,Hartley-S,S,BY2O,FILE_START,relative_pose,heading_drift_deg_per_min,495.07712000208835,scored=3771/grid=3771,NONE,$HX02/RUNS/BY2O__HARTLEY_S__S__FILE_START__NA; OUTPUT_HASHES.json sha256=cb258978b66f13ab9055833ebb38982808bd4e784802cf7d303946e21bac9221; RUNS/BY2O__HARTLEY_S__S__FILE_START__NA/eval/RELATIVE_POSE/OUTPUT/RELATIVE_POSE_METRICS.json sha256=8e24c8dd13cbf96d58b00cbd0a717f726f53415b533f1c635b46f3f84b1493a3,OLS slope (with intercept) of time-unwrapped wrap-safe NED yaw error versus time in minutes
legged_state_estimation,Hartley-S,S,BY2O,FILE_START,relative_pose,aligned_horizontal_rmse_m,89.67592802145968,scored=3771/grid=3771,NONE,$HX02/RUNS/BY2O__HARTLEY_S__S__FILE_START__NA; OUTPUT_HASHES.json sha256=cb258978b66f13ab9055833ebb38982808bd4e784802cf7d303946e21bac9221; RUNS/BY2O__HARTLEY_S__S__FILE_START__NA/eval/RELATIVE_POSE/OUTPUT/RELATIVE_POSE_METRICS.json sha256=8e24c8dd13cbf96d58b00cbd0a717f726f53415b533f1c635b46f3f84b1493a3,"one 4-DOF alignment from this branch's own output on [3186.0, 3196.0] s (101 epochs): yaw 89.530556 deg, translation [0.2796, 0.4347, 0.1431] m; applied unchanged"
legged_state_estimation,Hartley-S,S,BY2O,FILE_START,relative_pose,aligned_up_rmse_m,4.719309240914606,scored=3771/grid=3771,NONE,$HX02/RUNS/BY2O__HARTLEY_S__S__FILE_START__NA; OUTPUT_HASHES.json sha256=cb258978b66f13ab9055833ebb38982808bd4e784802cf7d303946e21bac9221; RUNS/BY2O__HARTLEY_S__S__FILE_START__NA/eval/RELATIVE_POSE/OUTPUT/RELATIVE_POSE_METRICS.json sha256=8e24c8dd13cbf96d58b00cbd0a717f726f53415b533f1c635b46f3f84b1493a3,
