slot_id,role,summary_R1_sha256,summary_R2_sha256,error_series_R1_sha256,error_series_R2_sha256,passed,R1_available_metric_fields,R1_available_metrics_equal,trace_open_count,trace_sha256,audit_status_R1,audit_status_R2,horizontal_max_m,up_max_m,yaw_max_deg,residual_file,residual_sha256
BY2__LC01__LIT__D57_seed_03__seed_03__v2,FULL,4718663ce52ae404ce6865b671f8c1db5c96e36bdcfa11da2cc2a4dc5d306997,4718663ce52ae404ce6865b671f8c1db5c96e36bdcfa11da2cc2a4dc5d306997,62e23fce0679eb15b758fb5c3717cae5e0edc46df6071cb66170c060a7276f7b,62e23fce0679eb15b758fb5c3717cae5e0edc46df6071cb66170c060a7276f7b,True,138,True,1,ee3ee42dea3ada196dfdbcc78fd07524f91b4ce4fb94d9d6482a3e7d4b34aa4c,PASS,PASS,2.944185030479245e-14,1.2934098236883074e-14,4.092726157978177e-12,AUDIT_RESIDUALS/BY2__LC01__LIT__D57_seed_03__seed_03__v2_R2.csv.gz,f43b4e410b76090a919bc0350e7a41e2957a9c7675c0d563c22e2142a5209745
BY2__EXT05C__LIT__D57_seed_03__seed_03__v3,FULL,7b1a209d73ded7adadd6e40aa9cf7377cbf416a8ec52058fc70cf09fb057996c,7b1a209d73ded7adadd6e40aa9cf7377cbf416a8ec52058fc70cf09fb057996c,dc0932b9c29761073cbc44490913a94c1ba4c5bb6e3d4bb7a72a5d866d079523,dc0932b9c29761073cbc44490913a94c1ba4c5bb6e3d4bb7a72a5d866d079523,True,138,True,1,ee3ee42dea3ada196dfdbcc78fd07524f91b4ce4fb94d9d6482a3e7d4b34aa4c,PASS,PASS,2.7985644102095364e-14,1.3100631690576847e-14,4.092726157978177e-12,AUDIT_RESIDUALS/BY2__EXT05C__LIT__D57_seed_03__seed_03__v3_R2.csv.gz,e4b532841f026e176fdf510a59a2354e23447b1a561b15f2bec809b9667cf336
BY2__EXT05C__LIT__D57_seed_03__seed_03__v2,FULL,2790ad6fbb09194d9356cd8118b08b8e709463e6ed4a1b3deabfde2bdc10302c,2790ad6fbb09194d9356cd8118b08b8e709463e6ed4a1b3deabfde2bdc10302c,8b57033c46b53af90a6a872dc9dafc56e3676bf306f3cc7e3ddf19dc4c472203,8b57033c46b53af90a6a872dc9dafc56e3676bf306f3cc7e3ddf19dc4c472203,True,138,True,1,ee3ee42dea3ada196dfdbcc78fd07524f91b4ce4fb94d9d6482a3e7d4b34aa4c,PASS,PASS,2.9810627106459974e-14,1.3600232051658168e-14,4.092726157978177e-12,AUDIT_RESIDUALS/BY2__EXT05C__LIT__D57_seed_03__seed_03__v2_R2.csv.gz,57a3e215da0180ad21848343d1e70637d76c59329dc716955baa1217cc87d2b0
BY2__LC01__LIT__D57_seed_04__seed_04__v3,FULL,bc10e4f131ccdec70ebf555ea217b80bddde4ae9678037567960028ddf0b8003,bc10e4f131ccdec70ebf555ea217b80bddde4ae9678037567960028ddf0b8003,89031871dcb1c7ac7bb956f1c40b96aea3e9c8d9fc8a05be2a448459aaf1e75a,89031871dcb1c7ac7bb956f1c40b96aea3e9c8d9fc8a05be2a448459aaf1e75a,True,138,True,1,ee3ee42dea3ada196dfdbcc78fd07524f91b4ce4fb94d9d6482a3e7d4b34aa4c,PASS,PASS,2.899414970309098e-14,1.3281042932078435e-14,4.092726157978177e-12,AUDIT_RESIDUALS/BY2__LC01__LIT__D57_seed_04__seed_04__v3_R2.csv.gz,928abb57760bd40639c8bbf1886a062cc81d3c60ef0258d8267eaa0debba86ba
BY2__LC01__LIT__D57_seed_04__seed_04__v2,FULL,f78a9c4a7013e9cade72b4d00fbddaef1c296ab6e024a482e01258ecaff8c0ee,f78a9c4a7013e9cade72b4d00fbddaef1c296ab6e024a482e01258ecaff8c0ee,5124ea7d90a5658549011d7d30b0a6948b129a0e9a28cd34d42ba2de03f9fc08,5124ea7d90a5658549011d7d30b0a6948b129a0e9a28cd34d42ba2de03f9fc08,True,138,True,1,ee3ee42dea3ada196dfdbcc78fd07524f91b4ce4fb94d9d6482a3e7d4b34aa4c,PASS,PASS,2.7559553555309893e-14,1.2656542480726785e-14,4.092726157978177e-12,AUDIT_RESIDUALS/BY2__LC01__LIT__D57_seed_04__seed_04__v2_R2.csv.gz,ef69defb65cc8528520649fa06524b093618d388387d9c4baed6bbea631a9425
BY2__EXT05C__LIT__D57_seed_04__seed_04__v3,FULL,93b8406d6c01480c0d08e110632c3ff19f9acede08e3d5c92d1817586cec5f9f,93b8406d6c01480c0d08e110632c3ff19f9acede08e3d5c92d1817586cec5f9f,aaddddcce13e255076045436d030348cba782efb6673532d210341d4d9f85d03,aaddddcce13e255076045436d030348cba782efb6673532d210341d4d9f85d03,True,138,True,1,ee3ee42dea3ada196dfdbcc78fd07524f91b4ce4fb94d9d6482a3e7d4b34aa4c,PASS,PASS,2.9165197118260565e-14,1.3322676295501878e-14,4.092726157978177e-12,AUDIT_RESIDUALS/BY2__EXT05C__LIT__D57_seed_04__seed_04__v3_R2.csv.gz,3c464b2495a70534dcec0095279717d86c614b72200c28edd680b915ea16ca85
BY2__EXT05C__LIT__D57_seed_04__seed_04__v2,FULL,514f9b0a6fe5c74eee7608c7a46ec2c79c17aed0123ebfebe5ce4f8b085c188c,514f9b0a6fe5c74eee7608c7a46ec2c79c17aed0123ebfebe5ce4f8b085c188c,d8a9a61b729ce2bbbd48b57789234eae316ab4ad1ce42b475e1da58fd474cc31,d8a9a61b729ce2bbbd48b57789234eae316ab4ad1ce42b475e1da58fd474cc31,True,138,True,1,ee3ee42dea3ada196dfdbcc78fd07524f91b4ce4fb94d9d6482a3e7d4b34aa4c,PASS,PASS,2.858820246332802e-14,1.3822276656583199e-14,4.092726157978177e-12,AUDIT_RESIDUALS/BY2__EXT05C__LIT__D57_seed_04__seed_04__v2_R2.csv.gz,786e077001a5fe31bf2d76ae0981b3fa1aed483303b88488320aff1ba3918b15
BY2__LC01__LIT__D57_seed_05__seed_05__v3,FULL,2aa571c7685267c653df3f5eeef515ca330e6f97faa1fb226fa5269e8bcbb09c,2aa571c7685267c653df3f5eeef515ca330e6f97faa1fb226fa5269e8bcbb09c,538888ec6ec33677065b39dc59b9cf3a831eba7b2148061a8968081b5cb10562,538888ec6ec33677065b39dc59b9cf3a831eba7b2148061a8968081b5cb10562,True,138,True,1,ee3ee42dea3ada196dfdbcc78fd07524f91b4ce4fb94d9d6482a3e7d4b34aa4c,PASS,PASS,2.848897086671165e-14,1.2739809207573671e-14,4.092726157978177e-12,AUDIT_RESIDUALS/BY2__LC01__LIT__D57_seed_05__seed_05__v3_R2.csv.gz,76262c6138e340c3d2a1700d3002b22338cc2157c06128e2fda97021534adab9
BY2__LC01__LIT__D57_seed_05__seed_05__v2,FULL,401d58fecd154f89a640b509ae2dc3b3c00735eae829fd372e400c56189c3a4a,401d58fecd154f89a640b509ae2dc3b3c00735eae829fd372e400c56189c3a4a,f76ee7ff58cf5740a320655fc29879be99de52a7e3bcf5316de0e279ec372520,f76ee7ff58cf5740a320655fc29879be99de52a7e3bcf5316de0e279ec372520,True,138,True,1,ee3ee42dea3ada196dfdbcc78fd07524f91b4ce4fb94d9d6482a3e7d4b34aa4c,PASS,PASS,2.9097376041150086e-14,1.3211653993039363e-14,4.092726157978177e-12,AUDIT_RESIDUALS/BY2__LC01__LIT__D57_seed_05__seed_05__v2_R2.csv.gz,bb623b1d2a33d32efb08f1fb05441db4b94bf9037946454495a5bd7551817f1e
BY2__EXT05C__LIT__D57_seed_05__seed_05__v3,FULL,e89ef715b5a4fe1a99a6423d728b8f16915a25157484e04a75c5ab90d4f42db2,e89ef715b5a4fe1a99a6423d728b8f16915a25157484e04a75c5ab90d4f42db2,b5aa8acf19da8c33b7197b0aae751969df8327ccc7b9ebba2c198aae6e1f57b3,b5aa8acf19da8c33b7197b0aae751969df8327ccc7b9ebba2c198aae6e1f57b3,True,138,True,1,ee3ee42dea3ada196dfdbcc78fd07524f91b4ce4fb94d9d6482a3e7d4b34aa4c,PASS,PASS,2.8432446297834656e-14,1.2809198146612744e-14,4.092726157978177e-12,AUDIT_RESIDUALS/BY2__EXT05C__LIT__D57_seed_05__seed_05__v3_R2.csv.gz,1a0f5675ceeb63ce3944fec7e71ef09f6764c8873ba4dbcae125bbce7d710c66
BY2__EXT05C__LIT__D57_seed_05__seed_05__v2,FULL,b09f2e206cb97e5645ea1eab4749fc1adfbfb2a64a18638861356365b6db6963,b09f2e206cb97e5645ea1eab4749fc1adfbfb2a64a18638861356365b6db6963,2e5464ec1a6c949b5f02d50446c96a76f9302131d83a08894d6c491f9dfc37b8,2e5464ec1a6c949b5f02d50446c96a76f9302131d83a08894d6c491f9dfc37b8,True,138,True,1,ee3ee42dea3ada196dfdbcc78fd07524f91b4ce4fb94d9d6482a3e7d4b34aa4c,PASS,PASS,2.9691578095672026e-14,1.2823075934420558e-14,4.092726157978177e-12,AUDIT_RESIDUALS/BY2__EXT05C__LIT__D57_seed_05__seed_05__v2_R2.csv.gz,e983c96b78f9925a2cfce2217ac3e31c22692883a85ff9c9873f9b3cf53d4349
BY2__LC01__LIT__D57_seed_06__seed_06__v3,FULL,60ff2d897f9cae8b57c0ada1f1c29daa037ba1d5df64f76779e918ab57abd0a4,60ff2d897f9cae8b57c0ada1f1c29daa037ba1d5df64f76779e918ab57abd0a4,491bf55d97f3b25e70e0792484707fdbe73c494bfc534c299e24568225a3aba6,491bf55d97f3b25e70e0792484707fdbe73c494bfc534c299e24568225a3aba6,True,138,True,1,ee3ee42dea3ada196dfdbcc78fd07524f91b4ce4fb94d9d6482a3e7d4b34aa4c,PASS,PASS,2.7719501149004856e-14,1.3013895516778007e-14,4.092726157978177e-12,AUDIT_RESIDUALS/BY2__LC01__LIT__D57_seed_06__seed_06__v3_R2.csv.gz,386dd313aba1c8f4047b2947bbae055e4ab7730535ffc55ee3ce2400c6d87888
BY2__LC01__LIT__D57_seed_06__seed_06__v2,FULL,7876acd28816567c0681327485857e6ce5886f10b966c4c4dd477859567d43a0,7876acd28816567c0681327485857e6ce5886f10b966c4c4dd477859567d43a0,ae86291ab5f0731ae4d8593feafac53e6a33dfd07f4fec896e6417353a152f0b,ae86291ab5f0731ae4d8593feafac53e6a33dfd07f4fec896e6417353a152f0b,True,138,True,1,ee3ee42dea3ada196dfdbcc78fd07524f91b4ce4fb94d9d6482a3e7d4b34aa4c,PASS,PASS,2.8037830189302452e-14,1.2878587085651816e-14,4.092726157978177e-12,AUDIT_RESIDUALS/BY2__LC01__LIT__D57_seed_06__seed_06__v2_R2.csv.gz,9a6339e359027562ec2f7590091b97dc9f7a10f7d19a6d1d9ffa693bad2a11a8
BY2__EXT05C__LIT__D57_seed_06__seed_06__v3,FULL,0ac553b1b15f9f54eb653c89faa1e9a2d93a6ab8057da2df17c7cb973e2132a1,0ac553b1b15f9f54eb653c89faa1e9a2d93a6ab8057da2df17c7cb973e2132a1,9b46d6334bea5d3c24d26172c163aa3b22a9188cc3b4de4ddf5ed0ab4f7e3363,9b46d6334bea5d3c24d26172c163aa3b22a9188cc3b4de4ddf5ed0ab4f7e3363,True,138,True,1,ee3ee42dea3ada196dfdbcc78fd07524f91b4ce4fb94d9d6482a3e7d4b34aa4c,PASS,PASS,3.005631534832773e-14,1.2628786905111156e-14,4.092726157978177e-12,AUDIT_RESIDUALS/BY2__EXT05C__LIT__D57_seed_06__seed_06__v3_R2.csv.gz,25ecdda864b73b435f6aab80d48c7595628c121f3a73e3fcc7efc64dfe05c96c
BY2__EXT05C__LIT__D57_seed_06__seed_06__v2,FULL,a1f1ac76ddc5d23b4246d3c03142e93d56dd16163c21c06c2da3475b8fffeb16,a1f1ac76ddc5d23b4246d3c03142e93d56dd16163c21c06c2da3475b8fffeb16,e0a6127d59b5e95d4881c0d8a60ead062845080946c5f5240f21b14888874adc,e0a6127d59b5e95d4881c0d8a60ead062845080946c5f5240f21b14888874adc,True,138,True,1,ee3ee42dea3ada196dfdbcc78fd07524f91b4ce4fb94d9d6482a3e7d4b34aa4c,PASS,PASS,2.909679357099462e-14,1.2989609388114332e-14,4.092726157978177e-12,AUDIT_RESIDUALS/BY2__EXT05C__LIT__D57_seed_06__seed_06__v2_R2.csv.gz,db32ea87329fdbf6cf2c5c94b04c5ecbe27364834dfeb824244e1d6e1a5e05b5
BY2__LC01__LIT__D57_seed_07__seed_07__v3,FULL,7f2ecaadd828a6987b56865fa9fb461fe50e7174222d786c0e850f75548a5a73,7f2ecaadd828a6987b56865fa9fb461fe50e7174222d786c0e850f75548a5a73,45fcf5fb484d23f6bed774a52ba7e8286b9b9ef898b4e37dd280dfdaeb3cbf6b,45fcf5fb484d23f6bed774a52ba7e8286b9b9ef898b4e37dd280dfdaeb3cbf6b,True,138,True,1,ee3ee42dea3ada196dfdbcc78fd07524f91b4ce4fb94d9d6482a3e7d4b34aa4c,PASS,PASS,3.082501601277358e-14,1.2715523078909996e-14,4.092726157978177e-12,AUDIT_RESIDUALS/BY2__LC01__LIT__D57_seed_07__seed_07__v3_R2.csv.gz,c15c90eae8e6012ed21acf6142f7c1ece62f40266bf8d257864575c8bdd1f229
BY2__LC01__LIT__D57_seed_07__seed_07__v2,FULL,aecf7ad03c4d6ed4793ec984ccd24f689f5b466eae6881421f2903cf4a86a9f1,aecf7ad03c4d6ed4793ec984ccd24f689f5b466eae6881421f2903cf4a86a9f1,3c8374691a39a107dfacb11089948c3673b4217e4ff89d8e54c4a350f18da35c,3c8374691a39a107dfacb11089948c3673b4217e4ff89d8e54c4a350f18da35c,True,138,True,1,ee3ee42dea3ada196dfdbcc78fd07524f91b4ce4fb94d9d6482a3e7d4b34aa4c,PASS,PASS,2.8338225225146787e-14,1.3433698597964394e-14,4.092726157978177e-12,AUDIT_RESIDUALS/BY2__LC01__LIT__D57_seed_07__seed_07__v2_R2.csv.gz,51cb6ba75871dc1a6975a9a52a0813a60b1b1368ea948946e0af7e08c5787ef0
BY2__EXT05C__LIT__D57_seed_07__seed_07__v3,FULL,5e924de49aa7c1ecbe0c5b7f70f71cc7340b748cea079b6345b84640c41c34a8,5e924de49aa7c1ecbe0c5b7f70f71cc7340b748cea079b6345b84640c41c34a8,dcef39ba859921d2644276823fd07875cdba80c9484537161db65ca8a18b4f78,dcef39ba859921d2644276823fd07875cdba80c9484537161db65ca8a18b4f78,True,138,True,1,ee3ee42dea3ada196dfdbcc78fd07524f91b4ce4fb94d9d6482a3e7d4b34aa4c,PASS,PASS,2.8689206360775904e-14,1.3156142841808105e-14,4.092726157978177e-12,AUDIT_RESIDUALS/BY2__EXT05C__LIT__D57_seed_07__seed_07__v3_R2.csv.gz,c9a7de162fc2d1835b686d9658b2d05b59c678ad828c23aef0765057170336a9
BY2__EXT05C__LIT__D57_seed_07__seed_07__v2,FULL,c614dfb96bae17661cb81639126fbb745236bbbd0780e7f9647a91edc8a98203,c614dfb96bae17661cb81639126fbb745236bbbd0780e7f9647a91edc8a98203,d3ab69d1d13e730d3ca9b2979e9bdc7a5fa051c2ea060ba5b6b886a97eb96d7e,d3ab69d1d13e730d3ca9b2979e9bdc7a5fa051c2ea060ba5b6b886a97eb96d7e,True,138,True,1,ee3ee42dea3ada196dfdbcc78fd07524f91b4ce4fb94d9d6482a3e7d4b34aa4c,PASS,PASS,3.0427935117471835e-14,1.3988810110276972e-14,4.092726157978177e-12,AUDIT_RESIDUALS/BY2__EXT05C__LIT__D57_seed_07__seed_07__v2_R2.csv.gz,c653a6e4519adb448bc47d2f9e5caace5a7e4a7d209c01722a8a157baba9e5f4
BY2__LC01__LIT__D57_seed_08__seed_08__v3,FULL,a5460837fe5e4ccba6fcf4872b5135f8017697097c77c51f74f7c37d49df0594,a5460837fe5e4ccba6fcf4872b5135f8017697097c77c51f74f7c37d49df0594,cf92f73a138c8b62c8485ed5b18578e5f8ecd49ce85481a4eb6a97b5866661b2,cf92f73a138c8b62c8485ed5b18578e5f8ecd49ce85481a4eb6a97b5866661b2,True,138,True,1,ee3ee42dea3ada196dfdbcc78fd07524f91b4ce4fb94d9d6482a3e7d4b34aa4c,PASS,PASS,2.873156671884069e-14,1.354472090042691e-14,4.092726157978177e-12,AUDIT_RESIDUALS/BY2__LC01__LIT__D57_seed_08__seed_08__v3_R2.csv.gz,b5cebfd79e6761cf3257257e25e1a0f2768ebb7d9d4b0ff39e8446039a32335f
BY2__LC01__LIT__D57_seed_08__seed_08__v2,FULL,87fba4f3a986d0208a57c4998dbb36c7401fdfa68e0b9160e4aac94e3d2ba495,87fba4f3a986d0208a57c4998dbb36c7401fdfa68e0b9160e4aac94e3d2ba495,f033d1e7953f46f48bd061dcae80880abcc61a1df736009ad042d3bdc9260f06,f033d1e7953f46f48bd061dcae80880abcc61a1df736009ad042d3bdc9260f06,True,138,True,1,ee3ee42dea3ada196dfdbcc78fd07524f91b4ce4fb94d9d6482a3e7d4b34aa4c,PASS,PASS,2.911872082493003e-14,1.2878587085651816e-14,4.092726157978177e-12,AUDIT_RESIDUALS/BY2__LC01__LIT__D57_seed_08__seed_08__v2_R2.csv.gz,3a9079f973ba624509d34e6d3344a49bee84d326b09b81477326adb62d7ceefc
BY2__EXT05C__LIT__D57_seed_08__seed_08__v3,FULL,a8be808d9551ccde4e535656ba046e427550a72d9e7698a5d689496be3e0490c,a8be808d9551ccde4e535656ba046e427550a72d9e7698a5d689496be3e0490c,81a721bb2cbbb891ebf9cced514f0b0f5a99e76e12593da761418798c91b0335,81a721bb2cbbb891ebf9cced514f0b0f5a99e76e12593da761418798c91b0335,True,138,True,1,ee3ee42dea3ada196dfdbcc78fd07524f91b4ce4fb94d9d6482a3e7d4b34aa4c,PASS,PASS,2.7926150717000624e-14,1.2725931419765857e-14,4.092726157978177e-12,AUDIT_RESIDUALS/BY2__EXT05C__LIT__D57_seed_08__seed_08__v3_R2.csv.gz,dfe11dd5b8189932fa5c2b90979a5f98b8157f20e22e382c95f7ed0bcab42143
BY2__EXT05C__LIT__D57_seed_08__seed_08__v2,FULL,38f3575d6e00698dec6af56c17155462d7502935f33e07511a368faceed65810,38f3575d6e00698dec6af56c17155462d7502935f33e07511a368faceed65810,0ade32c3121793acebf25925369cc1315c5c743315ec496198c16fa08e68701e,0ade32c3121793acebf25925369cc1315c5c743315ec496198c16fa08e68701e,True,138,True,1,ee3ee42dea3ada196dfdbcc78fd07524f91b4ce4fb94d9d6482a3e7d4b34aa4c,PASS,PASS,2.865356900597532e-14,1.304512053934559e-14,4.092726157978177e-12,AUDIT_RESIDUALS/BY2__EXT05C__LIT__D57_seed_08__seed_08__v2_R2.csv.gz,d603622d4e6885f914671ba514a6b2654dc281fbc49141b5941bcb4c21f0cbf5
BY2__LC01__LIT__D62_10s_seed_00__seed_00__v3,FULL,1c01a3622c60441581b32018564e383d4559c6d867c9bd9b2f92bdd8e48c4618,1c01a3622c60441581b32018564e383d4559c6d867c9bd9b2f92bdd8e48c4618,5682f957281ea8ac1d880c2bfefa63e3a5fc79da577eff0f097d6cf97cfc313c,5682f957281ea8ac1d880c2bfefa63e3a5fc79da577eff0f097d6cf97cfc313c,True,138,True,1,ee3ee42dea3ada196dfdbcc78fd07524f91b4ce4fb94d9d6482a3e7d4b34aa4c,PASS,PASS,2.852900207884354e-14,1.3874318360862503e-14,4.092726157978177e-12,AUDIT_RESIDUALS/BY2__LC01__LIT__D62_10s_seed_00__seed_00__v3_R2.csv.gz,9809b819c85802ac9b651b9896d5d06a9c335e1b387d7ec32dd294549ae3c122
BY2__LC01__LIT__D62_10s_seed_00__seed_00__v2,FULL,02f89c9e86ed7605fdfb78a4e310ae4a92fe566d67c8839fa1c4561df607c624,02f89c9e86ed7605fdfb78a4e310ae4a92fe566d67c8839fa1c4561df607c624,84917ac3bae73a663160a3f3975107fc0bb6ed9ee23a8b45cd35946219e62a53,84917ac3bae73a663160a3f3975107fc0bb6ed9ee23a8b45cd35946219e62a53,True,138,True,1,ee3ee42dea3ada196dfdbcc78fd07524f91b4ce4fb94d9d6482a3e7d4b34aa4c,PASS,PASS,2.8126000799001213e-14,1.2656542480726785e-14,4.092726157978177e-12,AUDIT_RESIDUALS/BY2__LC01__LIT__D62_10s_seed_00__seed_00__v2_R2.csv.gz,3614ff691a8d82441accf33911845c03acb178cfc4f5c594a8d1500802f46acd
BY2__EXT05C__LIT__D62_10s_seed_00__seed_00__v3,FULL,978b5a46ec950ed67e86af2c528a8204e9f4a57e3fcae58800041fac0ef96004,978b5a46ec950ed67e86af2c528a8204e9f4a57e3fcae58800041fac0ef96004,b7f4d2b6435649e6d6daa4bfaef4ea76d9a17c971bdbddeb676da04fa00f8c34,b7f4d2b6435649e6d6daa4bfaef4ea76d9a17c971bdbddeb676da04fa00f8c34,True,138,True,1,ee3ee42dea3ada196dfdbcc78fd07524f91b4ce4fb94d9d6482a3e7d4b34aa4c,PASS,PASS,2.943783111453509e-14,1.3253287356462806e-14,4.092726157978177e-12,AUDIT_RESIDUALS/BY2__EXT05C__LIT__D62_10s_seed_00__seed_00__v3_R2.csv.gz,cc59d2c33167852bd1041c32ba43318d33b2953491f317f437442526f23427dd
BY2__EXT05C__LIT__D62_10s_seed_00__seed_00__v2,FULL,fc987770738d10ed891ae1a5b42609444347f3ee6441a2954a2b846185f90cf1,fc987770738d10ed891ae1a5b42609444347f3ee6441a2954a2b846185f90cf1,51f6adb0939115a7f7ef0645afa6670d70447383371d41a92308a905bff6456f,51f6adb0939115a7f7ef0645afa6670d70447383371d41a92308a905bff6456f,True,138,True,1,ee3ee42dea3ada196dfdbcc78fd07524f91b4ce4fb94d9d6482a3e7d4b34aa4c,PASS,PASS,2.893603953645793e-14,1.3156142841808105e-14,4.092726157978177e-12,AUDIT_RESIDUALS/BY2__EXT05C__LIT__D62_10s_seed_00__seed_00__v2_R2.csv.gz,42326a42d26c596113a9e716cf925a85348470bd8fff5e768e791bc82d610893
BY2__LC01-BR__LIT__D62_10s_seed_00__seed_00__v3,FULL,1c2c6e4eb6a95f3be80860132880f960949d96aca10f2506501186d60abd202e,1c2c6e4eb6a95f3be80860132880f960949d96aca10f2506501186d60abd202e,d16d61792f49afeacd25a0d4831d533df62e40ad1341972997b38bdf2c7872ca,d16d61792f49afeacd25a0d4831d533df62e40ad1341972997b38bdf2c7872ca,True,0,True,1,ee3ee42dea3ada196dfdbcc78fd07524f91b4ce4fb94d9d6482a3e7d4b34aa4c,FAIL,PASS,2.852900207884354e-14,1.3874318360862503e-14,4.092726157978177e-12,AUDIT_RESIDUALS/BY2__LC01-BR__LIT__D62_10s_seed_00__seed_00__v3_R2.csv.gz,38ac7a7a9d6ae8b18f37d9ac3a2bc5eac5e641f058080117159de1abcef54d3c
BY2__LC01-BR__LIT__D62_10s_seed_00__seed_00__v2,FULL,bc1aee526564e35e77768177c100b3148ae6b4c2cbbe85b22e04b8925f2cae03,bc1aee526564e35e77768177c100b3148ae6b4c2cbbe85b22e04b8925f2cae03,f9c8d2e82ce591dd18ea830e3e01de7e2db0a662e687dfa2e8fca35e1d5fea1f,f9c8d2e82ce591dd18ea830e3e01de7e2db0a662e687dfa2e8fca35e1d5fea1f,True,0,True,1,ee3ee42dea3ada196dfdbcc78fd07524f91b4ce4fb94d9d6482a3e7d4b34aa4c,FAIL,PASS,2.8126000799001213e-14,1.2656542480726785e-14,4.092726157978177e-12,AUDIT_RESIDUALS/BY2__LC01-BR__LIT__D62_10s_seed_00__seed_00__v2_R2.csv.gz,3fc98c7751c7abda44b0e054ccf571ee60ddcbf7a33c4705c663da3fbd7c3383
BY2__LC01__LIT__D62_10s_seed_01__seed_01__v3,FULL,289ecf256102303d341585392ee9930e74836d08cde3e6604190e3101c2bdbd9,289ecf256102303d341585392ee9930e74836d08cde3e6604190e3101c2bdbd9,fc89b358c86c4a712eddb92c908aa1201d5a8fb447deea8fc00d66aab60fec8c,fc89b358c86c4a712eddb92c908aa1201d5a8fb447deea8fc00d66aab60fec8c,True,0,True,1,ee3ee42dea3ada196dfdbcc78fd07524f91b4ce4fb94d9d6482a3e7d4b34aa4c,FAIL,PASS,2.852900207884354e-14,1.3874318360862503e-14,4.092726157978177e-12,AUDIT_RESIDUALS/BY2__LC01__LIT__D62_10s_seed_01__seed_01__v3_R2.csv.gz,b9db80cda410e57b06aa30c96ea113e18e740937776ddb82a8084cd71720e471
BY2__LC01__LIT__D62_10s_seed_01__seed_01__v2,FULL,6c304aa1003724a670d7339b540419ddf1df1e777c55bccb71f8997e98db55fe,6c304aa1003724a670d7339b540419ddf1df1e777c55bccb71f8997e98db55fe,ccb2762232060212be6ab5823852ebc4a7a9754f2e840a6554c5f8235738c009,ccb2762232060212be6ab5823852ebc4a7a9754f2e840a6554c5f8235738c009,True,0,True,1,ee3ee42dea3ada196dfdbcc78fd07524f91b4ce4fb94d9d6482a3e7d4b34aa4c,FAIL,PASS,2.89217787547498e-14,1.2656542480726785e-14,4.092726157978177e-12,AUDIT_RESIDUALS/BY2__LC01__LIT__D62_10s_seed_01__seed_01__v2_R2.csv.gz,ec8577e7ce347d404f89da5dd2c7339511c1f86816937ff52acf1bad14a06204
BY2__EXT05C__LIT__D62_10s_seed_01__seed_01__v3,FULL,3cc5647238440784693b17f5389a7bfff16a50717cfe9f5cabfa18a11c67c974,3cc5647238440784693b17f5389a7bfff16a50717cfe9f5cabfa18a11c67c974,7f55464e6537743016524f177d3ad824475f354ff781c3362ffb257f6a37b4b9,7f55464e6537743016524f177d3ad824475f354ff781c3362ffb257f6a37b4b9,True,0,True,1,ee3ee42dea3ada196dfdbcc78fd07524f91b4ce4fb94d9d6482a3e7d4b34aa4c,FAIL,PASS,3.049939094966671e-14,1.3237674845179015e-14,4.092726157978177e-12,AUDIT_RESIDUALS/BY2__EXT05C__LIT__D62_10s_seed_01__seed_01__v3_R2.csv.gz,83c484d744c0486bad1403d0f3e3861e485eceb4185405ad68973ff0d2205df3
BY2__EXT05C__LIT__D62_10s_seed_01__seed_01__v2,FULL,c75fc46c8ae17b7758666e30bf8486533602f2e2604c7056ab0d20df31a9198e,c75fc46c8ae17b7758666e30bf8486533602f2e2604c7056ab0d20df31a9198e,259a07e75f401762b329376fac695e8e60d22aadb4a2f58a312eeefe5478ad74,259a07e75f401762b329376fac695e8e60d22aadb4a2f58a312eeefe5478ad74,True,0,True,1,ee3ee42dea3ada196dfdbcc78fd07524f91b4ce4fb94d9d6482a3e7d4b34aa4c,FAIL,PASS,2.8249066507928964e-14,1.3378187446733136e-14,4.092726157978177e-12,AUDIT_RESIDUALS/BY2__EXT05C__LIT__D62_10s_seed_01__seed_01__v2_R2.csv.gz,a21193b59f19a08ccc6cbff34382ec4d0cf751358086ef4974643c7563df4441
BY2__LC01-BR__LIT__D62_10s_seed_01__seed_01__v3,FULL,fb388f0ba107194a3dfe42058ba33d0e7d0c16fc7e3869951be564cc3b3b1c7e,fb388f0ba107194a3dfe42058ba33d0e7d0c16fc7e3869951be564cc3b3b1c7e,85b4c9147a954105349a5857637ac915b4c855dac24c61ca2c60031a76898099,85b4c9147a954105349a5857637ac915b4c855dac24c61ca2c60031a76898099,True,0,True,1,ee3ee42dea3ada196dfdbcc78fd07524f91b4ce4fb94d9d6482a3e7d4b34aa4c,FAIL,PASS,2.852900207884354e-14,1.3874318360862503e-14,4.092726157978177e-12,AUDIT_RESIDUALS/BY2__LC01-BR__LIT__D62_10s_seed_01__seed_01__v3_R2.csv.gz,a1af1e3bfddcf929dcab3ba2270378954415010227950d0a35cc36b06b93e046
