case_id,family,type,seed,method,config,yaw_rmse_deg,horizontal_rmse_m,up_rmse_m,yaw_p95_deg,failure_class,pre_failure_yaw,pre_failure_h,pre_failure_up,input_identity_note,source_run_dir,output_sha256,audit_status_R1,audit_status_R2,observer_discrepancy_R2
D18_seed_06,位置偏差,D18,seed_06,EXT05C,LIT,12.00361799017601,1.7363489647948698,0.6102038152399432,16.82529576900842,NONE,,,,,$HX03R2/RUNS/BY2__EXT05C__LIT__D18_seed_06__seed_06/v3_R2,088e094a423eb3e630d017115a2504e8a045a3c430e6ba1c3a84ba44fc813504,PASS,PASS,"{""horizontal_max_m"":2.9393875321966534e-14,""up_max_m"":1.3100631690576847e-14,""yaw_max_deg"":4.092726157978177e-12}"
D18_seed_07,位置偏差,D18,seed_07,LC01,LIT,2.994831063286891,1.7358663634825835,0.6097761727559063,4.968120657370581,NONE,,,,,$HX03R2/RUNS/BY2__LC01__LIT__D18_seed_07__seed_07/v3_R2,b6bb62d4869fd4c7ebeefeceae0f148ff3b7e1e068cb32aa42819f9e4767f9d1,PASS,PASS,"{""horizontal_max_m"":2.7650585869938943e-14,""up_max_m"":1.2434497875801753e-14,""yaw_max_deg"":4.092726157978177e-12}"
D18_seed_07,位置偏差,D18,seed_07,EXT05C,LIT,12.067678591742505,1.7375181135869575,0.6101901083426544,16.887776775172235,NONE,,,,,$HX03R2/RUNS/BY2__EXT05C__LIT__D18_seed_07__seed_07/v3_R2,0b1f44e72d904c6635c68d4ac3f12ef512b4d594a46c91b08d7c1eda827ba719,PASS,PASS,"{""horizontal_max_m"":2.7812360945733796e-14,""up_max_m"":1.2490009027033011e-14,""yaw_max_deg"":4.092726157978177e-12}"
D18_seed_08,位置偏差,D18,seed_08,LC01,LIT,2.9948273434644945,1.7539246873262153,0.6097716917248693,4.968149853813321,NONE,,,,,$HX03R2/RUNS/BY2__LC01__LIT__D18_seed_08__seed_08/v3_R2,5bfe3b165f267560fe1eb6457b34414ed02760cdf77aa0d38d8658726d31da29,PASS,PASS,"{""horizontal_max_m"":2.875563364008857e-14,""up_max_m"":1.3433698597964394e-14,""yaw_max_deg"":4.092726157978177e-12}"
D18_seed_08,位置偏差,D18,seed_08,EXT05C,LIT,12.011590018299932,1.7512465294459905,0.6101857116053002,16.833600061447996,NONE,,,,,$HX03R2/RUNS/BY2__EXT05C__LIT__D18_seed_08__seed_08/v3_R2,a8e0103bf10800117297f1e40d183c6964000d0d15c9972336cf271db2eaf4b3,PASS,PASS,"{""horizontal_max_m"":2.781662625022896e-14,""up_max_m"":1.3877787807814457e-14,""yaw_max_deg"":4.092726157978177e-12}"
D03_seed_00,位置中断,D03,seed_00,LC01,LIT,2.9987564702903406,0.42206179443531716,1.1937072097618933,4.968141341576635,NONE,,,,,$HX03R2/RUNS/BY2__LC01__LIT__D03_seed_00__seed_00/v3_R2,ebfd30313596f67b3cc45f524b891b55a6aada968083d2186cbd0d9c70f77c12,PASS,PASS,"{""horizontal_max_m"":2.852900207884354e-14,""up_max_m"":1.3874318360862503e-14,""yaw_max_deg"":4.092726157978177e-12}"
D03_seed_00,位置中断,D03,seed_00,EXT05C,LIT,11.625496291544621,0.22132724259266895,1.2487853431698552,16.807845981324682,NONE,,,,,$HX03R2/RUNS/BY2__EXT05C__LIT__D03_seed_00__seed_00/v3_R2,a925e5f8cf9cad2b4f09e2d6b5c4288466f129c516bbc682dc3dcbd52c499ee5,PASS,PASS,"{""horizontal_max_m"":2.943783111453509e-14,""up_max_m"":1.3253287356462806e-14,""yaw_max_deg"":4.092726157978177e-12}"
D03_seed_01,位置中断,D03,seed_01,LC01,LIT,2.994627305185281,0.9660681367458304,2.1534499404917256,4.968141341576561,NONE,,,,,$HX03R2/RUNS/BY2__LC01__LIT__D03_seed_01__seed_01/v3_R2,f5778614570dfdadfe9ec8fbf78946d7ab950267be2671fa71583716d7e375b4,FAIL,PASS,"{""horizontal_max_m"":2.852900207884354e-14,""up_max_m"":1.3874318360862503e-14,""yaw_max_deg"":4.092726157978177e-12}"
D03_seed_01,位置中断,D03,seed_01,EXT05C,LIT,11.58608354343063,0.8395235941348292,2.1974286751325263,16.133649861533566,NONE,,,,,$HX03R2/RUNS/BY2__EXT05C__LIT__D03_seed_01__seed_01/v3_R2,9269b85171a2e61b536d18b4713b6b39d5f1bbec14da89c4af76e3b57cd08e34,FAIL,PASS,"{""horizontal_max_m"":3.049939094966671e-14,""up_max_m"":1.3237674845179015e-14,""yaw_max_deg"":4.092726157978177e-12}"
D03_seed_02,位置中断,D03,seed_02,LC01,LIT,2.9822351135828846,0.723117898215321,1.4221503451639128,4.995097016107468,NONE,,,,,$HX03R2/RUNS/BY2__LC01__LIT__D03_seed_02__seed_02/v3_R2,ce536511fe89bb0762c3231bd76803ffdadfab24a8f692ab010236a1b8b5d98a,FAIL,PASS,"{""horizontal_max_m"":2.8896526922390535e-14,""up_max_m"":1.3874318360862503e-14,""yaw_max_deg"":4.092726157978177e-12}"
D03_seed_02,位置中断,D03,seed_02,EXT05C,LIT,12.4574389545462,0.8731658798110924,1.445036493988127,17.062524947252218,NONE,,,,,$HX03R2/RUNS/BY2__EXT05C__LIT__D03_seed_02__seed_02/v3_R2,96da662bcf73c0cef813a923e2af75effb7f8e3eb5ec0dcf84c957d78a060f63,FAIL,PASS,"{""horizontal_max_m"":3.045400219898034e-14,""up_max_m"":1.3027773304585821e-14,""yaw_max_deg"":4.092726157978177e-12}"
D03_seed_03,位置中断,D03,seed_03,LC01,LIT,2.997368449125506,0.8728840749398407,1.3144135075558587,4.968008862161213,NONE,,,,,$HX03R2/RUNS/BY2__LC01__LIT__D03_seed_03__seed_03/v3_R2,7b34fd40669dcd30ab43dd2b84932b5766acc25181feac472de25f61a17e2277,FAIL,PASS,"{""horizontal_max_m"":2.852900207884354e-14,""up_max_m"":1.2760625889285393e-14,""yaw_max_deg"":4.092726157978177e-12}"
D03_seed_03,位置中断,D03,seed_03,EXT05C,LIT,12.489565726716963,0.4475916681185041,1.3196599104387055,17.073747548199037,NONE,,,,,$HX03R2/RUNS/BY2__EXT05C__LIT__D03_seed_03__seed_03/v3_R2,4d1afc682d771c271c6d0015145c2e1312ff098bf083d38ebb7295f2ea87b741,FAIL,PASS,"{""horizontal_max_m"":2.943783111453509e-14,""up_max_m"":1.2934098236883074e-14,""yaw_max_deg"":4.092726157978177e-12}"
D03_seed_04,位置中断,D03,seed_04,LC01,LIT,2.995294468630628,0.8653262246354053,1.8553391558934904,4.968141341576561,NONE,,,,,$HX03R2/RUNS/BY2__LC01__LIT__D03_seed_04__seed_04/v3_R2,384b4a61ba320acaf0dbec6ac896bada2007a015a4ded0fbb50d7d593190a700,FAIL,PASS,"{""horizontal_max_m"":2.7874784777141347e-14,""up_max_m"":1.3874318360862503e-14,""yaw_max_deg"":4.092726157978177e-12}"
D03_seed_04,位置中断,D03,seed_04,EXT05C,LIT,10.754605269325515,0.635849323003509,1.821996206226723,14.399998039181575,NONE,,,,,$HX03R2/RUNS/BY2__EXT05C__LIT__D03_seed_04__seed_04/v3_R2,70d1ea076e9a6c89b85210a0be1c024181da60bef5f3082052c93cb1531201d2,FAIL,PASS,"{""horizontal_max_m"":2.7908773390814353e-14,""up_max_m"":1.339206523454095e-14,""yaw_max_deg"":4.092726157978177e-12}"
D03_seed_05,位置中断,D03,seed_05,LC01,LIT,3.0011320430974697,0.6910114043224796,1.3345960427316663,4.996587414758883,NONE,,,,,$HX03R2/RUNS/BY2__LC01__LIT__D03_seed_05__seed_05/v3_R2,710d5cf2aee20340811e24aff4e5f36084b5df2e14bfed1f0adf33c4a446ecf9,FAIL,PASS,"{""horizontal_max_m"":2.852900207884354e-14,""up_max_m"":1.289246487345963e-14,""yaw_max_deg"":4.092726157978177e-12}"
D03_seed_05,位置中断,D03,seed_05,EXT05C,LIT,12.316349572006697,0.5329495564760994,1.3234428718161337,16.98625557765558,NONE,,,,,$HX03R2/RUNS/BY2__EXT05C__LIT__D03_seed_05__seed_05/v3_R2,2a1d3ff8e76d3cbf1ca62527ca27f839e571a4a2817a2a040d4f0ba567650027,FAIL,PASS,"{""horizontal_max_m"":2.943783111453509e-14,""up_max_m"":1.2934098236883074e-14,""yaw_max_deg"":4.092726157978177e-12}"
D03_seed_06,位置中断,D03,seed_06,LC01,LIT,3.002606684104245,1.6828041829603906,1.839430314632062,4.976123034395877,NONE,,,,,$HX03R2/RUNS/BY2__LC01__LIT__D03_seed_06__seed_06/v3_R2,c2ce324cfe0ba329545f90787f53663ccdb4b8af3b10b801538376be21efcb9a,FAIL,PASS,"{""horizontal_max_m"":2.852900207884354e-14,""up_max_m"":1.2760625889285393e-14,""yaw_max_deg"":4.092726157978177e-12}"
D03_seed_06,位置中断,D03,seed_06,EXT05C,LIT,12.403694854941095,0.45892686752869055,1.7756535350396894,16.92546961010647,NONE,,,,,$HX03R2/RUNS/BY2__EXT05C__LIT__D03_seed_06__seed_06/v3_R2,56fb50ef18ca3d00b0c4dffddc5347d3e07f0ebb352ec23ddf0a8382354a9f3e,FAIL,PASS,"{""horizontal_max_m"":2.943783111453509e-14,""up_max_m"":1.2934098236883074e-14,""yaw_max_deg"":4.092726157978177e-12}"
D03_seed_07,位置中断,D03,seed_07,LC01,LIT,2.9678333339096006,1.1549238359836518,1.3223843582999577,4.824808545801253,NONE,,,,,$HX03R2/RUNS/BY2__LC01__LIT__D03_seed_07__seed_07/v3_R2,9689c39b4e29d09f4aa36f637f87570edf97683ea17291e4b8da691a12ebcf21,FAIL,PASS,"{""horizontal_max_m"":2.852900207884354e-14,""up_max_m"":1.4210854715202004e-14,""yaw_max_deg"":4.092726157978177e-12}"
D03_seed_07,位置中断,D03,seed_07,EXT05C,LIT,13.052420796397397,1.0930051412680646,1.405238315216381,17.30396098063023,NONE,,,,,$HX03R2/RUNS/BY2__EXT05C__LIT__D03_seed_07__seed_07/v3_R2,9199d12ea7646ad85f441b0e8c172b4a1d46789013adcf4408b106be41320c96,FAIL,PASS,"{""horizontal_max_m"":2.943783111453509e-14,""up_max_m"":1.2934098236883074e-14,""yaw_max_deg"":4.092726157978177e-12}"
D03_seed_08,位置中断,D03,seed_08,LC01,LIT,3.010143695282273,0.7185714206190482,2.1202416266235877,5.096945481222244,NONE,,,,,$HX03R2/RUNS/BY2__LC01__LIT__D03_seed_08__seed_08/v3_R2,2bc5153d928665aab195678ac09e7967a36718f092ff91517ef2adfae19acba3,FAIL,PASS,"{""horizontal_max_m"":2.852900207884354e-14,""up_max_m"":1.4210854715202004e-14,""yaw_max_deg"":4.092726157978177e-12}"
D03_seed_08,位置中断,D03,seed_08,EXT05C,LIT,12.941517008143999,0.7781023502968515,2.1364190094658406,17.109176509780852,NONE,,,,,$HX03R2/RUNS/BY2__EXT05C__LIT__D03_seed_08__seed_08/v3_R2,fc6809f80016489034e259c57c67b3facc4b5207caf514504ccd585415330c8e,FAIL,PASS,"{""horizontal_max_m"":2.943783111453509e-14,""up_max_m"":1.4210854715202004e-14,""yaw_max_deg"":4.092726157978177e-12}"
D04_seed_00,位置中断,D04,seed_00,LC01,LIT,3.305615359339911,6.433221015082921,7.804022766023532,5.451656681770347,NONE,,,,,$HX03R2/RUNS/BY2__LC01__LIT__D04_seed_00__seed_00/v3_R2,c0acdfc549f2f4b7b223057300937f4400f1edfc367328fa4876af1ace9b5857,FAIL,PASS,"{""horizontal_max_m"":2.852900207884354e-14,""up_max_m"":2.1316282072803006e-14,""yaw_max_deg"":4.092726157978177e-12}"
D04_seed_00,位置中断,D04,seed_00,EXT05C,LIT,11.156989285106,7.55586694512419,7.861713179600386,16.846009792633687,NONE,,,,,$HX03R2/RUNS/BY2__EXT05C__LIT__D04_seed_00__seed_00/v3_R2,dee8c72d0562a3db32b13ab95ba711bc6c45a765edcba765ce9851e450bea6f2,FAIL,PASS,"{""horizontal_max_m"":2.943783111453509e-14,""up_max_m"":2.842170943040401e-14,""yaw_max_deg"":4.092726157978177e-12}"
D04_seed_01,位置中断,D04,seed_01,LC01,LIT,3.016014157153275,7.137760725237226,11.048027208613584,4.968141341576635,NONE,,,,,$HX03R2/RUNS/BY2__LC01__LIT__D04_seed_01__seed_01/v3_R2,b8fda97fbe7619600845c9abc96137acef0dad528da4f202889c3ed8525c4f70,FAIL,PASS,"{""horizontal_max_m"":2.852900207884354e-14,""up_max_m"":2.842170943040401e-14,""yaw_max_deg"":4.092726157978177e-12}"
D04_seed_01,位置中断,D04,seed_01,EXT05C,LIT,8.511537631961962,6.076730795015265,11.096525758011254,12.329768857835138,NONE,,,,,$HX03R2/RUNS/BY2__EXT05C__LIT__D04_seed_01__seed_01/v3_R2,9608de0ebde7c5afbabd6c3762712cb93da4c80179f8d6ec46d90f6963f591da,FAIL,PASS,"{""horizontal_max_m"":2.95881687719976e-14,""up_max_m"":2.842170943040401e-14,""yaw_max_deg"":4.092726157978177e-12}"
D04_seed_02,位置中断,D04,seed_02,LC01,LIT,2.9715279289129604,3.0200525792819986,8.9237549299821,5.047068172153291,NONE,,,,,$HX03R2/RUNS/BY2__LC01__LIT__D04_seed_02__seed_02/v3_R2,007257ef45a424ccaba9c407bcd9d46ea22884e05d9804265c257441b0c1d061,FAIL,PASS,"{""horizontal_max_m"":2.864289338439558e-14,""up_max_m"":2.842170943040401e-14,""yaw_max_deg"":4.092726157978177e-12}"
D04_seed_02,位置中断,D04,seed_02,EXT05C,LIT,15.699887851523519,3.4166387895243426,9.013528143078004,27.295020949342103,NONE,,,,,$HX03R2/RUNS/BY2__EXT05C__LIT__D04_seed_02__seed_02/v3_R2,41cd7516e17f8889570db2b4a97565dc8ab5ce89e7816d599ed18608871446ad,FAIL,PASS,"{""horizontal_max_m"":3.5704330589399866e-14,""up_max_m"":2.842170943040401e-14,""yaw_max_deg"":4.092726157978177e-12}"
D04_seed_03,位置中断,D04,seed_03,LC01,LIT,2.994370163511274,1.2924278082784133,8.18164721014689,4.968141352326055,NONE,,,,,$HX03R2/RUNS/BY2__LC01__LIT__D04_seed_03__seed_03/v3_R2,319a6a5d6d793b2b50d9fb77f41ca457d18a8ca4a0ec335aa1f94dd1d513227d,FAIL,PASS,"{""horizontal_max_m"":2.852900207884354e-14,""up_max_m"":2.842170943040401e-14,""yaw_max_deg"":4.092726157978177e-12}"
D04_seed_03,位置中断,D04,seed_03,EXT05C,LIT,14.176434398492178,1.7514405519975922,8.234605949405273,19.743367996984478,NONE,,,,,$HX03R2/RUNS/BY2__EXT05C__LIT__D04_seed_03__seed_03/v3_R2,a7cb296d5bba6a2a092c9bed3664ffbb6ac56b682b380c7535737876a51a7d40,FAIL,PASS,"{""horizontal_max_m"":2.943783111453509e-14,""up_max_m"":2.842170943040401e-14,""yaw_max_deg"":4.092726157978177e-12}"
D04_seed_04,位置中断,D04,seed_04,LC01,LIT,3.025853851906209,2.204915527168733,10.28275885493475,5.1571725080457185,NONE,,,,,$HX03R2/RUNS/BY2__LC01__LIT__D04_seed_04__seed_04/v3_R2,1484bfe0b776cfd8e0124968a2311b8be47827b522b28f19569f25192838bcd2,FAIL,PASS,"{""horizontal_max_m"":2.9766645773512285e-14,""up_max_m"":2.842170943040401e-14,""yaw_max_deg"":4.092726157978177e-12}"
D04_seed_04,位置中断,D04,seed_04,EXT05C,LIT,35.280006935735436,2.679934180151314,10.334843774546053,76.21694555528182,NONE,,,,,$HX03R2/RUNS/BY2__EXT05C__LIT__D04_seed_04__seed_04/v3_R2,c6b060cdcfbcb20c658196b535516c2a20c7739499ab3ea4cd39f5b2d51c9dba,FAIL,PASS,"{""horizontal_max_m"":2.920257679759844e-14,""up_max_m"":4.263256414560601e-14,""yaw_max_deg"":4.092726157978177e-12}"
D04_seed_05,位置中断,D04,seed_05,LC01,LIT,2.9935872411314097,1.5222720439135633,8.60299025134292,4.96699805454827,NONE,,,,,$HX03R2/RUNS/BY2__LC01__LIT__D04_seed_05__seed_05/v3_R2,a2fd4374da36a01c152106d87972f54c5429900e856344ef880f4326ae7a5c2a,FAIL,PASS,"{""horizontal_max_m"":2.852900207884354e-14,""up_max_m"":2.842170943040401e-14,""yaw_max_deg"":4.092726157978177e-12}"
D04_seed_05,位置中断,D04,seed_05,EXT05C,LIT,10.85478322977031,3.2366170300320767,8.675731796992723,16.77179290492829,NONE,,,,,$HX03R2/RUNS/BY2__EXT05C__LIT__D04_seed_05__seed_05/v3_R2,e0fed213712a328bb8a1c5628aa40622343a966393759069e788384737ae76bb,FAIL,PASS,"{""horizontal_max_m"":2.943783111453509e-14,""up_max_m"":2.842170943040401e-14,""yaw_max_deg"":4.092726157978177e-12}"
D04_seed_06,位置中断,D04,seed_06,LC01,LIT,2.9236903587600254,8.32627435418161,11.28469790595219,5.30028453178958,NONE,,,,,$HX03R2/RUNS/BY2__LC01__LIT__D04_seed_06__seed_06/v3_R2,6b6b580ecd50b50d5a2ef80c52fa10012a041d62f6b25206ecc63c51b72be492,FAIL,PASS,"{""horizontal_max_m"":2.852900207884354e-14,""up_max_m"":2.842170943040401e-14,""yaw_max_deg"":4.092726157978177e-12}"
D04_seed_06,位置中断,D04,seed_06,EXT05C,LIT,11.782460916512091,9.628090142217616,11.431038931640204,16.91846901163305,NONE,,,,,$HX03R2/RUNS/BY2__EXT05C__LIT__D04_seed_06__seed_06/v3_R2,1141ce9a480d438fafe8a1c1f9e4fef9333dc662ba9e795419a42b751de7e4ea,FAIL,PASS,"{""horizontal_max_m"":2.943783111453509e-14,""up_max_m"":2.842170943040401e-14,""yaw_max_deg"":4.092726157978177e-12}"
D04_seed_07,位置中断,D04,seed_07,LC01,LIT,3.0165473476934883,7.671063700378102,9.186026179910845,5.089593469817528,NONE,,,,,$HX03R2/RUNS/BY2__LC01__LIT__D04_seed_07__seed_07/v3_R2,d4ff0adadcf3e3d54543434e97034f18b79d2b790b4657a4fcf82abb97ab1b77,FAIL,PASS,"{""horizontal_max_m"":3.370400129833633e-14,""up_max_m"":2.842170943040401e-14,""yaw_max_deg"":4.092726157978177e-12}"
D04_seed_07,位置中断,D04,seed_07,EXT05C,LIT,13.101612763523557,4.70034078243504,9.16216478992262,17.534165030469694,NONE,,,,,$HX03R2/RUNS/BY2__EXT05C__LIT__D04_seed_07__seed_07/v3_R2,a69319c29fce947e9876e80be3a8cef5bc9e79111b061b429f3b82156635a92d,FAIL,PASS,"{""horizontal_max_m"":2.943783111453509e-14,""up_max_m"":2.842170943040401e-14,""yaw_max_deg"":4.092726157978177e-12}"
D04_seed_08,位置中断,D04,seed_08,LC01,LIT,3.034088731260991,3.1360505444241658,11.877938192032005,5.161695697316103,NONE,,,,,$HX03R2/RUNS/BY2__LC01__LIT__D04_seed_08__seed_08/v3_R2,a3f998bb05f4292cc20a8e4251516c7e3230b8155884d1c226e0f6b9dc10d4b9,FAIL,PASS,"{""horizontal_max_m"":2.852900207884354e-14,""up_max_m"":2.842170943040401e-14,""yaw_max_deg"":4.092726157978177e-12}"
D04_seed_08,位置中断,D04,seed_08,EXT05C,LIT,15.0831553768643,2.111502075469791,11.909519880213223,27.691547410016952,NONE,,,,,$HX03R2/RUNS/BY2__EXT05C__LIT__D04_seed_08__seed_08/v3_R2,886df6c270345b46b785d904ce714536dc93899dd5ca0beaf6e781b615930e4a,FAIL,PASS,"{""horizontal_max_m"":2.943783111453509e-14,""up_max_m"":2.842170943040401e-14,""yaw_max_deg"":4.092726157978177e-12}"
D43_seed_00,速度噪声,D43,seed_00,LC01,LIT,2.9948274600591076,0.0975479714305497,0.05066431825806066,4.968141341576708,NONE,,,,输入与 C00 相同（哈希核实）,$HX03R2/RUNS/BY2__LC01__LIT__C00__NA/v3_R2,ccd25c2e1309ba2870e57e2208f476a6b48eaba69f0d038f26be2f168bb2c695,PASS,PASS,"{""horizontal_max_m"":2.852900207884354e-14,""up_max_m"":1.3874318360862503e-14,""yaw_max_deg"":4.092726157978177e-12}"
D43_seed_00,速度噪声,D43,seed_00,EXT05C,LIT,12.048641737808111,0.0877508129138417,0.05646995229568549,16.868495836757056,NONE,,,,输入与 C00 相同（哈希核实）,$HX03R2/RUNS/BY2__EXT05C__LIT__C00__NA/v3_R2,915192d6fcefaf7bef33c4028b571d1b723f7e0759063e2955aebd3d1ee7ace8,PASS,PASS,"{""horizontal_max_m"":2.943783111453509e-14,""up_max_m"":1.2934098236883074e-14,""yaw_max_deg"":4.092726157978177e-12}"
D43_seed_01,速度噪声,D43,seed_01,LC01,LIT,2.9948274600591076,0.0975479714305497,0.05066431825806066,4.968141341576708,NONE,,,,输入与 C00 相同（哈希核实）,$HX03R2/RUNS/BY2__LC01__LIT__C00__NA/v3_R2,ccd25c2e1309ba2870e57e2208f476a6b48eaba69f0d038f26be2f168bb2c695,PASS,PASS,"{""horizontal_max_m"":2.852900207884354e-14,""up_max_m"":1.3874318360862503e-14,""yaw_max_deg"":4.092726157978177e-12}"
D43_seed_01,速度噪声,D43,seed_01,EXT05C,LIT,12.048641737808111,0.0877508129138417,0.05646995229568549,16.868495836757056,NONE,,,,输入与 C00 相同（哈希核实）,$HX03R2/RUNS/BY2__EXT05C__LIT__C00__NA/v3_R2,915192d6fcefaf7bef33c4028b571d1b723f7e0759063e2955aebd3d1ee7ace8,PASS,PASS,"{""horizontal_max_m"":2.943783111453509e-14,""up_max_m"":1.2934098236883074e-14,""yaw_max_deg"":4.092726157978177e-12}"
D43_seed_02,速度噪声,D43,seed_02,LC01,LIT,2.9948274600591076,0.0975479714305497,0.05066431825806066,4.968141341576708,NONE,,,,输入与 C00 相同（哈希核实）,$HX03R2/RUNS/BY2__LC01__LIT__C00__NA/v3_R2,ccd25c2e1309ba2870e57e2208f476a6b48eaba69f0d038f26be2f168bb2c695,PASS,PASS,"{""horizontal_max_m"":2.852900207884354e-14,""up_max_m"":1.3874318360862503e-14,""yaw_max_deg"":4.092726157978177e-12}"
D43_seed_02,速度噪声,D43,seed_02,EXT05C,LIT,12.048641737808111,0.0877508129138417,0.05646995229568549,16.868495836757056,NONE,,,,输入与 C00 相同（哈希核实）,$HX03R2/RUNS/BY2__EXT05C__LIT__C00__NA/v3_R2,915192d6fcefaf7bef33c4028b571d1b723f7e0759063e2955aebd3d1ee7ace8,PASS,PASS,"{""horizontal_max_m"":2.943783111453509e-14,""up_max_m"":1.2934098236883074e-14,""yaw_max_deg"":4.092726157978177e-12}"
D43_seed_03,速度噪声,D43,seed_03,LC01,LIT,2.9948274600591076,0.0975479714305497,0.05066431825806066,4.968141341576708,NONE,,,,输入与 C00 相同（哈希核实）,$HX03R2/RUNS/BY2__LC01__LIT__C00__NA/v3_R2,ccd25c2e1309ba2870e57e2208f476a6b48eaba69f0d038f26be2f168bb2c695,PASS,PASS,"{""horizontal_max_m"":2.852900207884354e-14,""up_max_m"":1.3874318360862503e-14,""yaw_max_deg"":4.092726157978177e-12}"
D43_seed_03,速度噪声,D43,seed_03,EXT05C,LIT,12.048641737808111,0.0877508129138417,0.05646995229568549,16.868495836757056,NONE,,,,输入与 C00 相同（哈希核实）,$HX03R2/RUNS/BY2__EXT05C__LIT__C00__NA/v3_R2,915192d6fcefaf7bef33c4028b571d1b723f7e0759063e2955aebd3d1ee7ace8,PASS,PASS,"{""horizontal_max_m"":2.943783111453509e-14,""up_max_m"":1.2934098236883074e-14,""yaw_max_deg"":4.092726157978177e-12}"
D43_seed_04,速度噪声,D43,seed_04,LC01,LIT,2.9948274600591076,0.0975479714305497,0.05066431825806066,4.968141341576708,NONE,,,,输入与 C00 相同（哈希核实）,$HX03R2/RUNS/BY2__LC01__LIT__C00__NA/v3_R2,ccd25c2e1309ba2870e57e2208f476a6b48eaba69f0d038f26be2f168bb2c695,PASS,PASS,"{""horizontal_max_m"":2.852900207884354e-14,""up_max_m"":1.3874318360862503e-14,""yaw_max_deg"":4.092726157978177e-12}"
D43_seed_04,速度噪声,D43,seed_04,EXT05C,LIT,12.048641737808111,0.0877508129138417,0.05646995229568549,16.868495836757056,NONE,,,,输入与 C00 相同（哈希核实）,$HX03R2/RUNS/BY2__EXT05C__LIT__C00__NA/v3_R2,915192d6fcefaf7bef33c4028b571d1b723f7e0759063e2955aebd3d1ee7ace8,PASS,PASS,"{""horizontal_max_m"":2.943783111453509e-14,""up_max_m"":1.2934098236883074e-14,""yaw_max_deg"":4.092726157978177e-12}"
D43_seed_05,速度噪声,D43,seed_05,LC01,LIT,2.9948274600591076,0.0975479714305497,0.05066431825806066,4.968141341576708,NONE,,,,输入与 C00 相同（哈希核实）,$HX03R2/RUNS/BY2__LC01__LIT__C00__NA/v3_R2,ccd25c2e1309ba2870e57e2208f476a6b48eaba69f0d038f26be2f168bb2c695,PASS,PASS,"{""horizontal_max_m"":2.852900207884354e-14,""up_max_m"":1.3874318360862503e-14,""yaw_max_deg"":4.092726157978177e-12}"
D43_seed_05,速度噪声,D43,seed_05,EXT05C,LIT,12.048641737808111,0.0877508129138417,0.05646995229568549,16.868495836757056,NONE,,,,输入与 C00 相同（哈希核实）,$HX03R2/RUNS/BY2__EXT05C__LIT__C00__NA/v3_R2,915192d6fcefaf7bef33c4028b571d1b723f7e0759063e2955aebd3d1ee7ace8,PASS,PASS,"{""horizontal_max_m"":2.943783111453509e-14,""up_max_m"":1.2934098236883074e-14,""yaw_max_deg"":4.092726157978177e-12}"
D43_seed_06,速度噪声,D43,seed_06,LC01,LIT,2.9948274600591076,0.0975479714305497,0.05066431825806066,4.968141341576708,NONE,,,,输入与 C00 相同（哈希核实）,$HX03R2/RUNS/BY2__LC01__LIT__C00__NA/v3_R2,ccd25c2e1309ba2870e57e2208f476a6b48eaba69f0d038f26be2f168bb2c695,PASS,PASS,"{""horizontal_max_m"":2.852900207884354e-14,""up_max_m"":1.3874318360862503e-14,""yaw_max_deg"":4.092726157978177e-12}"
D43_seed_06,速度噪声,D43,seed_06,EXT05C,LIT,12.048641737808111,0.0877508129138417,0.05646995229568549,16.868495836757056,NONE,,,,输入与 C00 相同（哈希核实）,$HX03R2/RUNS/BY2__EXT05C__LIT__C00__NA/v3_R2,915192d6fcefaf7bef33c4028b571d1b723f7e0759063e2955aebd3d1ee7ace8,PASS,PASS,"{""horizontal_max_m"":2.943783111453509e-14,""up_max_m"":1.2934098236883074e-14,""yaw_max_deg"":4.092726157978177e-12}"
D43_seed_07,速度噪声,D43,seed_07,LC01,LIT,2.9948274600591076,0.0975479714305497,0.05066431825806066,4.968141341576708,NONE,,,,输入与 C00 相同（哈希核实）,$HX03R2/RUNS/BY2__LC01__LIT__C00__NA/v3_R2,ccd25c2e1309ba2870e57e2208f476a6b48eaba69f0d038f26be2f168bb2c695,PASS,PASS,"{""horizontal_max_m"":2.852900207884354e-14,""up_max_m"":1.3874318360862503e-14,""yaw_max_deg"":4.092726157978177e-12}"
D43_seed_07,速度噪声,D43,seed_07,EXT05C,LIT,12.048641737808111,0.0877508129138417,0.05646995229568549,16.868495836757056,NONE,,,,输入与 C00 相同（哈希核实）,$HX03R2/RUNS/BY2__EXT05C__LIT__C00__NA/v3_R2,915192d6fcefaf7bef33c4028b571d1b723f7e0759063e2955aebd3d1ee7ace8,PASS,PASS,"{""horizontal_max_m"":2.943783111453509e-14,""up_max_m"":1.2934098236883074e-14,""yaw_max_deg"":4.092726157978177e-12}"
D43_seed_08,速度噪声,D43,seed_08,LC01,LIT,2.9948274600591076,0.0975479714305497,0.05066431825806066,4.968141341576708,NONE,,,,输入与 C00 相同（哈希核实）,$HX03R2/RUNS/BY2__LC01__LIT__C00__NA/v3_R2,ccd25c2e1309ba2870e57e2208f476a6b48eaba69f0d038f26be2f168bb2c695,PASS,PASS,"{""horizontal_max_m"":2.852900207884354e-14,""up_max_m"":1.3874318360862503e-14,""yaw_max_deg"":4.092726157978177e-12}"
