case_id,family,type,seed,method,config,yaw_rmse_deg,horizontal_rmse_m,up_rmse_m,yaw_p95_deg,failure_class,pre_failure_yaw,pre_failure_h,pre_failure_up,input_identity_note,source_run_dir,output_sha256,audit_status_R1,audit_status_R2,observer_discrepancy_R2
D43_seed_04,速度噪声,D43,seed_04,LC01,LIT,2.9948274600591076,0.16913911659210426,0.33917510432958425,4.968141341576708,NONE,,,,输入与 C00 相同（哈希核实）,$HX03R2/RUNS/BY2__LC01__LIT__C00__NA/v2_R2,ccd25c2e1309ba2870e57e2208f476a6b48eaba69f0d038f26be2f168bb2c695,PASS,PASS,"{""horizontal_max_m"":2.89217787547498e-14,""up_max_m"":1.2656542480726785e-14,""yaw_max_deg"":4.092726157978177e-12}"
D43_seed_04,速度噪声,D43,seed_04,EXT05C,LIT,12.048641737808111,0.17100769332496332,0.3413836707735372,16.868495836757056,NONE,,,,输入与 C00 相同（哈希核实）,$HX03R2/RUNS/BY2__EXT05C__LIT__C00__NA/v2_R2,915192d6fcefaf7bef33c4028b571d1b723f7e0759063e2955aebd3d1ee7ace8,PASS,PASS,"{""horizontal_max_m"":2.893603953645793e-14,""up_max_m"":1.3156142841808105e-14,""yaw_max_deg"":4.092726157978177e-12}"
D43_seed_05,速度噪声,D43,seed_05,LC01,LIT,2.9948274600591076,0.16913911659210426,0.33917510432958425,4.968141341576708,NONE,,,,输入与 C00 相同（哈希核实）,$HX03R2/RUNS/BY2__LC01__LIT__C00__NA/v2_R2,ccd25c2e1309ba2870e57e2208f476a6b48eaba69f0d038f26be2f168bb2c695,PASS,PASS,"{""horizontal_max_m"":2.89217787547498e-14,""up_max_m"":1.2656542480726785e-14,""yaw_max_deg"":4.092726157978177e-12}"
D43_seed_05,速度噪声,D43,seed_05,EXT05C,LIT,12.048641737808111,0.17100769332496332,0.3413836707735372,16.868495836757056,NONE,,,,输入与 C00 相同（哈希核实）,$HX03R2/RUNS/BY2__EXT05C__LIT__C00__NA/v2_R2,915192d6fcefaf7bef33c4028b571d1b723f7e0759063e2955aebd3d1ee7ace8,PASS,PASS,"{""horizontal_max_m"":2.893603953645793e-14,""up_max_m"":1.3156142841808105e-14,""yaw_max_deg"":4.092726157978177e-12}"
D43_seed_06,速度噪声,D43,seed_06,LC01,LIT,2.9948274600591076,0.16913911659210426,0.33917510432958425,4.968141341576708,NONE,,,,输入与 C00 相同（哈希核实）,$HX03R2/RUNS/BY2__LC01__LIT__C00__NA/v2_R2,ccd25c2e1309ba2870e57e2208f476a6b48eaba69f0d038f26be2f168bb2c695,PASS,PASS,"{""horizontal_max_m"":2.89217787547498e-14,""up_max_m"":1.2656542480726785e-14,""yaw_max_deg"":4.092726157978177e-12}"
D43_seed_06,速度噪声,D43,seed_06,EXT05C,LIT,12.048641737808111,0.17100769332496332,0.3413836707735372,16.868495836757056,NONE,,,,输入与 C00 相同（哈希核实）,$HX03R2/RUNS/BY2__EXT05C__LIT__C00__NA/v2_R2,915192d6fcefaf7bef33c4028b571d1b723f7e0759063e2955aebd3d1ee7ace8,PASS,PASS,"{""horizontal_max_m"":2.893603953645793e-14,""up_max_m"":1.3156142841808105e-14,""yaw_max_deg"":4.092726157978177e-12}"
D43_seed_07,速度噪声,D43,seed_07,LC01,LIT,2.9948274600591076,0.16913911659210426,0.33917510432958425,4.968141341576708,NONE,,,,输入与 C00 相同（哈希核实）,$HX03R2/RUNS/BY2__LC01__LIT__C00__NA/v2_R2,ccd25c2e1309ba2870e57e2208f476a6b48eaba69f0d038f26be2f168bb2c695,PASS,PASS,"{""horizontal_max_m"":2.89217787547498e-14,""up_max_m"":1.2656542480726785e-14,""yaw_max_deg"":4.092726157978177e-12}"
D43_seed_07,速度噪声,D43,seed_07,EXT05C,LIT,12.048641737808111,0.17100769332496332,0.3413836707735372,16.868495836757056,NONE,,,,输入与 C00 相同（哈希核实）,$HX03R2/RUNS/BY2__EXT05C__LIT__C00__NA/v2_R2,915192d6fcefaf7bef33c4028b571d1b723f7e0759063e2955aebd3d1ee7ace8,PASS,PASS,"{""horizontal_max_m"":2.893603953645793e-14,""up_max_m"":1.3156142841808105e-14,""yaw_max_deg"":4.092726157978177e-12}"
D43_seed_08,速度噪声,D43,seed_08,LC01,LIT,2.9948274600591076,0.16913911659210426,0.33917510432958425,4.968141341576708,NONE,,,,输入与 C00 相同（哈希核实）,$HX03R2/RUNS/BY2__LC01__LIT__C00__NA/v2_R2,ccd25c2e1309ba2870e57e2208f476a6b48eaba69f0d038f26be2f168bb2c695,PASS,PASS,"{""horizontal_max_m"":2.89217787547498e-14,""up_max_m"":1.2656542480726785e-14,""yaw_max_deg"":4.092726157978177e-12}"
D43_seed_08,速度噪声,D43,seed_08,EXT05C,LIT,12.048641737808111,0.17100769332496332,0.3413836707735372,16.868495836757056,NONE,,,,输入与 C00 相同（哈希核实）,$HX03R2/RUNS/BY2__EXT05C__LIT__C00__NA/v2_R2,915192d6fcefaf7bef33c4028b571d1b723f7e0759063e2955aebd3d1ee7ace8,PASS,PASS,"{""horizontal_max_m"":2.893603953645793e-14,""up_max_m"":1.3156142841808105e-14,""yaw_max_deg"":4.092726157978177e-12}"
D42_seed_00,速度中断,D42,seed_00,LC01,LIT,2.9948274600591076,0.16913911659210426,0.33917510432958425,4.968141341576708,NONE,,,,输入与 C00 相同（哈希核实）,$HX03R2/RUNS/BY2__LC01__LIT__C00__NA/v2_R2,ccd25c2e1309ba2870e57e2208f476a6b48eaba69f0d038f26be2f168bb2c695,PASS,PASS,"{""horizontal_max_m"":2.89217787547498e-14,""up_max_m"":1.2656542480726785e-14,""yaw_max_deg"":4.092726157978177e-12}"
D42_seed_00,速度中断,D42,seed_00,EXT05C,LIT,12.048641737808111,0.17100769332496332,0.3413836707735372,16.868495836757056,NONE,,,,输入与 C00 相同（哈希核实）,$HX03R2/RUNS/BY2__EXT05C__LIT__C00__NA/v2_R2,915192d6fcefaf7bef33c4028b571d1b723f7e0759063e2955aebd3d1ee7ace8,PASS,PASS,"{""horizontal_max_m"":2.893603953645793e-14,""up_max_m"":1.3156142841808105e-14,""yaw_max_deg"":4.092726157978177e-12}"
D42_seed_01,速度中断,D42,seed_01,LC01,LIT,2.9948274600591076,0.16913911659210426,0.33917510432958425,4.968141341576708,NONE,,,,输入与 C00 相同（哈希核实）,$HX03R2/RUNS/BY2__LC01__LIT__C00__NA/v2_R2,ccd25c2e1309ba2870e57e2208f476a6b48eaba69f0d038f26be2f168bb2c695,PASS,PASS,"{""horizontal_max_m"":2.89217787547498e-14,""up_max_m"":1.2656542480726785e-14,""yaw_max_deg"":4.092726157978177e-12}"
D42_seed_01,速度中断,D42,seed_01,EXT05C,LIT,12.048641737808111,0.17100769332496332,0.3413836707735372,16.868495836757056,NONE,,,,输入与 C00 相同（哈希核实）,$HX03R2/RUNS/BY2__EXT05C__LIT__C00__NA/v2_R2,915192d6fcefaf7bef33c4028b571d1b723f7e0759063e2955aebd3d1ee7ace8,PASS,PASS,"{""horizontal_max_m"":2.893603953645793e-14,""up_max_m"":1.3156142841808105e-14,""yaw_max_deg"":4.092726157978177e-12}"
D42_seed_02,速度中断,D42,seed_02,LC01,LIT,2.9948274600591076,0.16913911659210426,0.33917510432958425,4.968141341576708,NONE,,,,输入与 C00 相同（哈希核实）,$HX03R2/RUNS/BY2__LC01__LIT__C00__NA/v2_R2,ccd25c2e1309ba2870e57e2208f476a6b48eaba69f0d038f26be2f168bb2c695,PASS,PASS,"{""horizontal_max_m"":2.89217787547498e-14,""up_max_m"":1.2656542480726785e-14,""yaw_max_deg"":4.092726157978177e-12}"
D42_seed_02,速度中断,D42,seed_02,EXT05C,LIT,12.048641737808111,0.17100769332496332,0.3413836707735372,16.868495836757056,NONE,,,,输入与 C00 相同（哈希核实）,$HX03R2/RUNS/BY2__EXT05C__LIT__C00__NA/v2_R2,915192d6fcefaf7bef33c4028b571d1b723f7e0759063e2955aebd3d1ee7ace8,PASS,PASS,"{""horizontal_max_m"":2.893603953645793e-14,""up_max_m"":1.3156142841808105e-14,""yaw_max_deg"":4.092726157978177e-12}"
D42_seed_03,速度中断,D42,seed_03,LC01,LIT,2.9948274600591076,0.16913911659210426,0.33917510432958425,4.968141341576708,NONE,,,,输入与 C00 相同（哈希核实）,$HX03R2/RUNS/BY2__LC01__LIT__C00__NA/v2_R2,ccd25c2e1309ba2870e57e2208f476a6b48eaba69f0d038f26be2f168bb2c695,PASS,PASS,"{""horizontal_max_m"":2.89217787547498e-14,""up_max_m"":1.2656542480726785e-14,""yaw_max_deg"":4.092726157978177e-12}"
D42_seed_03,速度中断,D42,seed_03,EXT05C,LIT,12.048641737808111,0.17100769332496332,0.3413836707735372,16.868495836757056,NONE,,,,输入与 C00 相同（哈希核实）,$HX03R2/RUNS/BY2__EXT05C__LIT__C00__NA/v2_R2,915192d6fcefaf7bef33c4028b571d1b723f7e0759063e2955aebd3d1ee7ace8,PASS,PASS,"{""horizontal_max_m"":2.893603953645793e-14,""up_max_m"":1.3156142841808105e-14,""yaw_max_deg"":4.092726157978177e-12}"
D42_seed_04,速度中断,D42,seed_04,LC01,LIT,2.9948274600591076,0.16913911659210426,0.33917510432958425,4.968141341576708,NONE,,,,输入与 C00 相同（哈希核实）,$HX03R2/RUNS/BY2__LC01__LIT__C00__NA/v2_R2,ccd25c2e1309ba2870e57e2208f476a6b48eaba69f0d038f26be2f168bb2c695,PASS,PASS,"{""horizontal_max_m"":2.89217787547498e-14,""up_max_m"":1.2656542480726785e-14,""yaw_max_deg"":4.092726157978177e-12}"
D42_seed_04,速度中断,D42,seed_04,EXT05C,LIT,12.048641737808111,0.17100769332496332,0.3413836707735372,16.868495836757056,NONE,,,,输入与 C00 相同（哈希核实）,$HX03R2/RUNS/BY2__EXT05C__LIT__C00__NA/v2_R2,915192d6fcefaf7bef33c4028b571d1b723f7e0759063e2955aebd3d1ee7ace8,PASS,PASS,"{""horizontal_max_m"":2.893603953645793e-14,""up_max_m"":1.3156142841808105e-14,""yaw_max_deg"":4.092726157978177e-12}"
D42_seed_05,速度中断,D42,seed_05,LC01,LIT,2.9948274600591076,0.16913911659210426,0.33917510432958425,4.968141341576708,NONE,,,,输入与 C00 相同（哈希核实）,$HX03R2/RUNS/BY2__LC01__LIT__C00__NA/v2_R2,ccd25c2e1309ba2870e57e2208f476a6b48eaba69f0d038f26be2f168bb2c695,PASS,PASS,"{""horizontal_max_m"":2.89217787547498e-14,""up_max_m"":1.2656542480726785e-14,""yaw_max_deg"":4.092726157978177e-12}"
D42_seed_05,速度中断,D42,seed_05,EXT05C,LIT,12.048641737808111,0.17100769332496332,0.3413836707735372,16.868495836757056,NONE,,,,输入与 C00 相同（哈希核实）,$HX03R2/RUNS/BY2__EXT05C__LIT__C00__NA/v2_R2,915192d6fcefaf7bef33c4028b571d1b723f7e0759063e2955aebd3d1ee7ace8,PASS,PASS,"{""horizontal_max_m"":2.893603953645793e-14,""up_max_m"":1.3156142841808105e-14,""yaw_max_deg"":4.092726157978177e-12}"
D42_seed_06,速度中断,D42,seed_06,LC01,LIT,2.9948274600591076,0.16913911659210426,0.33917510432958425,4.968141341576708,NONE,,,,输入与 C00 相同（哈希核实）,$HX03R2/RUNS/BY2__LC01__LIT__C00__NA/v2_R2,ccd25c2e1309ba2870e57e2208f476a6b48eaba69f0d038f26be2f168bb2c695,PASS,PASS,"{""horizontal_max_m"":2.89217787547498e-14,""up_max_m"":1.2656542480726785e-14,""yaw_max_deg"":4.092726157978177e-12}"
D42_seed_06,速度中断,D42,seed_06,EXT05C,LIT,12.048641737808111,0.17100769332496332,0.3413836707735372,16.868495836757056,NONE,,,,输入与 C00 相同（哈希核实）,$HX03R2/RUNS/BY2__EXT05C__LIT__C00__NA/v2_R2,915192d6fcefaf7bef33c4028b571d1b723f7e0759063e2955aebd3d1ee7ace8,PASS,PASS,"{""horizontal_max_m"":2.893603953645793e-14,""up_max_m"":1.3156142841808105e-14,""yaw_max_deg"":4.092726157978177e-12}"
D42_seed_07,速度中断,D42,seed_07,LC01,LIT,2.9948274600591076,0.16913911659210426,0.33917510432958425,4.968141341576708,NONE,,,,输入与 C00 相同（哈希核实）,$HX03R2/RUNS/BY2__LC01__LIT__C00__NA/v2_R2,ccd25c2e1309ba2870e57e2208f476a6b48eaba69f0d038f26be2f168bb2c695,PASS,PASS,"{""horizontal_max_m"":2.89217787547498e-14,""up_max_m"":1.2656542480726785e-14,""yaw_max_deg"":4.092726157978177e-12}"
D42_seed_07,速度中断,D42,seed_07,EXT05C,LIT,12.048641737808111,0.17100769332496332,0.3413836707735372,16.868495836757056,NONE,,,,输入与 C00 相同（哈希核实）,$HX03R2/RUNS/BY2__EXT05C__LIT__C00__NA/v2_R2,915192d6fcefaf7bef33c4028b571d1b723f7e0759063e2955aebd3d1ee7ace8,PASS,PASS,"{""horizontal_max_m"":2.893603953645793e-14,""up_max_m"":1.3156142841808105e-14,""yaw_max_deg"":4.092726157978177e-12}"
D42_seed_08,速度中断,D42,seed_08,LC01,LIT,2.9948274600591076,0.16913911659210426,0.33917510432958425,4.968141341576708,NONE,,,,输入与 C00 相同（哈希核实）,$HX03R2/RUNS/BY2__LC01__LIT__C00__NA/v2_R2,ccd25c2e1309ba2870e57e2208f476a6b48eaba69f0d038f26be2f168bb2c695,PASS,PASS,"{""horizontal_max_m"":2.89217787547498e-14,""up_max_m"":1.2656542480726785e-14,""yaw_max_deg"":4.092726157978177e-12}"
D42_seed_08,速度中断,D42,seed_08,EXT05C,LIT,12.048641737808111,0.17100769332496332,0.3413836707735372,16.868495836757056,NONE,,,,输入与 C00 相同（哈希核实）,$HX03R2/RUNS/BY2__EXT05C__LIT__C00__NA/v2_R2,915192d6fcefaf7bef33c4028b571d1b723f7e0759063e2955aebd3d1ee7ace8,PASS,PASS,"{""horizontal_max_m"":2.893603953645793e-14,""up_max_m"":1.3156142841808105e-14,""yaw_max_deg"":4.092726157978177e-12}"
D05_seed_00,速度中断,D05,seed_00,LC01,LIT,2.9987564702903406,0.42563992324026506,1.2785281175117085,4.968141341576635,NONE,,,,,$HX03R2/RUNS/BY2__LC01__LIT__D05_seed_00__seed_00/v2_R2,ebfd30313596f67b3cc45f524b891b55a6aada968083d2186cbd0d9c70f77c12,PASS,PASS,"{""horizontal_max_m"":2.8126000799001213e-14,""up_max_m"":1.2656542480726785e-14,""yaw_max_deg"":4.092726157978177e-12}"
D05_seed_00,速度中断,D05,seed_00,EXT05C,LIT,11.625496291544621,0.2521226422356808,1.3325119248982582,16.807845981324682,NONE,,,,,$HX03R2/RUNS/BY2__EXT05C__LIT__D05_seed_00__seed_00/v2_R2,a925e5f8cf9cad2b4f09e2d6b5c4288466f129c516bbc682dc3dcbd52c499ee5,PASS,PASS,"{""horizontal_max_m"":2.893603953645793e-14,""up_max_m"":1.3156142841808105e-14,""yaw_max_deg"":4.092726157978177e-12}"
D05_seed_01,速度中断,D05,seed_01,LC01,LIT,2.994627305185281,0.991651028651746,2.223637984144223,4.968141341576561,NONE,,,,D05 与 D03 映射相同；seed_00 NAV 哈希一致后复用同种子 D03,$HX03R2/RUNS/BY2__LC01__LIT__D03_seed_01__seed_01/v2_R2,f5778614570dfdadfe9ec8fbf78946d7ab950267be2671fa71583716d7e375b4,FAIL,PASS,"{""horizontal_max_m"":2.89217787547498e-14,""up_max_m"":1.2656542480726785e-14,""yaw_max_deg"":4.092726157978177e-12}"
D05_seed_01,速度中断,D05,seed_01,EXT05C,LIT,11.58608354343063,0.8661544843844253,2.2674283578450996,16.133649861533566,NONE,,,,D05 与 D03 映射相同；seed_00 NAV 哈希一致后复用同种子 D03,$HX03R2/RUNS/BY2__EXT05C__LIT__D03_seed_01__seed_01/v2_R2,9269b85171a2e61b536d18b4713b6b39d5f1bbec14da89c4af76e3b57cd08e34,FAIL,PASS,"{""horizontal_max_m"":2.8249066507928964e-14,""up_max_m"":1.3378187446733136e-14,""yaw_max_deg"":4.092726157978177e-12}"
D05_seed_02,速度中断,D05,seed_02,LC01,LIT,2.9822351135828846,0.7506122119674006,1.5017620219775354,4.995097016107468,NONE,,,,D05 与 D03 映射相同；seed_00 NAV 哈希一致后复用同种子 D03,$HX03R2/RUNS/BY2__LC01__LIT__D03_seed_02__seed_02/v2_R2,ce536511fe89bb0762c3231bd76803ffdadfab24a8f692ab010236a1b8b5d98a,FAIL,PASS,"{""horizontal_max_m"":2.910140006187559e-14,""up_max_m"":1.2656542480726785e-14,""yaw_max_deg"":4.092726157978177e-12}"
D05_seed_02,速度中断,D05,seed_02,EXT05C,LIT,12.4574389545462,0.898589828085673,1.5244892958496745,17.062524947252218,NONE,,,,D05 与 D03 映射相同；seed_00 NAV 哈希一致后复用同种子 D03,$HX03R2/RUNS/BY2__EXT05C__LIT__D03_seed_02__seed_02/v2_R2,96da662bcf73c0cef813a923e2af75effb7f8e3eb5ec0dcf84c957d78a060f63,FAIL,PASS,"{""horizontal_max_m"":2.893603953645793e-14,""up_max_m"":1.4210854715202004e-14,""yaw_max_deg"":4.092726157978177e-12}"
D05_seed_03,速度中断,D05,seed_03,LC01,LIT,2.997368449125506,0.8943224748421628,1.3945955908079006,4.968008862161213,NONE,,,,D05 与 D03 映射相同；seed_00 NAV 哈希一致后复用同种子 D03,$HX03R2/RUNS/BY2__LC01__LIT__D03_seed_03__seed_03/v2_R2,7b34fd40669dcd30ab43dd2b84932b5766acc25181feac472de25f61a17e2277,FAIL,PASS,"{""horizontal_max_m"":2.89217787547498e-14,""up_max_m"":1.2878587085651816e-14,""yaw_max_deg"":4.092726157978177e-12}"
D05_seed_03,速度中断,D05,seed_03,EXT05C,LIT,12.489565726716963,0.4821380447038861,1.400102022647072,17.073747548199037,NONE,,,,D05 与 D03 映射相同；seed_00 NAV 哈希一致后复用同种子 D03,$HX03R2/RUNS/BY2__EXT05C__LIT__D03_seed_03__seed_03/v2_R2,4d1afc682d771c271c6d0015145c2e1312ff098bf083d38ebb7295f2ea87b741,FAIL,PASS,"{""horizontal_max_m"":2.893603953645793e-14,""up_max_m"":1.3156142841808105e-14,""yaw_max_deg"":4.092726157978177e-12}"
D05_seed_04,速度中断,D05,seed_04,LC01,LIT,2.995294468630628,0.8900630232550729,1.926029322074983,4.968141341576561,NONE,,,,D05 与 D03 映射相同；seed_00 NAV 哈希一致后复用同种子 D03,$HX03R2/RUNS/BY2__LC01__LIT__D03_seed_04__seed_04/v2_R2,384b4a61ba320acaf0dbec6ac896bada2007a015a4ded0fbb50d7d593190a700,FAIL,PASS,"{""horizontal_max_m"":2.89217787547498e-14,""up_max_m"":1.4210854715202004e-14,""yaw_max_deg"":4.092726157978177e-12}"
D05_seed_04,速度中断,D05,seed_04,EXT05C,LIT,10.754605269325515,0.6542816659488871,1.8930161385999045,14.399998039181575,NONE,,,,D05 与 D03 映射相同；seed_00 NAV 哈希一致后复用同种子 D03,$HX03R2/RUNS/BY2__EXT05C__LIT__D03_seed_04__seed_04/v2_R2,70d1ea076e9a6c89b85210a0be1c024181da60bef5f3082052c93cb1531201d2,FAIL,PASS,"{""horizontal_max_m"":2.9436158675334723e-14,""up_max_m"":1.27675647831893e-14,""yaw_max_deg"":4.092726157978177e-12}"
D05_seed_05,速度中断,D05,seed_05,LC01,LIT,3.0011320430974697,0.7129372554194955,1.4149074650080669,4.996587414758883,NONE,,,,D05 与 D03 映射相同；seed_00 NAV 哈希一致后复用同种子 D03,$HX03R2/RUNS/BY2__LC01__LIT__D03_seed_05__seed_05/v2_R2,710d5cf2aee20340811e24aff4e5f36084b5df2e14bfed1f0adf33c4a446ecf9,FAIL,PASS,"{""horizontal_max_m"":2.89217787547498e-14,""up_max_m"":1.3766765505351941e-14,""yaw_max_deg"":4.092726157978177e-12}"
D05_seed_05,速度中断,D05,seed_05,EXT05C,LIT,12.316349572006697,0.5586584650849328,1.4043009143623295,16.98625557765558,NONE,,,,D05 与 D03 映射相同；seed_00 NAV 哈希一致后复用同种子 D03,$HX03R2/RUNS/BY2__EXT05C__LIT__D03_seed_05__seed_05/v2_R2,2a1d3ff8e76d3cbf1ca62527ca27f839e571a4a2817a2a040d4f0ba567650027,FAIL,PASS,"{""horizontal_max_m"":2.893603953645793e-14,""up_max_m"":1.3156142841808105e-14,""yaw_max_deg"":4.092726157978177e-12}"
D05_seed_06,速度中断,D05,seed_06,LC01,LIT,3.002606684104245,1.7067323498742792,1.9139626088217347,4.976123034395877,NONE,,,,D05 与 D03 映射相同；seed_00 NAV 哈希一致后复用同种子 D03,$HX03R2/RUNS/BY2__LC01__LIT__D03_seed_06__seed_06/v2_R2,c2ce324cfe0ba329545f90787f53663ccdb4b8af3b10b801538376be21efcb9a,FAIL,PASS,"{""horizontal_max_m"":2.89217787547498e-14,""up_max_m"":1.4210854715202004e-14,""yaw_max_deg"":4.092726157978177e-12}"
D05_seed_06,速度中断,D05,seed_06,EXT05C,LIT,12.403694854941095,0.4982440437181718,1.8506729117143181,16.92546961010647,NONE,,,,D05 与 D03 映射相同；seed_00 NAV 哈希一致后复用同种子 D03,$HX03R2/RUNS/BY2__EXT05C__LIT__D03_seed_06__seed_06/v2_R2,56fb50ef18ca3d00b0c4dffddc5347d3e07f0ebb352ec23ddf0a8382354a9f3e,FAIL,PASS,"{""horizontal_max_m"":2.893603953645793e-14,""up_max_m"":1.3156142841808105e-14,""yaw_max_deg"":4.092726157978177e-12}"
D05_seed_07,速度中断,D05,seed_07,LC01,LIT,2.9678333339096006,1.1770460651871761,1.4058267201518804,4.824808545801253,NONE,,,,D05 与 D03 映射相同；seed_00 NAV 哈希一致后复用同种子 D03,$HX03R2/RUNS/BY2__LC01__LIT__D03_seed_07__seed_07/v2_R2,9689c39b4e29d09f4aa36f637f87570edf97683ea17291e4b8da691a12ebcf21,FAIL,PASS,"{""horizontal_max_m"":2.89217787547498e-14,""up_max_m"":1.2490009027033011e-14,""yaw_max_deg"":4.092726157978177e-12}"
D05_seed_07,速度中断,D05,seed_07,EXT05C,LIT,13.052420796397397,1.1110273898786298,1.4872248880350831,17.30396098063023,NONE,,,,D05 与 D03 映射相同；seed_00 NAV 哈希一致后复用同种子 D03,$HX03R2/RUNS/BY2__EXT05C__LIT__D03_seed_07__seed_07/v2_R2,9199d12ea7646ad85f441b0e8c172b4a1d46789013adcf4408b106be41320c96,FAIL,PASS,"{""horizontal_max_m"":2.893603953645793e-14,""up_max_m"":1.3156142841808105e-14,""yaw_max_deg"":4.092726157978177e-12}"
D05_seed_08,速度中断,D05,seed_08,LC01,LIT,3.010143695282273,0.7493324455588758,2.1923367523650032,5.096945481222244,NONE,,,,D05 与 D03 映射相同；seed_00 NAV 哈希一致后复用同种子 D03,$HX03R2/RUNS/BY2__LC01__LIT__D03_seed_08__seed_08/v2_R2,2bc5153d928665aab195678ac09e7967a36718f092ff91517ef2adfae19acba3,FAIL,PASS,"{""horizontal_max_m"":2.89217787547498e-14,""up_max_m"":1.2656542480726785e-14,""yaw_max_deg"":4.092726157978177e-12}"
D05_seed_08,速度中断,D05,seed_08,EXT05C,LIT,12.941517008143999,0.8093852129664609,2.2085709286738617,17.109176509780852,NONE,,,,D05 与 D03 映射相同；seed_00 NAV 哈希一致后复用同种子 D03,$HX03R2/RUNS/BY2__EXT05C__LIT__D03_seed_08__seed_08/v2_R2,fc6809f80016489034e259c57c67b3facc4b5207caf514504ccd585415330c8e,FAIL,PASS,"{""horizontal_max_m"":2.893603953645793e-14,""up_max_m"":1.3156142841808105e-14,""yaw_max_deg"":4.092726157978177e-12}"
D33_seed_00,航向噪声,D33,seed_00,LC01,LIT,4.029658378447255,0.17020120323131874,0.33921003728363264,7.242304596853153,NONE,,,,,$HX03R2/RUNS/BY2__LC01__LIT__D33_seed_00__seed_00/v2_R2,51470d0bc792a6bcd2b5269d54f0c2bc6989b62123a67eb92d0c885771e153f0,PASS,PASS,"{""horizontal_max_m"":3.0396448852019524e-14,""up_max_m"":1.304512053934559e-14,""yaw_max_deg"":4.092726157978177e-12}"
D33_seed_00,航向噪声,D33,seed_00,EXT05C,LIT,12.048641737808111,0.17100769332496332,0.3413836707735372,16.868495836757056,NONE,,,,,$HX03R2/RUNS/BY2__EXT05C__LIT__D33_seed_00__seed_00/v2_R2,915192d6fcefaf7bef33c4028b571d1b723f7e0759063e2955aebd3d1ee7ace8,PASS,PASS,"{""horizontal_max_m"":2.893603953645793e-14,""up_max_m"":1.3156142841808105e-14,""yaw_max_deg"":4.092726157978177e-12}"
D33_seed_01,航向噪声,D33,seed_01,LC01,LIT,3.9515245769819973,0.17029102450361855,0.33920496327939575,7.631841511180234,NONE,,,,,$HX03R2/RUNS/BY2__LC01__LIT__D33_seed_01__seed_01/v2_R2,879fd75238c70cf09876821667be878e05959b21e678f0d388694491b0a44bd0,PASS,PASS,"{""horizontal_max_m"":3.0439715361159886e-14,""up_max_m"":1.354472090042691e-14,""yaw_max_deg"":4.092726157978177e-12}"
D33_seed_01,航向噪声,D33,seed_01,EXT05C,LIT,12.048641737808111,0.17100769332496332,0.3413836707735372,16.868495836757056,NONE,,,,,$HX03R2/RUNS/BY2__EXT05C__LIT__D33_seed_01__seed_01/v2_R2,915192d6fcefaf7bef33c4028b571d1b723f7e0759063e2955aebd3d1ee7ace8,PASS,PASS,"{""horizontal_max_m"":2.893603953645793e-14,""up_max_m"":1.3156142841808105e-14,""yaw_max_deg"":4.092726157978177e-12}"
D33_seed_02,航向噪声,D33,seed_02,LC01,LIT,4.534852912378933,0.1703949669024061,0.3391973769440173,8.229423376447048,NONE,,,,,$HX03R2/RUNS/BY2__LC01__LIT__D33_seed_02__seed_02/v2_R2,2c95467f38011891cb3453780c67e0e8d1e0d1d6555d99d12322f67eec7fc589,PASS,PASS,"{""horizontal_max_m"":2.802501048736937e-14,""up_max_m"":1.404432126150823e-14,""yaw_max_deg"":4.092726157978177e-12}"
D33_seed_02,航向噪声,D33,seed_02,EXT05C,LIT,12.048641737808111,0.17100769332496332,0.3413836707735372,16.868495836757056,NONE,,,,,$HX03R2/RUNS/BY2__EXT05C__LIT__D33_seed_02__seed_02/v2_R2,915192d6fcefaf7bef33c4028b571d1b723f7e0759063e2955aebd3d1ee7ace8,PASS,PASS,"{""horizontal_max_m"":2.893603953645793e-14,""up_max_m"":1.3156142841808105e-14,""yaw_max_deg"":4.092726157978177e-12}"
D33_seed_03,航向噪声,D33,seed_03,LC01,LIT,3.4619408590249567,0.17028800343028233,0.3392008889274109,6.534895453621062,NONE,,,,,$HX03R2/RUNS/BY2__LC01__LIT__D33_seed_03__seed_03/v2_R2,1d97d036e978d11bd96af5153e795141a0900bf2eaca246802b89fdfa5103cdf,PASS,PASS,"{""horizontal_max_m"":2.918932630824726e-14,""up_max_m"":1.3156142841808105e-14,""yaw_max_deg"":4.092726157978177e-12}"
D33_seed_03,航向噪声,D33,seed_03,EXT05C,LIT,12.048641737808111,0.17100769332496332,0.3413836707735372,16.868495836757056,NONE,,,,,$HX03R2/RUNS/BY2__EXT05C__LIT__D33_seed_03__seed_03/v2_R2,915192d6fcefaf7bef33c4028b571d1b723f7e0759063e2955aebd3d1ee7ace8,PASS,PASS,"{""horizontal_max_m"":2.893603953645793e-14,""up_max_m"":1.3156142841808105e-14,""yaw_max_deg"":4.092726157978177e-12}"
D33_seed_04,航向噪声,D33,seed_04,LC01,LIT,3.847963202259816,0.17051721594530037,0.3392100795013254,7.143361438952054,NONE,,,,,$HX03R2/RUNS/BY2__LC01__LIT__D33_seed_04__seed_04/v2_R2,769135d96269339fe8272ab0bcfea68c713df28e0bed04c6359f6a4c4ade935f,PASS,PASS,"{""horizontal_max_m"":2.942384348919537e-14,""up_max_m"":1.3100631690576847e-14,""yaw_max_deg"":4.092726157978177e-12}"
