slot_id,version,role,axis,maximum,time_s,index_zero_based,matched_epoch_count,east_difference_m,evaluator_horizontal_error_m,evaluator_up_error_m,evaluator_yaw_error_deg,horizontal_magnitude_difference_m,horizontal_vector_discrepancy_m,north_difference_m,observer_horizontal_error_m,observer_up_error_m,observer_yaw_error_deg,up_difference_m,yaw_difference_deg
BY2__LC01__LIT__D35_seed_06__seed_06__v2,v2,FULL,up,1.2934098236883074e-14,246.7650516033173,37397,58014,-1.0116907311896739e-14,0.1818063138056505,-0.4016216826549978,-1.014624945682158,2.9976021664879227e-15,1.0301778305152402e-14,-1.942890293094024e-15,0.18180631380565349,-0.40162168265501075,-1.0146249456821579,-1.2934098236883074e-14,0.0
BY2__LC01__LIT__D35_seed_06__seed_06__v2,v2,FULL,yaw,4.092726157978177e-12,250.429170370102,38269,58014,2.338407245616736e-15,0.2199251975281469,-0.3421932791427089,-6.78237385265669,1.5543122344752192e-15,3.2246750385091786e-15,-2.220446049250313e-15,0.21992519752814846,-0.34219327914270886,-6.782373852652597,5.551115123125783e-17,4.092726157978177e-12
BY2__EXT05C__LIT__D35_seed_06__seed_06__v3,v3,FULL,horizontal,2.943783111453509e-14,192.08704900741577,27260,58014,2.943478794037446e-14,0.0467288488479788,-0.0769550790582851,-14.70624190313427,-1.2052858711086856e-14,2.943783111453509e-14,-4.2327252813834093e-16,0.04672884884796675,-0.07695507905828167,-14.70624190313427,3.427813588530171e-15,0.0
BY2__EXT05C__LIT__D35_seed_06__seed_06__v3,v3,FULL,up,1.2934098236883074e-14,186.1130678653717,26052,58014,-1.0107366332778867e-14,0.026345210315915,-0.0893739575402161,-15.262121288855552,-1.6965595595053173e-15,1.0143045836467996e-14,8.500145032286355e-16,0.026345210315913303,-0.08937395754020316,-15.262121288855553,1.2934098236883074e-14,0.0
BY2__EXT05C__LIT__D35_seed_06__seed_06__v3,v3,FULL,yaw,4.092726157978177e-12,250.429170370102,38269,58014,-2.213507155346406e-15,0.0445583891118895,-0.0632431285926529,-18.045685588210915,4.579669976578771e-15,5.375726404011336e-15,-4.898859096158503e-15,0.04455838911189408,-0.06324312859265283,-18.045685588206823,6.938893903907228e-17,4.092726157978177e-12
BY2__EXT05C__LIT__D35_seed_06__seed_06__v2,v2,FULL,horizontal,2.893603953645793e-14,172.16705560684204,23378,58014,2.893518757929314e-14,0.1097705658979466,-0.2995456271422108,-14.824797880057304,-2.886579864025407e-14,2.893603953645793e-14,2.220446049250313e-16,0.10977056589791774,-0.29954562714220384,-14.824797880057304,6.938893903907228e-15,0.0
BY2__EXT05C__LIT__D35_seed_06__seed_06__v2,v2,FULL,up,1.3156142841808105e-14,183.3710720539093,25520,58014,2.4980018054066022e-15,0.1567094150053338,-0.337922247728164,-16.906599970716286,-2.3869795029440866e-15,3.7658286640778375e-15,-2.818058286724323e-15,0.15670941500533142,-0.3379222477281508,-16.906599970716286,1.3156142841808105e-14,0.0
BY2__EXT05C__LIT__D35_seed_06__seed_06__v2,v2,FULL,yaw,4.092726157978177e-12,250.429170370102,38269,58014,4.274358644806853e-15,0.2128323077367803,-0.3486781867442694,-18.045685588210915,1.0547118733938987e-15,5.11162463112392e-15,-2.8033131371785203e-15,0.21283230773678136,-0.34867818674427165,-18.045685588206823,-2.220446049250313e-15,4.092726157978177e-12
BY2__LC01__LIT__D35_seed_07__seed_07__v3,v3,FULL,horizontal,2.917609245356418e-14,210.06303524971008,30688,58014,2.911559882079473e-14,0.0137989580788792,0.0039058993822358,1.0750794347518138,2.5916768731093498e-14,2.917609245356418e-14,-1.8778381627448937e-15,0.013798958078905117,0.0039058993822365983,1.0750794347518138,7.984064798183255e-16,0.0
BY2__LC01__LIT__D35_seed_07__seed_07__v3,v3,FULL,up,1.2954914918594795e-14,173.42307233810425,23621,58014,3.2833978591551016e-15,0.0156291333298895,-0.0611495516009195,-5.057045760701413,-3.382710778154774e-15,5.303632574456668e-15,4.165071065820314e-15,0.01562913332988612,-0.06114955160093245,-5.057045760701413,-1.2954914918594795e-14,0.0
BY2__LC01__LIT__D35_seed_07__seed_07__v3,v3,FULL,yaw,4.092726157978177e-12,250.429170370102,38269,58014,2.435551760271437e-15,0.0536932455392157,-0.0564516813674238,-6.353409996953928,-5.169475958410885e-15,6.554702638707309e-15,6.085409953726639e-15,0.05369324553921053,-0.05645168136742666,-6.353409996949836,-2.858824288409778e-15,4.092726157978177e-12
BY2__LC01__LIT__D35_seed_07__seed_07__v2,v2,FULL,horizontal,3.002220542528243e-14,206.2150583267212,29946,58014,-3.0014185581350716e-14,0.1435574415728041,-0.3310625766403827,-0.6023142708412479,-2.581268532253489e-15,3.002220542528243e-14,-6.938893903907228e-16,0.1435574415728015,-0.33106257664037975,-0.6023142708412479,2.942091015256665e-15,0.0
BY2__LC01__LIT__D35_seed_07__seed_07__v2,v2,FULL,up,1.3322676295501878e-14,171.8070616722107,23313,58014,7.993605777301127e-15,0.1529760149075217,-0.3242131470684195,-2.4290172614891503,-7.827072323607354e-15,8.215797627282786e-15,-1.897787482718627e-15,0.15297601490751386,-0.32421314706843285,-2.4290172614891503,-1.3322676295501878e-14,0.0
BY2__LC01__LIT__D35_seed_07__seed_07__v2,v2,FULL,yaw,4.092726157978177e-12,250.429170370102,38269,58014,3.594347042223944e-15,0.219606173848739,-0.3421889987702933,-6.353409996953928,-3.552713678800501e-15,4.5075473524192756e-15,2.7200464103316335e-15,0.21960617384873546,-0.3421889987702936,-6.353409996949836,-2.7755575615628914e-16,4.092726157978177e-12
BY2__EXT05C__LIT__D35_seed_07__seed_07__v3,v3,FULL,horizontal,2.943783111453509e-14,192.08704900741577,27260,58014,2.943478794037446e-14,0.0467288488479788,-0.0769550790582851,-14.70624190313427,-1.2052858711086856e-14,2.943783111453509e-14,-4.2327252813834093e-16,0.04672884884796675,-0.07695507905828167,-14.70624190313427,3.427813588530171e-15,0.0
BY2__EXT05C__LIT__D35_seed_07__seed_07__v3,v3,FULL,up,1.2934098236883074e-14,186.1130678653717,26052,58014,-1.0107366332778867e-14,0.026345210315915,-0.0893739575402161,-15.262121288855552,-1.6965595595053173e-15,1.0143045836467996e-14,8.500145032286355e-16,0.026345210315913303,-0.08937395754020316,-15.262121288855553,1.2934098236883074e-14,0.0
BY2__EXT05C__LIT__D35_seed_07__seed_07__v3,v3,FULL,yaw,4.092726157978177e-12,250.429170370102,38269,58014,-2.213507155346406e-15,0.0445583891118895,-0.0632431285926529,-18.045685588210915,4.579669976578771e-15,5.375726404011336e-15,-4.898859096158503e-15,0.04455838911189408,-0.06324312859265283,-18.045685588206823,6.938893903907228e-17,4.092726157978177e-12
BY2__EXT05C__LIT__D35_seed_07__seed_07__v2,v2,FULL,horizontal,2.893603953645793e-14,172.16705560684204,23378,58014,2.893518757929314e-14,0.1097705658979466,-0.2995456271422108,-14.824797880057304,-2.886579864025407e-14,2.893603953645793e-14,2.220446049250313e-16,0.10977056589791774,-0.29954562714220384,-14.824797880057304,6.938893903907228e-15,0.0
BY2__EXT05C__LIT__D35_seed_07__seed_07__v2,v2,FULL,up,1.3156142841808105e-14,183.3710720539093,25520,58014,2.4980018054066022e-15,0.1567094150053338,-0.337922247728164,-16.906599970716286,-2.3869795029440866e-15,3.7658286640778375e-15,-2.818058286724323e-15,0.15670941500533142,-0.3379222477281508,-16.906599970716286,1.3156142841808105e-14,0.0
BY2__EXT05C__LIT__D35_seed_07__seed_07__v2,v2,FULL,yaw,4.092726157978177e-12,250.429170370102,38269,58014,4.274358644806853e-15,0.2128323077367803,-0.3486781867442694,-18.045685588210915,1.0547118733938987e-15,5.11162463112392e-15,-2.8033131371785203e-15,0.21283230773678136,-0.34867818674427165,-18.045685588206823,-2.220446049250313e-15,4.092726157978177e-12
BY2__LC01__LIT__D35_seed_08__seed_08__v3,v3,FULL,horizontal,2.875392256823227e-14,191.09905457496643,27065,58014,2.8629876247521224e-14,0.0375411049320841,-0.0161455419157903,-0.3997531290493725,-2.7096380694757727e-14,2.875392256823227e-14,-2.6680047060523293e-15,0.03754110493205701,-0.016145541915790956,-0.39975312904937255,-6.557254739192331e-16,0.0
BY2__LC01__LIT__D35_seed_08__seed_08__v3,v3,FULL,up,1.3627987627273797e-14,255.31304717063904,39376,58014,-5.753210408077081e-15,0.0068273026313693,-0.0540883097989031,-0.0258063005800295,1.0318135235110049e-14,1.1543477929902239e-14,-1.00076197329102e-14,0.006827302631379618,-0.054088309798916726,-0.02580630058002953,-1.3627987627273797e-14,0.0
BY2__LC01__LIT__D35_seed_08__seed_08__v3,v3,FULL,yaw,4.092726157978177e-12,250.429170370102,38269,58014,-5.724587470723463e-16,0.05361904409757,-0.0564516598883564,-5.995739848994788,-5.30825383648903e-15,5.3666288732470726e-15,5.336009412104659e-15,0.05361904409756469,-0.056451659888355564,-5.995739848990695,8.326672684688674e-16,4.092726157978177e-12
BY2__LC01__LIT__D35_seed_08__seed_08__v2,v2,FULL,horizontal,2.9322108039382884e-14,199.1970601081848,28604,58014,2.8303748234037585e-14,0.1830845004276406,-0.2885182979994987,-1.14230280313825,1.6264767310758543e-14,2.9322108039382884e-14,-7.66053886991358e-15,0.18308450042765687,-0.2885182979994956,-1.14230280313825,3.1086244689504383e-15,0.0
BY2__LC01__LIT__D35_seed_08__seed_08__v2,v2,FULL,up,1.3433698597964394e-14,179.8410623073578,24848,58014,6.966649479522857e-15,0.1771555428839608,-0.3191404488166931,-4.770994669026436,-7.16093850883226e-15,7.538337819926776e-15,2.8796409701214998e-15,0.17715554288395363,-0.3191404488166797,-4.770994669026436,1.3433698597964394e-14,0.0
BY2__LC01__LIT__D35_seed_08__seed_08__v2,v2,FULL,yaw,4.092726157978177e-12,250.429170370102,38269,58014,1.4988010832439613e-15,0.2193407826043395,-0.3421871346351324,-5.995739848994788,-2.942091015256665e-15,3.0329872710532754e-15,2.6367796834847468e-15,0.21934078260433656,-0.3421871346351353,-5.995739848990695,-2.886579864025407e-15,4.092726157978177e-12
BY2__EXT05C__LIT__D35_seed_08__seed_08__v3,v3,FULL,horizontal,2.943783111453509e-14,192.08704900741577,27260,58014,2.943478794037446e-14,0.0467288488479788,-0.0769550790582851,-14.70624190313427,-1.2052858711086856e-14,2.943783111453509e-14,-4.2327252813834093e-16,0.04672884884796675,-0.07695507905828167,-14.70624190313427,3.427813588530171e-15,0.0
BY2__EXT05C__LIT__D35_seed_08__seed_08__v3,v3,FULL,up,1.2934098236883074e-14,186.1130678653717,26052,58014,-1.0107366332778867e-14,0.026345210315915,-0.0893739575402161,-15.262121288855552,-1.6965595595053173e-15,1.0143045836467996e-14,8.500145032286355e-16,0.026345210315913303,-0.08937395754020316,-15.262121288855553,1.2934098236883074e-14,0.0
BY2__EXT05C__LIT__D35_seed_08__seed_08__v3,v3,FULL,yaw,4.092726157978177e-12,250.429170370102,38269,58014,-2.213507155346406e-15,0.0445583891118895,-0.0632431285926529,-18.045685588210915,4.579669976578771e-15,5.375726404011336e-15,-4.898859096158503e-15,0.04455838911189408,-0.06324312859265283,-18.045685588206823,6.938893903907228e-17,4.092726157978177e-12
BY2__EXT05C__LIT__D35_seed_08__seed_08__v2,v2,FULL,horizontal,2.893603953645793e-14,172.16705560684204,23378,58014,2.893518757929314e-14,0.1097705658979466,-0.2995456271422108,-14.824797880057304,-2.886579864025407e-14,2.893603953645793e-14,2.220446049250313e-16,0.10977056589791774,-0.29954562714220384,-14.824797880057304,6.938893903907228e-15,0.0
BY2__EXT05C__LIT__D35_seed_08__seed_08__v2,v2,FULL,up,1.3156142841808105e-14,183.3710720539093,25520,58014,2.4980018054066022e-15,0.1567094150053338,-0.337922247728164,-16.906599970716286,-2.3869795029440866e-15,3.7658286640778375e-15,-2.818058286724323e-15,0.15670941500533142,-0.3379222477281508,-16.906599970716286,1.3156142841808105e-14,0.0
BY2__EXT05C__LIT__D35_seed_08__seed_08__v2,v2,FULL,yaw,4.092726157978177e-12,250.429170370102,38269,58014,4.274358644806853e-15,0.2128323077367803,-0.3486781867442694,-18.045685588210915,1.0547118733938987e-15,5.11162463112392e-15,-2.8033131371785203e-15,0.21283230773678136,-0.34867818674427165,-18.045685588206823,-2.220446049250313e-15,4.092726157978177e-12
BY2__LC01__LIT__D32_seed_00__seed_00__v3,v3,FULL,horizontal,2.883581112879059e-14,197.1930649280548,28230,58014,2.883457361768649e-14,0.0393658355973207,-0.084890587407223,-2.811884329521149,2.0088097851811426e-14,2.883581112879059e-14,2.671474153004283e-16,0.03936583559734079,-0.08489058740721873,-2.811884329521149,4.260480856999038e-15,0.0
BY2__LC01__LIT__D32_seed_00__seed_00__v3,v3,FULL,up,1.2614909117303341e-14,185.2370572090149,25879,58014,-1.4127587988355117e-14,0.0336392385806488,-0.0276700207419651,-3.3529378529268854,1.3954115640757436e-14,1.453341058110297e-14,-3.4104663537704027e-15,0.033639238580662756,-0.027670020741977715,-3.3529378529268854,-1.2614909117303341e-14,0.0
BY2__LC01__LIT__D32_seed_00__seed_00__v3,v3,FULL,yaw,4.092726157978177e-12,250.429170370102,38269,58014,3.608224830031759e-15,0.0550362578398033,-0.0564465644592004,-6.348838836119512,1.457167719820518e-15,3.632966564274207e-15,-4.2327252813834093e-16,0.05503625783980476,-0.05644656445920556,-6.348838836115419,-5.162537064506978e-15,4.092726157978177e-12
BY2__LC01__LIT__D32_seed_00__seed_00__v2,v2,FULL,horizontal,2.7983131039698074e-14,183.10904455184937,25470,58014,2.7977620220553945e-14,0.1366829073498571,-0.3447600588911772,-2.1794492887474632,-2.8033131371785203e-14,2.7983131039698074e-14,-5.553283527470754e-16,0.13668290734982907,-0.3447600588911789,-2.1794492887474632,-1.6653345369377348e-15,0.0
BY2__LC01__LIT__D32_seed_00__seed_00__v2,v2,FULL,up,1.3877787807814457e-14,185.65106463432312,25962,58014,-1.609823385706477e-15,0.1504785795259673,-0.3464953901274121,-2.130677580722562,1.304512053934559e-15,2.0332853628721794e-15,1.2420620087993939e-15,0.1504785795259686,-0.346495390127426,-2.130677580722562,-1.3877787807814457e-14,0.0
BY2__LC01__LIT__D32_seed_00__seed_00__v2,v2,FULL,yaw,4.092726157978177e-12,250.429170370102,38269,58014,2.3800406090401793e-15,0.219883263561375,-0.3421749063060666,-6.348838836119512,-6.827871601444713e-15,6.8911042366964536e-15,6.467049118441537e-15,0.21988326356136817,-0.34217490630607006,-6.348838836115419,-3.4416913763379853e-15,4.092726157978177e-12
BY2__EXT05C__LIT__D32_seed_00__seed_00__v3,v3,FULL,horizontal,2.943783111453509e-14,192.08704900741577,27260,58014,2.943478794037446e-14,0.0467288488479788,-0.0769550790582851,-14.70624190313427,-1.2052858711086856e-14,2.943783111453509e-14,-4.2327252813834093e-16,0.04672884884796675,-0.07695507905828167,-14.70624190313427,3.427813588530171e-15,0.0
BY2__EXT05C__LIT__D32_seed_00__seed_00__v3,v3,FULL,up,1.2934098236883074e-14,186.1130678653717,26052,58014,-1.0107366332778867e-14,0.026345210315915,-0.0893739575402161,-15.262121288855552,-1.6965595595053173e-15,1.0143045836467996e-14,8.500145032286355e-16,0.026345210315913303,-0.08937395754020316,-15.262121288855553,1.2934098236883074e-14,0.0
BY2__EXT05C__LIT__D32_seed_00__seed_00__v3,v3,FULL,yaw,4.092726157978177e-12,250.429170370102,38269,58014,-2.213507155346406e-15,0.0445583891118895,-0.0632431285926529,-18.045685588210915,4.579669976578771e-15,5.375726404011336e-15,-4.898859096158503e-15,0.04455838911189408,-0.06324312859265283,-18.045685588206823,6.938893903907228e-17,4.092726157978177e-12
BY2__EXT05C__LIT__D32_seed_00__seed_00__v2,v2,FULL,horizontal,2.893603953645793e-14,172.16705560684204,23378,58014,2.893518757929314e-14,0.1097705658979466,-0.2995456271422108,-14.824797880057304,-2.886579864025407e-14,2.893603953645793e-14,2.220446049250313e-16,0.10977056589791774,-0.29954562714220384,-14.824797880057304,6.938893903907228e-15,0.0
BY2__EXT05C__LIT__D32_seed_00__seed_00__v2,v2,FULL,up,1.3156142841808105e-14,183.3710720539093,25520,58014,2.4980018054066022e-15,0.1567094150053338,-0.337922247728164,-16.906599970716286,-2.3869795029440866e-15,3.7658286640778375e-15,-2.818058286724323e-15,0.15670941500533142,-0.3379222477281508,-16.906599970716286,1.3156142841808105e-14,0.0
BY2__EXT05C__LIT__D32_seed_00__seed_00__v2,v2,FULL,yaw,4.092726157978177e-12,250.429170370102,38269,58014,4.274358644806853e-15,0.2128323077367803,-0.3486781867442694,-18.045685588210915,1.0547118733938987e-15,5.11162463112392e-15,-2.8033131371785203e-15,0.21283230773678136,-0.34867818674427165,-18.045685588206823,-2.220446049250313e-15,4.092726157978177e-12
BY2__LC01__LIT__D32_seed_01__seed_01__v3,v3,FULL,horizontal,2.8726388251568426e-14,161.1570508480072,21315,58014,-2.850150671029894e-14,0.0345380462007699,-0.0568044367395228,-1.8785483903365616,2.3064883336587627e-14,2.8726388251568426e-14,3.587408148320037e-15,0.03453804620079296,-0.056804436739525496,-1.8785483903365616,-2.699229728619912e-15,0.0
BY2__LC01__LIT__D32_seed_01__seed_01__v3,v3,FULL,up,1.2633991075539086e-14,167.88106513023376,22583,58014,1.1258355359089478e-14,0.0352367912477391,-0.0132480074213256,-3.273908679375495,8.03523914072457e-15,1.1277435049189393e-14,-6.557254739192331e-16,0.03523679124774713,-0.013248007421338234,-3.273908679375495,-1.2633991075539086e-14,0.0
BY2__LC01__LIT__D32_seed_01__seed_01__v3,v3,FULL,yaw,4.092726157978177e-12,250.429170370102,38269,58014,2.7391283685673784e-15,0.0534351969081417,-0.0564448249145996,-7.249222684988837,2.789435349370706e-15,3.4827964211077457e-15,-2.1510571102112408e-15,0.05343519690814449,-0.05644482491460268,-7.249222684984744,-3.0808688933348094e-15,4.092726157978177e-12
BY2__LC01__LIT__D32_seed_01__seed_01__v2,v2,FULL,horizontal,2.926172469176591e-14,183.88904285430908,25620,58014,2.9254376698872875e-14,0.1416794589928063,-0.3535647882859596,-2.900659855283521,-2.914335439641036e-14,2.926172469176591e-14,6.557254739192331e-16,0.14167945899277715,-0.35356478828597243,-2.9006598552835214,-1.2823075934420558e-14,0.0
BY2__LC01__LIT__D32_seed_01__seed_01__v2,v2,FULL,up,1.2823075934420558e-14,183.88904285430908,25620,58014,2.9254376698872875e-14,0.1416794589928063,-0.3535647882859596,-2.900659855283521,-2.914335439641036e-14,2.926172469176591e-14,6.557254739192331e-16,0.14167945899277715,-0.35356478828597243,-2.9006598552835214,-1.2823075934420558e-14,0.0
BY2__LC01__LIT__D32_seed_01__seed_01__v2,v2,FULL,yaw,4.092726157978177e-12,250.429170370102,38269,58014,9.71445146547012e-17,0.220224187754906,-0.3421970736546456,-7.249222684988837,-6.106226635438361e-16,5.635475559608569e-16,5.551115123125783e-16,0.22022418775490538,-0.3421970736546407,-7.249222684984744,4.884981308350689e-15,4.092726157978177e-12
BY2__EXT05C__LIT__D32_seed_01__seed_01__v3,v3,FULL,horizontal,2.943783111453509e-14,192.08704900741577,27260,58014,2.943478794037446e-14,0.0467288488479788,-0.0769550790582851,-14.70624190313427,-1.2052858711086856e-14,2.943783111453509e-14,-4.2327252813834093e-16,0.04672884884796675,-0.07695507905828167,-14.70624190313427,3.427813588530171e-15,0.0
BY2__EXT05C__LIT__D32_seed_01__seed_01__v3,v3,FULL,up,1.2934098236883074e-14,186.1130678653717,26052,58014,-1.0107366332778867e-14,0.026345210315915,-0.0893739575402161,-15.262121288855552,-1.6965595595053173e-15,1.0143045836467996e-14,8.500145032286355e-16,0.026345210315913303,-0.08937395754020316,-15.262121288855553,1.2934098236883074e-14,0.0
BY2__EXT05C__LIT__D32_seed_01__seed_01__v3,v3,FULL,yaw,4.092726157978177e-12,250.429170370102,38269,58014,-2.213507155346406e-15,0.0445583891118895,-0.0632431285926529,-18.045685588210915,4.579669976578771e-15,5.375726404011336e-15,-4.898859096158503e-15,0.04455838911189408,-0.06324312859265283,-18.045685588206823,6.938893903907228e-17,4.092726157978177e-12
BY2__EXT05C__LIT__D32_seed_01__seed_01__v2,v2,FULL,horizontal,2.893603953645793e-14,172.16705560684204,23378,58014,2.893518757929314e-14,0.1097705658979466,-0.2995456271422108,-14.824797880057304,-2.886579864025407e-14,2.893603953645793e-14,2.220446049250313e-16,0.10977056589791774,-0.29954562714220384,-14.824797880057304,6.938893903907228e-15,0.0
BY2__EXT05C__LIT__D32_seed_01__seed_01__v2,v2,FULL,up,1.3156142841808105e-14,183.3710720539093,25520,58014,2.4980018054066022e-15,0.1567094150053338,-0.337922247728164,-16.906599970716286,-2.3869795029440866e-15,3.7658286640778375e-15,-2.818058286724323e-15,0.15670941500533142,-0.3379222477281508,-16.906599970716286,1.3156142841808105e-14,0.0
BY2__EXT05C__LIT__D32_seed_01__seed_01__v2,v2,FULL,yaw,4.092726157978177e-12,250.429170370102,38269,58014,4.274358644806853e-15,0.2128323077367803,-0.3486781867442694,-18.045685588210915,1.0547118733938987e-15,5.11162463112392e-15,-2.8033131371785203e-15,0.21283230773678136,-0.34867818674427165,-18.045685588206823,-2.220446049250313e-15,4.092726157978177e-12
BY2__LC01__LIT__D32_seed_02__seed_02__v3,v3,FULL,horizontal,2.942012690835448e-14,196.2690527439117,28052,58014,-2.8537935903294454e-14,0.0092102888266884,-0.0436788741227278,-4.198205994839441,2.830027878708563e-14,2.942012690835448e-14,-7.150530167976399e-15,0.0092102888267167,-0.04367887412273455,-4.198205994840521,-6.751543768501733e-15,-1.0800249583553523e-12
BY2__LC01__LIT__D32_seed_02__seed_02__v3,v3,FULL,up,1.3489209749195652e-14,171.21704363822937,23206,58014,-8.191364253562483e-15,0.0493952257121966,0.0093112132212274,-1.7642818127318094,1.9914625504213745e-15,8.433257864352922e-15,-2.005340338229189e-15,0.04939522571219859,0.009311213221240889,-1.7642818127318094,1.3489209749195652e-14,0.0
BY2__LC01__LIT__D32_seed_02__seed_02__v3,v3,FULL,yaw,4.092726157978177e-12,250.429170370102,38269,58014,3.3792413312028202e-15,0.0534575565966401,-0.0564639616062585,-5.982464972530494,8.257283745649602e-16,3.3802670489636176e-15,8.326672684688674e-17,0.05345755659664093,-0.056463961606257676,-5.982464972526401,8.257283745649602e-16,4.092726157978177e-12
BY2__LC01__LIT__D32_seed_02__seed_02__v2,v2,FULL,horizontal,2.928880403373203e-14,161.1570508480072,21315,58014,-2.921274333544943e-14,0.1697743547423532,-0.3621328313774796,-3.259303731644252,1.1574075031717257e-14,2.928880403373203e-14,2.1094237467877974e-15,0.16977435474236477,-0.36213283137747665,-3.259303731644252,2.942091015256665e-15,0.0
BY2__LC01__LIT__D32_seed_02__seed_02__v2,v2,FULL,up,1.2545520178264269e-14,258.56706166267395,40144,58014,-4.288236432614667e-15,0.1531106808532481,-0.3688903057580717,-1.7724953971204798,-7.382983113757291e-15,7.78276684193679e-15,6.494804694057166e-15,0.15311068085324073,-0.36889030575805914,-1.7724953971204798,1.2545520178264269e-14,0.0
BY2__LC01__LIT__D32_seed_02__seed_02__v2,v2,FULL,yaw,4.092726157978177e-12,250.429170370102,38269,58014,4.996003610813204e-16,0.2192416890215947,-0.3421920313303062,-5.982464972530494,-2.6645352591003757e-15,2.7109682159298164e-15,2.6645352591003757e-15,0.21924168902159202,-0.3421920313303065,-5.982464972526401,-3.3306690738754696e-16,4.092726157978177e-12
BY2__EXT05C__LIT__D32_seed_02__seed_02__v3,v3,FULL,horizontal,2.943783111453509e-14,192.08704900741577,27260,58014,2.943478794037446e-14,0.0467288488479788,-0.0769550790582851,-14.70624190313427,-1.2052858711086856e-14,2.943783111453509e-14,-4.2327252813834093e-16,0.04672884884796675,-0.07695507905828167,-14.70624190313427,3.427813588530171e-15,0.0
BY2__EXT05C__LIT__D32_seed_02__seed_02__v3,v3,FULL,up,1.2934098236883074e-14,186.1130678653717,26052,58014,-1.0107366332778867e-14,0.026345210315915,-0.0893739575402161,-15.262121288855552,-1.6965595595053173e-15,1.0143045836467996e-14,8.500145032286355e-16,0.026345210315913303,-0.08937395754020316,-15.262121288855553,1.2934098236883074e-14,0.0
BY2__EXT05C__LIT__D32_seed_02__seed_02__v3,v3,FULL,yaw,4.092726157978177e-12,250.429170370102,38269,58014,-2.213507155346406e-15,0.0445583891118895,-0.0632431285926529,-18.045685588210915,4.579669976578771e-15,5.375726404011336e-15,-4.898859096158503e-15,0.04455838911189408,-0.06324312859265283,-18.045685588206823,6.938893903907228e-17,4.092726157978177e-12
BY2__EXT05C__LIT__D32_seed_02__seed_02__v2,v2,FULL,horizontal,2.893603953645793e-14,172.16705560684204,23378,58014,2.893518757929314e-14,0.1097705658979466,-0.2995456271422108,-14.824797880057304,-2.886579864025407e-14,2.893603953645793e-14,2.220446049250313e-16,0.10977056589791774,-0.29954562714220384,-14.824797880057304,6.938893903907228e-15,0.0
BY2__EXT05C__LIT__D32_seed_02__seed_02__v2,v2,FULL,up,1.3156142841808105e-14,183.3710720539093,25520,58014,2.4980018054066022e-15,0.1567094150053338,-0.337922247728164,-16.906599970716286,-2.3869795029440866e-15,3.7658286640778375e-15,-2.818058286724323e-15,0.15670941500533142,-0.3379222477281508,-16.906599970716286,1.3156142841808105e-14,0.0
BY2__EXT05C__LIT__D32_seed_02__seed_02__v2,v2,FULL,yaw,4.092726157978177e-12,250.429170370102,38269,58014,4.274358644806853e-15,0.2128323077367803,-0.3486781867442694,-18.045685588210915,1.0547118733938987e-15,5.11162463112392e-15,-2.8033131371785203e-15,0.21283230773678136,-0.34867818674427165,-18.045685588206823,-2.220446049250313e-15,4.092726157978177e-12
BY2__LC01__LIT__D32_seed_03__seed_03__v3,v3,FULL,horizontal,2.9203059006477485e-14,211.49106216430664,30949,58014,-2.8869268087206024e-14,0.0338775123661885,-0.0105814883836803,0.6654830484900742,-1.4564738304301272e-14,2.9203059006477485e-14,4.4027281820291364e-15,0.03387751236617394,-0.010581488383677428,0.6654830484900742,2.8709673527416157e-15,0.0
BY2__LC01__LIT__D32_seed_03__seed_03__v3,v3,FULL,up,1.2823075934420558e-14,247.5690779685974,37589,58014,2.886579864025407e-15,0.2044277401908579,-0.0866184564391225,-3.147274467924433,3.83026943495679e-15,4.111785015878548e-15,-2.9282132274488504e-15,0.20442774019086174,-0.08661845643910968,-3.147274467924433,1.2823075934420558e-14,0.0
BY2__LC01__LIT__D32_seed_03__seed_03__v3,v3,FULL,yaw,4.092726157978177e-12,250.429170370102,38269,58014,-5.7506083228631155e-15,0.0527189539158195,-0.0564615172156521,-6.180708284294695,-3.427813588530171e-15,6.076647197746737e-15,1.9637069748057456e-15,0.052718953915816075,-0.05646151721564931,-6.180708284290603,2.796374243274613e-15,4.092726157978177e-12
BY2__LC01__LIT__D32_seed_03__seed_03__v2,v2,FULL,horizontal,2.9603364279679926e-14,183.55106043815613,25558,58014,2.867150961094467e-14,0.1493571349429132,-0.3474341308243929,-0.973325705328932,-2.5368596112684827e-14,2.9603364279679926e-14,-7.369105325949477e-15,0.14935713494288783,-0.347434130824395,-0.9733257053289321,-2.1094237467877974e-15,0.0
BY2__LC01__LIT__D32_seed_03__seed_03__v2,v2,FULL,up,1.2712053631958042e-14,254.0970616340637,39105,58014,3.649858193455202e-15,0.1298580847112239,-0.3083849835550296,-0.8083071640792241,4.3576253716537394e-15,6.5050122664846125e-15,-5.384581669432009e-15,0.12985808471122826,-0.3083849835550423,-0.8083071640792241,-1.2712053631958042e-14,0.0
BY2__LC01__LIT__D32_seed_03__seed_03__v2,v2,FULL,yaw,4.092726157978177e-12,250.429170370102,38269,58014,2.921274333544943e-15,0.2192764200324062,-0.3422003017382273,-6.180708284294695,-3.9968028886505635e-15,4.430259609943748e-15,3.3306690738754696e-15,0.2192764200324022,-0.342200301738227,-6.180708284290603,2.7755575615628914e-16,4.092726157978177e-12
