elapsed_s,raw_sensor_z_integral,installation_and_3d_rotation,saved_gyro_bias_effect,contact_update_rotation_effect,actual_native_yaw_increment,contact_switch_intervals
156,282.0992171313539,0.29899841157239576,-25.291620736649307,-53.23980084997843,203.8667939562978,13
157,284.703350616477,0.08835526764772665,-26.037412707761433,-51.22855684500024,207.52573633136225,10
158,283.6423010586437,0.1011094793689782,-26.75343699091022,-48.491609523631055,208.4983640234706,12
159,278.7185831426915,0.10099130813343321,-27.475673377980584,-49.47358580148573,201.87031527135784,11
160,254.0996755459218,-0.1032410204405659,-28.206776201675453,-48.14980215297551,177.63985617082946,11
161,240.8029607241025,-0.14675805804233508,-28.939803909596854,-49.1269603332979,162.58943842316458,12
162,225.47214590326,-0.26106556014255045,-29.710584046899847,-55.48044669978066,140.02004959643614,14
163,201.0465528956383,-0.2929887628896778,-30.577086246810765,-63.75057404595273,106.4259038399845,10
164,194.66040881541733,-0.29797711845685165,-31.45765216376666,-56.09996735421583,106.80481217897776,12
165,193.1195317764535,-0.29720472603531095,-32.22107952688018,-52.17780132975049,108.42344619378777,11
166,198.97609239232824,-0.2874762245413684,-33.01645250351062,-55.0974335438514,110.57473012042531,10
167,198.50153594430222,-0.2930855844364499,-33.792235217509635,-51.6564561508822,112.75975899147416,14
168,197.51516680109103,-0.3135463271802852,-34.547846753809644,-51.87772147245606,110.77605224764488,11
169,193.10288874036422,-0.3112848559756806,-35.31622418963099,-52.32579766044562,105.14958203431158,13
170,192.43834858033787,-0.3230989022852249,-36.088309501444925,-52.30817688337558,103.71876329323128,12
171,191.74641870637004,-0.33032888017101036,-36.85699036078633,-51.73090291502225,102.82819655038952,13
172,204.22239039799737,-0.3588916980959664,-37.62269139646166,-51.20266407981161,115.0381432236271,15
173,203.50703146373343,-0.4505473489353231,-38.378147405984706,-50.27718459623332,114.4011521125795,15
174,204.66593607344845,-0.4625499639018522,-39.12132167542478,-48.751559672099155,116.33050476202231,13
175,205.33748645546532,-0.4768272291267377,-39.84782818898208,-47.54086449056005,117.47196654679594,14
176,216.71976740826815,-0.4572316443897067,-40.569349646215194,-47.776210292127054,127.91697582553562,11
177,216.40364213807143,-0.48033407434625836,-41.298026640703064,-49.240123780212635,125.38515764280871,14
178,245.7640989656474,-0.32481035925875834,-42.04080506843339,-50.8760057602168,152.5224777777378,10
179,248.57025034306918,-0.3148722099061355,-42.80788762810865,-51.14394007576105,154.30355042929267,10
180,251.80156068348978,-0.4162927258553093,-43.59007858936257,-51.47800912888238,156.31718023938888,12
181,253.25720251508363,-0.3943650892528837,-44.372786555927675,-51.70627472956813,156.78377614033428,14
