elapsed_s,raw_sensor_z_integral,installation_and_3d_rotation,saved_gyro_bias_effect,contact_update_rotation_effect,actual_native_yaw_increment,contact_switch_intervals
99,127.8222401713657,0.010950071251990212,-45.386527093787585,-93.13189647753103,-10.68523332870225,13
100,131.05276599731323,-0.11398501623460441,-46.274465360176684,-120.6450594148929,-35.98074379399273,12
101,147.77642406625287,-0.1860234956475544,-47.35685632803062,-160.61048294900098,-60.37693870642812,12
102,170.5999552934575,-0.03788143589328305,-48.66858421955012,-201.9893992681411,-80.09590963012872,11
103,171.00273089393352,-0.027140997807746342,-50.193779570761954,-235.56167502745612,-114.77986470209373,12
104,177.39893737858114,-0.02698770444138729,-51.87508963899462,-259.4737816335422,-133.97692159839838,12
105,176.29156509962627,-0.036837951910775824,-53.65949675612235,-274.79136187009493,-152.196131478503,12
106,181.41943558154745,-0.00866112478633077,-55.50825194127789,-283.1887209365049,-157.28619842102307,12
107,182.5895620066433,-0.13101264047578393,-57.381146574114354,-285.599122053218,-160.52171926116665,11
108,181.48569897440052,-0.14664811295359756,-59.24989981881738,-282.33351269391676,-160.24436165128918,13
109,181.42775037354627,-0.09111979039715484,-61.08045169047375,-273.0953641689836,-152.83918527631022,14
110,181.12256617151704,-0.11952231614391727,-62.83610890008828,-256.3829008084111,-138.21596585312838,10
111,180.6956338188392,-0.17007439806385166,-64.48515927926915,-231.60138444851742,-115.56098430701351,14
112,182.4985563821763,-0.0916028410968262,-65.99321722065835,-205.15833895049522,-88.7446026300763,14
113,184.13380486180864,-0.31797414522589307,-67.36782304141602,-184.77703692446318,-68.32902924929898,12
114,183.5104394273102,-0.3427089530840849,-68.66089718050831,-169.0513684434675,-54.544535149752846,13
115,183.02875343623444,-0.3672658658955473,-69.88393083618087,-158.45436061814965,-45.676803883994516,15
116,182.34122140539483,-0.4080430659469777,-71.0807735988452,-159.8732091209699,-49.02080438036993,11
117,181.946727894915,-0.42813799921859796,-72.2910614118541,-161.0519387548188,-51.82441027097938,11
118,181.24240561298788,-0.4095963661320775,-73.50149952809394,-160.07943227530305,-52.74812255654403,11
119,180.22547945606695,-0.3942401210659267,-74.70655149947544,-159.07404083230867,-53.949352996785954,10
120,188.92419345865366,-0.35810138013492054,-75.90928613980576,-158.79642748130829,-46.13962154259805,12
121,187.7872235700927,-0.36736833365348454,-77.11039754541055,-158.67352463146005,-48.364066940434014,12
122,187.28393060422277,-0.40399125163637706,-78.31247799501409,-159.55557858821956,-50.98811723064989,12
123,186.2732826519803,-0.41386976540736703,-79.52217944722129,-161.20139086085737,-54.864157421508466,10
124,184.93247088767043,-0.4020101142887788,-80.73946770706684,-162.9378090916058,-59.14681602529414,12
125,184.42299111513066,-0.3806705806489181,-81.96248344780805,-163.88678162948338,-61.806944542813014,12
126,183.50036115003917,-0.3666701828044149,-83.1915838601384,-164.94416957692107,-65.00206246982783,11
127,182.89934663974944,-0.38673163874124417,-84.42419313293995,-165.77508564621527,-67.68666377814962,12
128,192.09115430748824,-0.37129329212295026,-85.66056258397184,-166.6626717283868,-60.60337329699583,13
129,194.36455669759698,-0.5140274941690495,-86.90055014506488,-167.35703058457707,-60.40705152621649,12
130,192.13531157457015,-0.5520201668247131,-88.14691568440196,-168.50007133795634,-65.06369561461544,11
131,192.17868739994535,-0.7826310804765135,-89.40139154750945,-170.10365483281126,-68.10899006085421,14
132,213.1721748196811,-0.4707816863967714,-90.64670626822475,-171.27738887988735,-49.222702014830055,12
133,220.55492082850822,-0.6669672859495513,-91.91339808064211,-174.7428844037962,-46.76832894188206,12
134,241.58274276820345,-0.6931480623351551,-93.19503794989174,-182.5681578337466,-34.87360107777211,11
135,252.2219630115298,-0.7212327806068322,-94.54011847160922,-198.32788784852218,-41.36727608921038,10
136,253.21032264920524,-0.7589730394760883,-95.99472256259374,-228.52490568536933,-72.06827863823585,9
137,271.64870827761104,-0.6621173162514182,-97.61542254849812,-266.08899466463816,-92.71782625177862,10
