case_id,family,type,seed,method,config,yaw_rmse_deg,horizontal_rmse_m,up_rmse_m,yaw_p95_deg,failure_class,pre_failure_yaw,pre_failure_h,pre_failure_up,input_identity_note,source_run_dir,output_sha256
D05_seed_00,速度中断,D05,seed_00,LC01,LIT,2.9987564702903406,0.42206179443531716,1.1937072097618933,4.968141341576635,NONE,,,,,$HX03/RUNS/BY2__LC01__LIT__D05_seed_00__seed_00,ebfd30313596f67b3cc45f524b891b55a6aada968083d2186cbd0d9c70f77c12
D05_seed_00,速度中断,D05,seed_00,EXT05C,LIT,11.625496291544621,0.22132724259266895,1.2487853431698552,16.807845981324682,NONE,,,,,$HX03/RUNS/BY2__EXT05C__LIT__D05_seed_00__seed_00,a925e5f8cf9cad2b4f09e2d6b5c4288466f129c516bbc682dc3dcbd52c499ee5
D05_seed_01,速度中断,D05,seed_01,LC01,LIT,,,,,UNAVAILABLE_EVALUATION_FAILED,,,,D05 与 D03 映射相同；seed_00 NAV 哈希一致后复用同种子 D03,$HX03/RUNS/BY2__LC01__LIT__D03_seed_01__seed_01,f5778614570dfdadfe9ec8fbf78946d7ab950267be2671fa71583716d7e375b4
D05_seed_01,速度中断,D05,seed_01,EXT05C,LIT,,,,,UNAVAILABLE_EVALUATION_FAILED,,,,D05 与 D03 映射相同；seed_00 NAV 哈希一致后复用同种子 D03,$HX03/RUNS/BY2__EXT05C__LIT__D03_seed_01__seed_01,9269b85171a2e61b536d18b4713b6b39d5f1bbec14da89c4af76e3b57cd08e34
D05_seed_02,速度中断,D05,seed_02,LC01,LIT,,,,,UNAVAILABLE_EVALUATION_FAILED,,,,D05 与 D03 映射相同；seed_00 NAV 哈希一致后复用同种子 D03,$HX03/RUNS/BY2__LC01__LIT__D03_seed_02__seed_02,ce536511fe89bb0762c3231bd76803ffdadfab24a8f692ab010236a1b8b5d98a
D05_seed_02,速度中断,D05,seed_02,EXT05C,LIT,,,,,UNAVAILABLE_EVALUATION_FAILED,,,,D05 与 D03 映射相同；seed_00 NAV 哈希一致后复用同种子 D03,$HX03/RUNS/BY2__EXT05C__LIT__D03_seed_02__seed_02,96da662bcf73c0cef813a923e2af75effb7f8e3eb5ec0dcf84c957d78a060f63
D05_seed_03,速度中断,D05,seed_03,LC01,LIT,,,,,UNAVAILABLE_EVALUATION_FAILED,,,,D05 与 D03 映射相同；seed_00 NAV 哈希一致后复用同种子 D03,$HX03/RUNS/BY2__LC01__LIT__D03_seed_03__seed_03,7b34fd40669dcd30ab43dd2b84932b5766acc25181feac472de25f61a17e2277
D05_seed_03,速度中断,D05,seed_03,EXT05C,LIT,,,,,UNAVAILABLE_EVALUATION_FAILED,,,,D05 与 D03 映射相同；seed_00 NAV 哈希一致后复用同种子 D03,$HX03/RUNS/BY2__EXT05C__LIT__D03_seed_03__seed_03,4d1afc682d771c271c6d0015145c2e1312ff098bf083d38ebb7295f2ea87b741
D05_seed_04,速度中断,D05,seed_04,LC01,LIT,,,,,UNAVAILABLE_EVALUATION_FAILED,,,,D05 与 D03 映射相同；seed_00 NAV 哈希一致后复用同种子 D03,$HX03/RUNS/BY2__LC01__LIT__D03_seed_04__seed_04,384b4a61ba320acaf0dbec6ac896bada2007a015a4ded0fbb50d7d593190a700
D05_seed_04,速度中断,D05,seed_04,EXT05C,LIT,,,,,UNAVAILABLE_EVALUATION_FAILED,,,,D05 与 D03 映射相同；seed_00 NAV 哈希一致后复用同种子 D03,$HX03/RUNS/BY2__EXT05C__LIT__D03_seed_04__seed_04,70d1ea076e9a6c89b85210a0be1c024181da60bef5f3082052c93cb1531201d2
D05_seed_05,速度中断,D05,seed_05,LC01,LIT,,,,,UNAVAILABLE_EVALUATION_FAILED,,,,D05 与 D03 映射相同；seed_00 NAV 哈希一致后复用同种子 D03,$HX03/RUNS/BY2__LC01__LIT__D03_seed_05__seed_05,710d5cf2aee20340811e24aff4e5f36084b5df2e14bfed1f0adf33c4a446ecf9
D05_seed_05,速度中断,D05,seed_05,EXT05C,LIT,,,,,UNAVAILABLE_EVALUATION_FAILED,,,,D05 与 D03 映射相同；seed_00 NAV 哈希一致后复用同种子 D03,$HX03/RUNS/BY2__EXT05C__LIT__D03_seed_05__seed_05,2a1d3ff8e76d3cbf1ca62527ca27f839e571a4a2817a2a040d4f0ba567650027
D05_seed_06,速度中断,D05,seed_06,LC01,LIT,,,,,UNAVAILABLE_EVALUATION_FAILED,,,,D05 与 D03 映射相同；seed_00 NAV 哈希一致后复用同种子 D03,$HX03/RUNS/BY2__LC01__LIT__D03_seed_06__seed_06,c2ce324cfe0ba329545f90787f53663ccdb4b8af3b10b801538376be21efcb9a
D05_seed_06,速度中断,D05,seed_06,EXT05C,LIT,,,,,UNAVAILABLE_EVALUATION_FAILED,,,,D05 与 D03 映射相同；seed_00 NAV 哈希一致后复用同种子 D03,$HX03/RUNS/BY2__EXT05C__LIT__D03_seed_06__seed_06,56fb50ef18ca3d00b0c4dffddc5347d3e07f0ebb352ec23ddf0a8382354a9f3e
D05_seed_07,速度中断,D05,seed_07,LC01,LIT,,,,,UNAVAILABLE_EVALUATION_FAILED,,,,D05 与 D03 映射相同；seed_00 NAV 哈希一致后复用同种子 D03,$HX03/RUNS/BY2__LC01__LIT__D03_seed_07__seed_07,9689c39b4e29d09f4aa36f637f87570edf97683ea17291e4b8da691a12ebcf21
D05_seed_07,速度中断,D05,seed_07,EXT05C,LIT,,,,,UNAVAILABLE_EVALUATION_FAILED,,,,D05 与 D03 映射相同；seed_00 NAV 哈希一致后复用同种子 D03,$HX03/RUNS/BY2__EXT05C__LIT__D03_seed_07__seed_07,9199d12ea7646ad85f441b0e8c172b4a1d46789013adcf4408b106be41320c96
D05_seed_08,速度中断,D05,seed_08,LC01,LIT,,,,,UNAVAILABLE_EVALUATION_FAILED,,,,D05 与 D03 映射相同；seed_00 NAV 哈希一致后复用同种子 D03,$HX03/RUNS/BY2__LC01__LIT__D03_seed_08__seed_08,2bc5153d928665aab195678ac09e7967a36718f092ff91517ef2adfae19acba3
D05_seed_08,速度中断,D05,seed_08,EXT05C,LIT,,,,,UNAVAILABLE_EVALUATION_FAILED,,,,D05 与 D03 映射相同；seed_00 NAV 哈希一致后复用同种子 D03,$HX03/RUNS/BY2__EXT05C__LIT__D03_seed_08__seed_08,fc6809f80016489034e259c57c67b3facc4b5207caf514504ccd585415330c8e
D33_seed_00,航向噪声,D33,seed_00,LC01,LIT,4.029658378447255,0.09908652500514938,0.05068146383883958,7.242304596853153,NONE,,,,,$HX03/RUNS/BY2__LC01__LIT__D33_seed_00__seed_00,51470d0bc792a6bcd2b5269d54f0c2bc6989b62123a67eb92d0c885771e153f0
D33_seed_00,航向噪声,D33,seed_00,EXT05C,LIT,12.048641737808111,0.0877508129138417,0.05646995229568549,16.868495836757056,NONE,,,,,$HX03/RUNS/BY2__EXT05C__LIT__D33_seed_00__seed_00,915192d6fcefaf7bef33c4028b571d1b723f7e0759063e2955aebd3d1ee7ace8
D33_seed_01,航向噪声,D33,seed_01,LC01,LIT,3.9515245769819973,0.09828279428846022,0.05068229124203738,7.631841511180234,NONE,,,,,$HX03/RUNS/BY2__LC01__LIT__D33_seed_01__seed_01,879fd75238c70cf09876821667be878e05959b21e678f0d388694491b0a44bd0
D33_seed_01,航向噪声,D33,seed_01,EXT05C,LIT,12.048641737808111,0.0877508129138417,0.05646995229568549,16.868495836757056,NONE,,,,,$HX03/RUNS/BY2__EXT05C__LIT__D33_seed_01__seed_01,915192d6fcefaf7bef33c4028b571d1b723f7e0759063e2955aebd3d1ee7ace8
D33_seed_02,航向噪声,D33,seed_02,LC01,LIT,4.534852912378933,0.09681742472495009,0.0506767313955105,8.229423376447048,NONE,,,,,$HX03/RUNS/BY2__LC01__LIT__D33_seed_02__seed_02,2c95467f38011891cb3453780c67e0e8d1e0d1d6555d99d12322f67eec7fc589
D33_seed_02,航向噪声,D33,seed_02,EXT05C,LIT,12.048641737808111,0.0877508129138417,0.05646995229568549,16.868495836757056,NONE,,,,,$HX03/RUNS/BY2__EXT05C__LIT__D33_seed_02__seed_02,915192d6fcefaf7bef33c4028b571d1b723f7e0759063e2955aebd3d1ee7ace8
D33_seed_03,航向噪声,D33,seed_03,LC01,LIT,3.4619408590249567,0.10005595454096475,0.05067512700697886,6.534895453621062,NONE,,,,,$HX03/RUNS/BY2__LC01__LIT__D33_seed_03__seed_03,1d97d036e978d11bd96af5153e795141a0900bf2eaca246802b89fdfa5103cdf
D33_seed_03,航向噪声,D33,seed_03,EXT05C,LIT,12.048641737808111,0.0877508129138417,0.05646995229568549,16.868495836757056,NONE,,,,,$HX03/RUNS/BY2__EXT05C__LIT__D33_seed_03__seed_03,915192d6fcefaf7bef33c4028b571d1b723f7e0759063e2955aebd3d1ee7ace8
D33_seed_04,航向噪声,D33,seed_04,LC01,LIT,3.847963202259816,0.09879892012523138,0.050684241743219484,7.143361438952054,NONE,,,,,$HX03/RUNS/BY2__LC01__LIT__D33_seed_04__seed_04,769135d96269339fe8272ab0bcfea68c713df28e0bed04c6359f6a4c4ade935f
D33_seed_04,航向噪声,D33,seed_04,EXT05C,LIT,12.048641737808111,0.0877508129138417,0.05646995229568549,16.868495836757056,NONE,,,,,$HX03/RUNS/BY2__EXT05C__LIT__D33_seed_04__seed_04,915192d6fcefaf7bef33c4028b571d1b723f7e0759063e2955aebd3d1ee7ace8
D33_seed_05,航向噪声,D33,seed_05,LC01,LIT,3.9890308074845566,0.09929498623684785,0.05068010268550892,6.901351242942674,NONE,,,,,$HX03/RUNS/BY2__LC01__LIT__D33_seed_05__seed_05,838af2b8441dd37a405ad613d6f33c559e30db67d0ef9f4d9bce20452213e03d
D33_seed_05,航向噪声,D33,seed_05,EXT05C,LIT,12.048641737808111,0.0877508129138417,0.05646995229568549,16.868495836757056,NONE,,,,,$HX03/RUNS/BY2__EXT05C__LIT__D33_seed_05__seed_05,915192d6fcefaf7bef33c4028b571d1b723f7e0759063e2955aebd3d1ee7ace8
D33_seed_06,航向噪声,D33,seed_06,LC01,LIT,3.85993283677414,0.09844104113367066,0.050679921376416026,7.050676637952991,NONE,,,,,$HX03/RUNS/BY2__LC01__LIT__D33_seed_06__seed_06,2ae92345ed579ec82e54dde69af9c065e619d95944bc1a0c692a37ccf5fac791
D33_seed_06,航向噪声,D33,seed_06,EXT05C,LIT,12.048641737808111,0.0877508129138417,0.05646995229568549,16.868495836757056,NONE,,,,,$HX03/RUNS/BY2__EXT05C__LIT__D33_seed_06__seed_06,915192d6fcefaf7bef33c4028b571d1b723f7e0759063e2955aebd3d1ee7ace8
D33_seed_07,航向噪声,D33,seed_07,LC01,LIT,3.7429122219587754,0.09930359360479339,0.050674465949738866,7.204367746103643,NONE,,,,,$HX03/RUNS/BY2__LC01__LIT__D33_seed_07__seed_07,6f0be0fa6d9dc5d09bacd06989e3a9c8e1f47d028231c6a82da6a1433e1dd3bb
D33_seed_07,航向噪声,D33,seed_07,EXT05C,LIT,12.048641737808111,0.0877508129138417,0.05646995229568549,16.868495836757056,NONE,,,,,$HX03/RUNS/BY2__EXT05C__LIT__D33_seed_07__seed_07,915192d6fcefaf7bef33c4028b571d1b723f7e0759063e2955aebd3d1ee7ace8
D33_seed_08,航向噪声,D33,seed_08,LC01,LIT,3.3658069909513726,0.09995768753368707,0.05068046718584206,6.319414017807116,NONE,,,,,$HX03/RUNS/BY2__LC01__LIT__D33_seed_08__seed_08,ddaf0652e176a1e4c5c4ecc0a4a83888e0502801648bd131ee5cdd7fba8557bf
D33_seed_08,航向噪声,D33,seed_08,EXT05C,LIT,12.048641737808111,0.0877508129138417,0.05646995229568549,16.868495836757056,NONE,,,,,$HX03/RUNS/BY2__EXT05C__LIT__D33_seed_08__seed_08,915192d6fcefaf7bef33c4028b571d1b723f7e0759063e2955aebd3d1ee7ace8
D35_seed_00,航向噪声,D35,seed_00,LC01,LIT,3.2589641707615926,0.09831979065322156,0.05067096156843953,6.440673433115344,NONE,,,,,$HX03/RUNS/BY2__LC01__LIT__D35_seed_00__seed_00,a80a43627561fe407011c86b0d6e899c755d199af79b68570f213df4c9a3ac74
D35_seed_00,航向噪声,D35,seed_00,EXT05C,LIT,12.048641737808111,0.0877508129138417,0.05646995229568549,16.868495836757056,NONE,,,,,$HX03/RUNS/BY2__EXT05C__LIT__D35_seed_00__seed_00,915192d6fcefaf7bef33c4028b571d1b723f7e0759063e2955aebd3d1ee7ace8
D35_seed_01,航向噪声,D35,seed_01,LC01,LIT,3.3563363396383328,0.09801869600625408,0.050671652862408614,5.993369630468807,NONE,,,,,$HX03/RUNS/BY2__LC01__LIT__D35_seed_01__seed_01,4b160c43f67026e838044db6d778cf39499d907602c1c6068f7d46ea1fc62a6c
D35_seed_01,航向噪声,D35,seed_01,EXT05C,LIT,12.048641737808111,0.0877508129138417,0.05646995229568549,16.868495836757056,NONE,,,,,$HX03/RUNS/BY2__EXT05C__LIT__D35_seed_01__seed_01,915192d6fcefaf7bef33c4028b571d1b723f7e0759063e2955aebd3d1ee7ace8
D35_seed_02,航向噪声,D35,seed_02,LC01,LIT,3.166874294720208,0.09869121333870796,0.05066982995677427,5.6382860844191605,NONE,,,,,$HX03/RUNS/BY2__LC01__LIT__D35_seed_02__seed_02,dbbf847cbf801dea36aec455098e91aa2860b13c09b9b96f81823186ed1db65d
D35_seed_02,航向噪声,D35,seed_02,EXT05C,LIT,12.048641737808111,0.0877508129138417,0.05646995229568549,16.868495836757056,NONE,,,,,$HX03/RUNS/BY2__EXT05C__LIT__D35_seed_02__seed_02,915192d6fcefaf7bef33c4028b571d1b723f7e0759063e2955aebd3d1ee7ace8
D35_seed_03,航向噪声,D35,seed_03,LC01,LIT,3.5458535187987317,0.09762164765499338,0.050670335158112804,7.074797930019167,NONE,,,,,$HX03/RUNS/BY2__LC01__LIT__D35_seed_03__seed_03,2e868e34699a42b1f7c542618241e90137160354aa7471205c3eeaa6ce62b80b
D35_seed_03,航向噪声,D35,seed_03,EXT05C,LIT,12.048641737808111,0.0877508129138417,0.05646995229568549,16.868495836757056,NONE,,,,,$HX03/RUNS/BY2__EXT05C__LIT__D35_seed_03__seed_03,915192d6fcefaf7bef33c4028b571d1b723f7e0759063e2955aebd3d1ee7ace8
D35_seed_04,航向噪声,D35,seed_04,LC01,LIT,3.308895325938649,0.09835468942972415,0.0506715123091578,6.397817547166569,NONE,,,,,$HX03/RUNS/BY2__LC01__LIT__D35_seed_04__seed_04,09f3f6c176b7b3112ed6c23f8f96e6a15149821089f1fac70c57d125f610b64f
D35_seed_04,航向噪声,D35,seed_04,EXT05C,LIT,12.048641737808111,0.0877508129138417,0.05646995229568549,16.868495836757056,NONE,,,,,$HX03/RUNS/BY2__EXT05C__LIT__D35_seed_04__seed_04,915192d6fcefaf7bef33c4028b571d1b723f7e0759063e2955aebd3d1ee7ace8
D35_seed_05,航向噪声,D35,seed_05,LC01,LIT,3.1161924175077016,0.09830990958164468,0.050670262454597235,5.8653533282582355,NONE,,,,,$HX03/RUNS/BY2__LC01__LIT__D35_seed_05__seed_05,3499f84e42a5f0bb19e941e9675124e53c61b51b66b4680691fd9a9922358666
D35_seed_05,航向噪声,D35,seed_05,EXT05C,LIT,12.048641737808111,0.0877508129138417,0.05646995229568549,16.868495836757056,NONE,,,,,$HX03/RUNS/BY2__EXT05C__LIT__D35_seed_05__seed_05,915192d6fcefaf7bef33c4028b571d1b723f7e0759063e2955aebd3d1ee7ace8
D35_seed_06,航向噪声,D35,seed_06,LC01,LIT,3.0880575734850533,0.0984414009242305,0.05067393635597692,5.753158022859535,NONE,,,,,$HX03/RUNS/BY2__LC01__LIT__D35_seed_06__seed_06,498b19a521a19abfccf2106a6779e4dc13bd0701d6a2f67aec7f2d4819626cd2
D35_seed_06,航向噪声,D35,seed_06,EXT05C,LIT,12.048641737808111,0.0877508129138417,0.05646995229568549,16.868495836757056,NONE,,,,,$HX03/RUNS/BY2__EXT05C__LIT__D35_seed_06__seed_06,915192d6fcefaf7bef33c4028b571d1b723f7e0759063e2955aebd3d1ee7ace8
D35_seed_07,航向噪声,D35,seed_07,LC01,LIT,3.230935960892483,0.09851307223960033,0.050670079305634684,6.430017708599705,NONE,,,,,$HX03/RUNS/BY2__LC01__LIT__D35_seed_07__seed_07,7103526f1a5f7f82b1d585af8937e5655c7ebad94c169350b7234f5e1992a0d1
D35_seed_07,航向噪声,D35,seed_07,EXT05C,LIT,12.048641737808111,0.0877508129138417,0.05646995229568549,16.868495836757056,NONE,,,,,$HX03/RUNS/BY2__EXT05C__LIT__D35_seed_07__seed_07,915192d6fcefaf7bef33c4028b571d1b723f7e0759063e2955aebd3d1ee7ace8
D35_seed_08,航向噪声,D35,seed_08,LC01,LIT,3.264261496438727,0.09733068822555609,0.05067025518423929,5.874438073025981,NONE,,,,,$HX03/RUNS/BY2__LC01__LIT__D35_seed_08__seed_08,cb779f465d18df4b881501dd045d49eaede9e655ea9c2c94be9540612eed1ea6
D35_seed_08,航向噪声,D35,seed_08,EXT05C,LIT,12.048641737808111,0.0877508129138417,0.05646995229568549,16.868495836757056,NONE,,,,,$HX03/RUNS/BY2__EXT05C__LIT__D35_seed_08__seed_08,915192d6fcefaf7bef33c4028b571d1b723f7e0759063e2955aebd3d1ee7ace8
D32_seed_00,航向噪声,D32,seed_00,LC01,LIT,3.102901925968635,0.09760637074139927,0.05066545010412626,5.1366015197721335,NONE,,,,,$HX03/RUNS/BY2__LC01__LIT__D32_seed_00__seed_00,c5e0a5e79887050a2212313a787b66b7f7c6f3b9c25dd4df80b1f827dfa14a39
D32_seed_00,航向噪声,D32,seed_00,EXT05C,LIT,12.048641737808111,0.0877508129138417,0.05646995229568549,16.868495836757056,NONE,,,,,$HX03/RUNS/BY2__EXT05C__LIT__D32_seed_00__seed_00,915192d6fcefaf7bef33c4028b571d1b723f7e0759063e2955aebd3d1ee7ace8
D32_seed_01,航向噪声,D32,seed_01,LC01,LIT,3.0732372905937844,0.09744094003246634,0.0506652466895803,5.2381904759099465,NONE,,,,,$HX03/RUNS/BY2__LC01__LIT__D32_seed_01__seed_01,0eff4fe4e11bc2f9333e7290725f0b767cbd1a3657e1a73afa4c522f487a1f57
D32_seed_01,航向噪声,D32,seed_01,EXT05C,LIT,12.048641737808111,0.0877508129138417,0.05646995229568549,16.868495836757056,NONE,,,,,$HX03/RUNS/BY2__EXT05C__LIT__D32_seed_01__seed_01,915192d6fcefaf7bef33c4028b571d1b723f7e0759063e2955aebd3d1ee7ace8
D32_seed_02,航向噪声,D32,seed_02,LC01,LIT,3.212720389625069,0.09716792838584432,0.05066456160052118,5.289573844204921,NONE,,,,,$HX03/RUNS/BY2__LC01__LIT__D32_seed_02__seed_02,61a7fe21c6172d0d8707332d89c77a10137800e8e70b590f72c1c8b11142c028
D32_seed_02,航向噪声,D32,seed_02,EXT05C,LIT,12.048641737808111,0.0877508129138417,0.05646995229568549,16.868495836757056,NONE,,,,,$HX03/RUNS/BY2__EXT05C__LIT__D32_seed_02__seed_02,915192d6fcefaf7bef33c4028b571d1b723f7e0759063e2955aebd3d1ee7ace8
D32_seed_03,航向噪声,D32,seed_03,LC01,LIT,2.9563838152853705,0.09782793965409108,0.05066434678726089,4.98260931152404,NONE,,,,,$HX03/RUNS/BY2__LC01__LIT__D32_seed_03__seed_03,920140289c94910107630613378342cfcbea2d3cc197b7c56a6dc6f38469e43e
D32_seed_03,航向噪声,D32,seed_03,EXT05C,LIT,12.048641737808111,0.0877508129138417,0.05646995229568549,16.868495836757056,NONE,,,,,$HX03/RUNS/BY2__EXT05C__LIT__D32_seed_03__seed_03,915192d6fcefaf7bef33c4028b571d1b723f7e0759063e2955aebd3d1ee7ace8
D32_seed_04,航向噪声,D32,seed_04,LC01,LIT,3.0342072172406915,0.09753302394262398,0.05066558455383606,5.098995977251512,NONE,,,,,$HX03/RUNS/BY2__LC01__LIT__D32_seed_04__seed_04,3b777a0e406f96c28b30e273d65e7deadd2a418c2bde88d949f403517df758c2
D32_seed_04,航向噪声,D32,seed_04,EXT05C,LIT,12.048641737808111,0.0877508129138417,0.05646995229568549,16.868495836757056,NONE,,,,,$HX03/RUNS/BY2__EXT05C__LIT__D32_seed_04__seed_04,915192d6fcefaf7bef33c4028b571d1b723f7e0759063e2955aebd3d1ee7ace8
D32_seed_05,航向噪声,D32,seed_05,LC01,LIT,3.099280951926498,0.09766131257656054,0.05066493504690247,5.096683970666633,NONE,,,,,$HX03/RUNS/BY2__LC01__LIT__D32_seed_05__seed_05,a45e70ddc912634447e12c3604476255a52ecfb966762b94c5768530ddb9ce87
D32_seed_05,航向噪声,D32,seed_05,EXT05C,LIT,12.048641737808111,0.0877508129138417,0.05646995229568549,16.868495836757056,NONE,,,,,$HX03/RUNS/BY2__EXT05C__LIT__D32_seed_05__seed_05,915192d6fcefaf7bef33c4028b571d1b723f7e0759063e2955aebd3d1ee7ace8
D32_seed_06,航向噪声,D32,seed_06,LC01,LIT,3.076935100086873,0.09750727428904268,0.05066496277980079,5.159539702809435,NONE,,,,,$HX03/RUNS/BY2__LC01__LIT__D32_seed_06__seed_06,1fac967177053d771f3f246a26a287ed01ad58e44a3add68213462230a9415b4
D32_seed_06,航向噪声,D32,seed_06,EXT05C,LIT,12.048641737808111,0.0877508129138417,0.05646995229568549,16.868495836757056,NONE,,,,,$HX03/RUNS/BY2__EXT05C__LIT__D32_seed_06__seed_06,915192d6fcefaf7bef33c4028b571d1b723f7e0759063e2955aebd3d1ee7ace8
D32_seed_07,航向噪声,D32,seed_07,LC01,LIT,3.033596421387648,0.09762788940617248,0.05066380877619635,5.189701973646599,NONE,,,,,$HX03/RUNS/BY2__LC01__LIT__D32_seed_07__seed_07,85008c167b98abd1744d6c534e7d55bec1c44583d2b1d3e59d859290083876f7
D32_seed_07,航向噪声,D32,seed_07,EXT05C,LIT,12.048641737808111,0.0877508129138417,0.05646995229568549,16.868495836757056,NONE,,,,,$HX03/RUNS/BY2__EXT05C__LIT__D32_seed_07__seed_07,915192d6fcefaf7bef33c4028b571d1b723f7e0759063e2955aebd3d1ee7ace8
D32_seed_08,航向噪声,D32,seed_08,LC01,LIT,2.944179610450694,0.0977965052197024,0.050664878926073485,4.873919867811922,NONE,,,,,$HX03/RUNS/BY2__LC01__LIT__D32_seed_08__seed_08,8c437014f0ed08c81d525ff1d32b3c68a0ad0bb3ea4f1cdb868c3b7e28a1060c
D32_seed_08,航向噪声,D32,seed_08,EXT05C,LIT,12.048641737808111,0.0877508129138417,0.05646995229568549,16.868495836757056,NONE,,,,,$HX03/RUNS/BY2__EXT05C__LIT__D32_seed_08__seed_08,915192d6fcefaf7bef33c4028b571d1b723f7e0759063e2955aebd3d1ee7ace8
D31_seed_00,航向中断,D31,seed_00,LC01,LIT,,,,,UNAVAILABLE_EVALUATION_FAILED,,,,LC01 一台无效跳过整次更新；EXT05C 更新不读取 p2,$HX03/RUNS/BY2__LC01__LIT__D31_seed_00__seed_00,c0acdfc549f2f4b7b223057300937f4400f1edfc367328fa4876af1ace9b5857
D31_seed_00,航向中断,D31,seed_00,EXT05C,LIT,12.048641737808111,0.0877508129138417,0.05646995229568549,16.868495836757056,NONE,,,,p2 无效不影响 EXT05C 更新；NAV 与 C00 哈希一致,$HX03/RUNS/BY2__EXT05C__LIT__D31_seed_00__seed_00,915192d6fcefaf7bef33c4028b571d1b723f7e0759063e2955aebd3d1ee7ace8
D31_seed_01,航向中断,D31,seed_01,LC01,LIT,,,,,UNAVAILABLE_EVALUATION_FAILED,,,,LC01 一台无效跳过整次更新；EXT05C 更新不读取 p2,$HX03/RUNS/BY2__LC01__LIT__D31_seed_01__seed_01,b8fda97fbe7619600845c9abc96137acef0dad528da4f202889c3ed8525c4f70
D31_seed_01,航向中断,D31,seed_01,EXT05C,LIT,12.048641737808111,0.0877508129138417,0.05646995229568549,16.868495836757056,NONE,,,,p2 无效不影响 EXT05C 更新；NAV 与 C00 哈希一致,$HX03/RUNS/BY2__EXT05C__LIT__D31_seed_01__seed_01,915192d6fcefaf7bef33c4028b571d1b723f7e0759063e2955aebd3d1ee7ace8
D31_seed_02,航向中断,D31,seed_02,LC01,LIT,,,,,UNAVAILABLE_EVALUATION_FAILED,,,,LC01 一台无效跳过整次更新；EXT05C 更新不读取 p2,$HX03/RUNS/BY2__LC01__LIT__D31_seed_02__seed_02,007257ef45a424ccaba9c407bcd9d46ea22884e05d9804265c257441b0c1d061
D31_seed_02,航向中断,D31,seed_02,EXT05C,LIT,12.048641737808111,0.0877508129138417,0.05646995229568549,16.868495836757056,NONE,,,,p2 无效不影响 EXT05C 更新；NAV 与 C00 哈希一致,$HX03/RUNS/BY2__EXT05C__LIT__D31_seed_02__seed_02,915192d6fcefaf7bef33c4028b571d1b723f7e0759063e2955aebd3d1ee7ace8
D31_seed_03,航向中断,D31,seed_03,LC01,LIT,,,,,UNAVAILABLE_EVALUATION_FAILED,,,,LC01 一台无效跳过整次更新；EXT05C 更新不读取 p2,$HX03/RUNS/BY2__LC01__LIT__D31_seed_03__seed_03,319a6a5d6d793b2b50d9fb77f41ca457d18a8ca4a0ec335aa1f94dd1d513227d
D31_seed_03,航向中断,D31,seed_03,EXT05C,LIT,12.048641737808111,0.0877508129138417,0.05646995229568549,16.868495836757056,NONE,,,,p2 无效不影响 EXT05C 更新；NAV 与 C00 哈希一致,$HX03/RUNS/BY2__EXT05C__LIT__D31_seed_03__seed_03,915192d6fcefaf7bef33c4028b571d1b723f7e0759063e2955aebd3d1ee7ace8
D31_seed_04,航向中断,D31,seed_04,LC01,LIT,,,,,UNAVAILABLE_EVALUATION_FAILED,,,,LC01 一台无效跳过整次更新；EXT05C 更新不读取 p2,$HX03/RUNS/BY2__LC01__LIT__D31_seed_04__seed_04,1484bfe0b776cfd8e0124968a2311b8be47827b522b28f19569f25192838bcd2
D31_seed_04,航向中断,D31,seed_04,EXT05C,LIT,12.048641737808111,0.0877508129138417,0.05646995229568549,16.868495836757056,NONE,,,,p2 无效不影响 EXT05C 更新；NAV 与 C00 哈希一致,$HX03/RUNS/BY2__EXT05C__LIT__D31_seed_04__seed_04,915192d6fcefaf7bef33c4028b571d1b723f7e0759063e2955aebd3d1ee7ace8
D31_seed_05,航向中断,D31,seed_05,LC01,LIT,,,,,UNAVAILABLE_EVALUATION_FAILED,,,,LC01 一台无效跳过整次更新；EXT05C 更新不读取 p2,$HX03/RUNS/BY2__LC01__LIT__D31_seed_05__seed_05,a2fd4374da36a01c152106d87972f54c5429900e856344ef880f4326ae7a5c2a
D31_seed_05,航向中断,D31,seed_05,EXT05C,LIT,12.048641737808111,0.0877508129138417,0.05646995229568549,16.868495836757056,NONE,,,,p2 无效不影响 EXT05C 更新；NAV 与 C00 哈希一致,$HX03/RUNS/BY2__EXT05C__LIT__D31_seed_05__seed_05,915192d6fcefaf7bef33c4028b571d1b723f7e0759063e2955aebd3d1ee7ace8
D31_seed_06,航向中断,D31,seed_06,LC01,LIT,,,,,UNAVAILABLE_EVALUATION_FAILED,,,,LC01 一台无效跳过整次更新；EXT05C 更新不读取 p2,$HX03/RUNS/BY2__LC01__LIT__D31_seed_06__seed_06,6b6b580ecd50b50d5a2ef80c52fa10012a041d62f6b25206ecc63c51b72be492
D31_seed_06,航向中断,D31,seed_06,EXT05C,LIT,12.048641737808111,0.0877508129138417,0.05646995229568549,16.868495836757056,NONE,,,,p2 无效不影响 EXT05C 更新；NAV 与 C00 哈希一致,$HX03/RUNS/BY2__EXT05C__LIT__D31_seed_06__seed_06,915192d6fcefaf7bef33c4028b571d1b723f7e0759063e2955aebd3d1ee7ace8
