row_type,quantity,native_leg_index,leg,finite_count,total_count,finite_rate,minimum,p01,p05,p25,p50,p75,p95,p99,maximum,mean,std,bin_index,bin_left,bin_right,bin_count,force_contact_state,data_status,terminal_status,complete_record_count,timestamped_record_starts
histogram,foot_speed_body_norm,1,FL,,,,,,,,,,,,,,,0,0.006327375658123736,0.09421893640846657,72,no_contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
histogram,foot_speed_body_norm,1,FL,,,,,,,,,,,,,,,1,0.09421893640846657,0.18211049715880942,23,no_contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
histogram,foot_speed_body_norm,1,FL,,,,,,,,,,,,,,,2,0.18211049715880942,0.27000205790915227,4,no_contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
histogram,foot_speed_body_norm,1,FL,,,,,,,,,,,,,,,3,0.27000205790915227,0.3578936186594951,11,no_contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
histogram,foot_speed_body_norm,1,FL,,,,,,,,,,,,,,,4,0.3578936186594951,0.4457851794098379,8,no_contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
histogram,foot_speed_body_norm,1,FL,,,,,,,,,,,,,,,5,0.4457851794098379,0.5336767401601807,52,no_contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
histogram,foot_speed_body_norm,1,FL,,,,,,,,,,,,,,,6,0.5336767401601807,0.6215683009105235,92,no_contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
histogram,foot_speed_body_norm,1,FL,,,,,,,,,,,,,,,7,0.6215683009105235,0.7094598616608664,150,no_contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
histogram,foot_speed_body_norm,1,FL,,,,,,,,,,,,,,,8,0.7094598616608664,0.7973514224112093,462,no_contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
histogram,foot_speed_body_norm,1,FL,,,,,,,,,,,,,,,9,0.7973514224112093,0.885242983161552,616,no_contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
histogram,foot_speed_body_norm,1,FL,,,,,,,,,,,,,,,10,0.885242983161552,0.9731345439118949,543,no_contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
histogram,foot_speed_body_norm,1,FL,,,,,,,,,,,,,,,11,0.9731345439118949,1.0610261046622378,497,no_contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
histogram,foot_speed_body_norm,1,FL,,,,,,,,,,,,,,,12,1.0610261046622378,1.1489176654125806,598,no_contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
histogram,foot_speed_body_norm,1,FL,,,,,,,,,,,,,,,13,1.1489176654125806,1.2368092261629233,1227,no_contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
histogram,foot_speed_body_norm,1,FL,,,,,,,,,,,,,,,14,1.2368092261629233,1.3247007869132663,1936,no_contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
histogram,foot_speed_body_norm,1,FL,,,,,,,,,,,,,,,15,1.3247007869132663,1.412592347663609,1776,no_contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
histogram,foot_speed_body_norm,1,FL,,,,,,,,,,,,,,,16,1.412592347663609,1.5004839084139519,1401,no_contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
histogram,foot_speed_body_norm,1,FL,,,,,,,,,,,,,,,17,1.5004839084139519,1.5883754691642948,1166,no_contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
histogram,foot_speed_body_norm,1,FL,,,,,,,,,,,,,,,18,1.5883754691642948,1.6762670299146376,1126,no_contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
histogram,foot_speed_body_norm,1,FL,,,,,,,,,,,,,,,19,1.6762670299146376,1.7641585906649804,1033,no_contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
histogram,foot_speed_body_norm,1,FL,,,,,,,,,,,,,,,20,1.7641585906649804,1.8520501514153234,991,no_contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
histogram,foot_speed_body_norm,1,FL,,,,,,,,,,,,,,,21,1.8520501514153234,1.9399417121656661,1026,no_contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
histogram,foot_speed_body_norm,1,FL,,,,,,,,,,,,,,,22,1.9399417121656661,2.027833272916009,1228,no_contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
histogram,foot_speed_body_norm,1,FL,,,,,,,,,,,,,,,23,2.027833272916009,2.115724833666352,1439,no_contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
histogram,foot_speed_body_norm,1,FL,,,,,,,,,,,,,,,24,2.115724833666352,2.2036163944166947,1875,no_contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
histogram,foot_speed_body_norm,1,FL,,,,,,,,,,,,,,,25,2.2036163944166947,2.2915079551670376,2150,no_contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
histogram,foot_speed_body_norm,1,FL,,,,,,,,,,,,,,,26,2.2915079551670376,2.3793995159173806,2137,no_contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
histogram,foot_speed_body_norm,1,FL,,,,,,,,,,,,,,,27,2.3793995159173806,2.467291076667723,2058,no_contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
histogram,foot_speed_body_norm,1,FL,,,,,,,,,,,,,,,28,2.467291076667723,2.555182637418066,1713,no_contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
histogram,foot_speed_body_norm,1,FL,,,,,,,,,,,,,,,29,2.555182637418066,2.643074198168409,890,no_contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
histogram,foot_speed_body_norm,1,FL,,,,,,,,,,,,,,,30,2.643074198168409,2.7309657589187517,239,no_contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
histogram,foot_speed_body_norm,1,FL,,,,,,,,,,,,,,,31,2.7309657589187517,2.8188573196690947,28,no_contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
quantiles,foot_speed_body_norm,2,RR,35949,35949,1.0,0.0,0.006493506727186319,0.01363923869978988,0.8775125409709695,1.0898230023831958,1.2039937955293167,1.4977790262006172,2.181426216805902,3.814659443371959,0.9793811324166122,0.4530563920804153,,,,,contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
histogram,foot_speed_body_norm,2,RR,,,,,,,,,,,,,,,0,0.0,0.11920810760537372,4429,contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
histogram,foot_speed_body_norm,2,RR,,,,,,,,,,,,,,,1,0.11920810760537372,0.23841621521074743,25,contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
histogram,foot_speed_body_norm,2,RR,,,,,,,,,,,,,,,2,0.23841621521074743,0.35762432281612117,30,contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
histogram,foot_speed_body_norm,2,RR,,,,,,,,,,,,,,,3,0.35762432281612117,0.47683243042149487,347,contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
histogram,foot_speed_body_norm,2,RR,,,,,,,,,,,,,,,4,0.47683243042149487,0.5960405380268686,872,contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
histogram,foot_speed_body_norm,2,RR,,,,,,,,,,,,,,,5,0.5960405380268686,0.7152486456322423,1131,contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
histogram,foot_speed_body_norm,2,RR,,,,,,,,,,,,,,,6,0.7152486456322423,0.834456753237616,1362,contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
histogram,foot_speed_body_norm,2,RR,,,,,,,,,,,,,,,7,0.834456753237616,0.9536648608429897,2715,contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
histogram,foot_speed_body_norm,2,RR,,,,,,,,,,,,,,,8,0.9536648608429897,1.0728729684483636,5832,contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
histogram,foot_speed_body_norm,2,RR,,,,,,,,,,,,,,,9,1.0728729684483636,1.1920810760537373,9378,contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
histogram,foot_speed_body_norm,2,RR,,,,,,,,,,,,,,,10,1.1920810760537373,1.311289183659111,5906,contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
histogram,foot_speed_body_norm,2,RR,,,,,,,,,,,,,,,11,1.311289183659111,1.4304972912644847,1804,contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
histogram,foot_speed_body_norm,2,RR,,,,,,,,,,,,,,,12,1.4304972912644847,1.5497053988698584,511,contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
histogram,foot_speed_body_norm,2,RR,,,,,,,,,,,,,,,13,1.5497053988698584,1.668913506475232,453,contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
histogram,foot_speed_body_norm,2,RR,,,,,,,,,,,,,,,14,1.668913506475232,1.7881216140806058,370,contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
histogram,foot_speed_body_norm,2,RR,,,,,,,,,,,,,,,15,1.7881216140806058,1.9073297216859795,214,contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
histogram,foot_speed_body_norm,2,RR,,,,,,,,,,,,,,,16,1.9073297216859795,2.026537829291353,96,contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
histogram,foot_speed_body_norm,2,RR,,,,,,,,,,,,,,,17,2.026537829291353,2.145745936896727,91,contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
histogram,foot_speed_body_norm,2,RR,,,,,,,,,,,,,,,18,2.145745936896727,2.2649540445021006,82,contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
histogram,foot_speed_body_norm,2,RR,,,,,,,,,,,,,,,19,2.2649540445021006,2.3841621521074745,67,contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
histogram,foot_speed_body_norm,2,RR,,,,,,,,,,,,,,,20,2.3841621521074745,2.503370259712848,55,contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
histogram,foot_speed_body_norm,2,RR,,,,,,,,,,,,,,,21,2.503370259712848,2.622578367318222,46,contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
histogram,foot_speed_body_norm,2,RR,,,,,,,,,,,,,,,22,2.622578367318222,2.7417864749235954,33,contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
histogram,foot_speed_body_norm,2,RR,,,,,,,,,,,,,,,23,2.7417864749235954,2.8609945825289693,31,contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
histogram,foot_speed_body_norm,2,RR,,,,,,,,,,,,,,,24,2.8609945825289693,2.980202690134343,25,contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
histogram,foot_speed_body_norm,2,RR,,,,,,,,,,,,,,,25,2.980202690134343,3.0994107977397167,20,contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
histogram,foot_speed_body_norm,2,RR,,,,,,,,,,,,,,,26,3.0994107977397167,3.21861890534509,11,contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
histogram,foot_speed_body_norm,2,RR,,,,,,,,,,,,,,,27,3.21861890534509,3.337827012950464,5,contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
histogram,foot_speed_body_norm,2,RR,,,,,,,,,,,,,,,28,3.337827012950464,3.4570351205558376,2,contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
histogram,foot_speed_body_norm,2,RR,,,,,,,,,,,,,,,29,3.4570351205558376,3.5762432281612115,4,contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
histogram,foot_speed_body_norm,2,RR,,,,,,,,,,,,,,,30,3.5762432281612115,3.695451335766585,1,contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
histogram,foot_speed_body_norm,2,RR,,,,,,,,,,,,,,,31,3.695451335766585,3.814659443371959,1,contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
quantiles,foot_speed_body_norm,2,RR,27328,27328,1.0,0.005911888800747155,0.6289739581526607,0.8678087565298561,1.344880959249116,1.9024408945472633,2.3040450036868654,2.573939966848988,2.68135221849763,3.8257772252226547,1.8180857454866686,0.5572044526993754,,,,,no_contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
histogram,foot_speed_body_norm,2,RR,,,,,,,,,,,,,,,0,0.005911888800747155,0.12528268056393177,48,no_contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
histogram,foot_speed_body_norm,2,RR,,,,,,,,,,,,,,,1,0.12528268056393177,0.2446534723271164,11,no_contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
histogram,foot_speed_body_norm,2,RR,,,,,,,,,,,,,,,2,0.2446534723271164,0.36402426409030103,8,no_contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
histogram,foot_speed_body_norm,2,RR,,,,,,,,,,,,,,,3,0.36402426409030103,0.48339505585348563,25,no_contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
histogram,foot_speed_body_norm,2,RR,,,,,,,,,,,,,,,4,0.48339505585348563,0.6027658476166702,120,no_contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
histogram,foot_speed_body_norm,2,RR,,,,,,,,,,,,,,,5,0.6027658476166702,0.7221366393798548,383,no_contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
histogram,foot_speed_body_norm,2,RR,,,,,,,,,,,,,,,6,0.7221366393798548,0.8415074311430394,613,no_contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
histogram,foot_speed_body_norm,2,RR,,,,,,,,,,,,,,,7,0.8415074311430394,0.960878222906224,707,no_contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
histogram,foot_speed_body_norm,2,RR,,,,,,,,,,,,,,,8,0.960878222906224,1.0802490146694088,746,no_contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
histogram,foot_speed_body_norm,2,RR,,,,,,,,,,,,,,,9,1.0802490146694088,1.1996198064325934,1376,no_contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
histogram,foot_speed_body_norm,2,RR,,,,,,,,,,,,,,,10,1.1996198064325934,1.318990598195778,2282,no_contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
histogram,foot_speed_body_norm,2,RR,,,,,,,,,,,,,,,11,1.318990598195778,1.4383613899589627,2245,no_contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
histogram,foot_speed_body_norm,2,RR,,,,,,,,,,,,,,,12,1.4383613899589627,1.5577321817221472,1659,no_contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
histogram,foot_speed_body_norm,2,RR,,,,,,,,,,,,,,,13,1.5577321817221472,1.6771029734853318,1167,no_contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
histogram,foot_speed_body_norm,2,RR,,,,,,,,,,,,,,,14,1.6771029734853318,1.7964737652485165,1169,no_contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
histogram,foot_speed_body_norm,2,RR,,,,,,,,,,,,,,,15,1.7964737652485165,1.915844557011701,1247,no_contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
histogram,foot_speed_body_norm,2,RR,,,,,,,,,,,,,,,16,1.915844557011701,2.0352153487748854,1517,no_contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
histogram,foot_speed_body_norm,2,RR,,,,,,,,,,,,,,,17,2.0352153487748854,2.15458614053807,2003,no_contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
histogram,foot_speed_body_norm,2,RR,,,,,,,,,,,,,,,18,2.15458614053807,2.2739569323012545,2519,no_contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
histogram,foot_speed_body_norm,2,RR,,,,,,,,,,,,,,,19,2.2739569323012545,2.3933277240644393,2582,no_contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
histogram,foot_speed_body_norm,2,RR,,,,,,,,,,,,,,,20,2.3933277240644393,2.512698515827624,2394,no_contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
histogram,foot_speed_body_norm,2,RR,,,,,,,,,,,,,,,21,2.512698515827624,2.6320693075908084,1881,no_contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
histogram,foot_speed_body_norm,2,RR,,,,,,,,,,,,,,,22,2.6320693075908084,2.751440099353993,527,no_contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
histogram,foot_speed_body_norm,2,RR,,,,,,,,,,,,,,,23,2.751440099353993,2.870810891117178,56,no_contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
histogram,foot_speed_body_norm,2,RR,,,,,,,,,,,,,,,24,2.870810891117178,2.9901816828803622,18,no_contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
histogram,foot_speed_body_norm,2,RR,,,,,,,,,,,,,,,25,2.9901816828803622,3.109552474643547,12,no_contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
histogram,foot_speed_body_norm,2,RR,,,,,,,,,,,,,,,26,3.109552474643547,3.2289232664067318,7,no_contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
histogram,foot_speed_body_norm,2,RR,,,,,,,,,,,,,,,27,3.2289232664067318,3.348294058169916,4,no_contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
histogram,foot_speed_body_norm,2,RR,,,,,,,,,,,,,,,28,3.348294058169916,3.467664849933101,1,no_contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
histogram,foot_speed_body_norm,2,RR,,,,,,,,,,,,,,,29,3.467664849933101,3.5870356416962856,0,no_contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
