elapsed_s,err_e_m,err_n_m,err_u_m,horizontal_error_m,reference_path_m
120.0,9.442895320382803,-1.8700877909702065,-3.8733473058558383,9.626292140676142,146.3664094357323
121.0,9.47465649787172,-1.8032161262506428,-3.8905655543368867,9.644724161459113,147.47215810486998
122.0,9.463299363653917,-1.7146082403667258,-3.9120096208718027,9.617375747264225,148.6284998151961
123.0,9.501792514360233,-1.6413938927501768,-3.9667129430929067,9.642522226944033,149.77494202424398
124.0,9.539556023298388,-1.5069665323773087,-4.000254626569299,9.65785055027017,150.9341943281669
125.0,9.533256499150625,-1.436029148423163,-3.9668463637181306,9.64080697834567,152.08049992169785
126.0,9.5545074960269,-1.3789865439947846,-4.05433674445228,9.653508034914195,153.1828898488052
127.0,9.597608979930044,-1.321206527638875,-4.141457480426455,9.688120809543479,154.2878211797935
128.0,9.610275450382588,-1.1686554997939211,-4.105624922206895,9.681071733513022,155.4384217956449
129.0,9.605466403098788,-0.996609494459971,-4.142797531831512,9.657029320940644,156.25567336905257
130.0,9.588962510879654,-0.9209931553181185,-4.1842982082869815,9.633090388198289,157.1700061905789
131.0,9.505265432608695,-0.7967208401722417,-4.227440354632277,9.538597121249566,158.2734438605053
132.0,9.439914306215627,-0.7425497903629044,-4.227802202427578,9.469073993789596,159.45332158373645
133.0,9.292173001101716,-0.6542171628271305,-4.2600796068200335,9.315174672465421,160.67930923436825
134.0,9.224046840181714,-0.603576875030921,-4.2870225818507155,9.243773317965903,161.86959547228412
135.0,9.129927915490072,-0.5571749148413438,-4.331126133763584,9.146913557466986,163.1236014728484
136.0,9.04604717819602,-0.5113022730338166,-4.390953009726619,9.060485614168686,164.3648738466968
137.0,8.965601048334193,-0.4959973608956467,-4.391457299262418,8.979310415611359,165.6020842023659
138.0,8.88501033152562,-0.4323452966030281,-4.420832418420651,8.895523090117399,166.8303699263149
139.0,8.778956437648276,-0.4040875250621987,-4.498786688961245,8.788251410948426,168.0753918633581
140.0,8.663820196562583,-0.3443903594723139,-4.496198338684034,8.67066232291762,169.3193269072723
141.0,8.60265668650716,-0.3020520771832267,-4.542441762720421,8.607957802129205,170.5443653250926
142.0,8.481765321377537,-0.26993307757692264,-4.590402071037462,8.486059558669899,171.81469677020425
143.0,8.397569533517185,-0.249186044537268,-4.608379516063887,8.40126584242209,173.04299463606577
144.0,8.307456587679496,-0.21591138894374495,-4.615263069418041,8.310261890220733,174.29804450473486
145.0,8.201994113046652,-0.15610476129722883,-4.651190543376705,8.203479513410855,175.56440950646225
146.0,8.115066578983004,-0.12222359456067977,-4.755129387205856,8.115986950974863,176.8215894574061
147.0,8.024656024413318,-0.07796225119147593,-4.744954609050539,8.025034730315115,178.08818254300047
148.0,7.928501779100273,-0.02989927872365783,-4.785873745336639,7.928558155684071,179.36535291000217
149.0,7.850661284777345,-0.009235262654708976,-4.861830207043538,7.850666716806807,180.61620042134936
150.0,7.766959318628551,0.013325694455122772,-4.862831318829929,7.766970750000517,181.849415946587
151.0,7.677200309169805,0.030371124811637173,-4.89853247777765,7.677260383257773,183.11919335318152
152.0,7.559978958450117,0.057296394502227344,-4.9461124302880854,7.560196077419651,184.38443681721503
153.0,7.45196777136195,0.1292287684776099,-4.9658160390056265,7.453088201545681,185.64707209175597
154.0,7.371807020247758,0.15474025039256034,-5.017347377915021,7.373430903511992,186.89993273726515
155.0,7.268278816643914,0.17270402984595634,-5.050324843348158,7.270330366523909,188.16160957452973
156.0,7.17018958516411,0.2457144073727413,-5.058376598618376,7.17439852929752,189.39219673207293
157.0,7.059516493557666,0.23106777378398036,-4.985429719221806,7.0632970657402065,190.63851222490072
158.0,6.990031721142131,0.2918781691609098,-5.048733919045578,6.996122949763387,191.85446849542603
159.0,6.902937891253828,0.3413084251177132,-5.139935691894299,6.911370556667047,193.0941767560112
160.0,6.864995901587449,0.32836740414323273,-5.157599284620135,6.8728446716709835,194.10350967437438
161.0,6.7936019746749,0.3863819217080504,-5.230709348809849,6.804580720347838,195.16307329325653
162.0,6.763056198708313,0.42327768953234823,-5.290318055242571,6.776289039684094,196.18755329976747
163.0,6.748773159976764,0.3870055661837881,-5.340865245048831,6.759860388579042,197.0456595378875
164.0,6.763488248986832,0.49719640179289826,-5.327906186079265,6.78173853492884,198.1771030088751
165.0,6.757568728656423,0.545186121203578,-5.37525326309665,6.779525280524307,199.3046500381412
166.0,6.773330764909119,0.6113415091348742,-5.3733277600869505,6.800863775407919,200.41057727877154
167.0,6.759185178803818,0.6835491370963709,-5.410501095718908,6.793660552617153,201.5630134247916
168.0,6.792986296321288,0.7896996733523878,-5.445860578607623,6.838734414795012,202.75212547553414
169.0,6.774146585855178,0.8439526884094803,-5.443003916883046,6.8265158102012,203.88514849587983
170.0,6.822027204506767,0.896645049517673,-5.495875985020152,6.880699639125004,205.02418700665683
171.0,6.831058478650348,0.9798763450134729,-5.5013171974576265,6.900979466007545,206.2085032876941
172.0,6.874192842163225,1.125451642678918,-5.569412328954556,6.965713791942416,207.33561195335164
173.0,6.900429184931184,1.237619469205974,-5.625148646311961,7.010536704618821,208.4514739148365
174.0,6.844886999852946,1.3511155157723138,-5.696411999075867,6.9769614573764525,209.62129257463607
175.0,6.842287757552839,1.4150708759158945,-5.694565583126648,6.98708289209616,210.74645414665488
176.0,6.898573782065618,1.5298832910806013,-5.705638507169802,7.066177404433796,211.77125483477795
177.0,6.88854893488886,1.6347255345741374,-5.781296159082336,7.079861156954078,212.8819450135305
178.0,6.8346751810948305,1.8167723282716608,-5.845009424208809,7.072018560768013,214.00168142225607
179.0,6.7745453611222,1.8759384998246063,-5.8557421369111164,7.029481496172141,215.02977386330514
