comparison,metric_name,scope,family,paired_sample_count,mean_delta_candidate_minus_reference,median_delta_candidate_minus_reference,std_delta,p10_delta,p90_delta,mean_ci95_low,mean_ci95_high,median_ci95_low,median_ci95_high,wilcoxon_p,wilcoxon_zero_policy,wilcoxon_approximation,win_count,tie_count,loss_count,win_rate,bootstrap_n,bootstrap_seed,bootstrap_policy,delta_definition,mean_relative_change_percent,median_relative_change_percent,seed_direction_consistency,worst_negative_case,best_positive_case,total_case_count,finite_metric_statistics_only,evaluator_version,source_table,source_table_row,source_sha256
A03_vs_A06,fault_window_horizontal_rmse_m,family,A2,18,-10.823967234252684,-5.442319724005715,10.257686641738376,-26.0044936878783,-1.227276330255279,-15.667193819088489,-6.303559461759236,-20.097830437405843,-2.166946456773161,7.62939453125e-06,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,18,0,0,1.0,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,-36.02661739539109,-39.208990189162364,1.0,D62_10s_seed_01,D62_20s_seed_00,18,True,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_SUMMARY.csv,3,f8c4af1c84a7409b65947a8a8d790d1c67efdeabb026ee8909e568c86ff507f6
A03_vs_A06,fault_window_horizontal_rmse_m,overall,ALL,45,-4.3037559330436705,-0.029503914903386885,8.393545162071693,-20.262764382812712,0.16198534083157023,-7.02962549690382,-2.0469361417137137,-1.0237306385814782,0.0073406325442775255,0.006748381661597602,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,24,0,21,0.5333333333333333,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,-14.264692966205553,-0.14731697836733731,0.8888888888888888,D61_20s_seed_05,D62_20s_seed_00,45,True,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_SUMMARY.csv,4,f8c4af1c84a7409b65947a8a8d790d1c67efdeabb026ee8909e568c86ff507f6
A03_vs_A06,outage_end_horizontal_error_m,family,A1,27,0.08116948224080822,0.06983992223081259,0.3495475242827638,-0.16999738449592028,0.3811670705296053,-0.05655385449289285,0.21110694011405923,0.006777821711873244,0.1253400893474037,0.024682404270358796,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,5,0,22,0.18518518518518517,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,0.19413221119572627,0.07966352476853622,0.8148148148148148,D61_20s_seed_05,D61_30s_seed_07,27,True,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_SUMMARY.csv,5,f8c4af1c84a7409b65947a8a8d790d1c67efdeabb026ee8909e568c86ff507f6
A03_vs_A06,outage_end_horizontal_error_m,family,A2,18,-31.10380451158666,-15.937908990416304,28.671246963815978,-72.47118123201548,-4.280220749766007,-44.615291162142164,-18.434123139662884,-56.656208402707385,-6.828176802915548,7.62939453125e-06,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,18,0,0,1.0,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,-46.952578596004514,-50.8156533406368,1.0,D62_10s_seed_01,D62_20s_seed_00,18,True,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_SUMMARY.csv,6,f8c4af1c84a7409b65947a8a8d790d1c67efdeabb026ee8909e568c86ff507f6
A03_vs_A06,outage_end_horizontal_error_m,overall,ALL,45,-12.39282011529018,-0.05370472822935568,23.71265686898153,-57.39432855500819,0.2939251104294798,-20.099227622879155,-5.9991021939850215,-3.5650779895199496,0.015928981229983208,0.008259169903869467,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,23,0,22,0.5111111111111111,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,-18.664552111684372,-0.12363329104524365,0.9074074074074074,D61_20s_seed_05,D62_20s_seed_00,45,True,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_SUMMARY.csv,7,f8c4af1c84a7409b65947a8a8d790d1c67efdeabb026ee8909e568c86ff507f6
A03_vs_A07,fault_window_horizontal_rmse_m,family,A1,27,-0.19856137667303161,0.8229735320178975,10.095414825562942,-12.720501189433815,11.397339452413041,-4.3159552567749095,3.432581168587233,-1.8242812963230222,3.8885766074603154,0.50881275927407,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,10,0,17,0.37037037037037035,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,28.73176194016965,5.67057479997363,0.6296296296296297,D61_30s_seed_05,D61_30s_seed_07,27,True,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_SUMMARY.csv,8,f8c4af1c84a7409b65947a8a8d790d1c67efdeabb026ee8909e568c86ff507f6
A03_vs_A07,fault_window_horizontal_rmse_m,family,A2,18,-11.503637847977174,-5.152652143809206,14.053527212226829,-35.7528130995076,1.0533004824803014,-18.37565662382791,-5.446578910608162,-17.277196846901393,-1.7337320835357746,0.00104522705078125,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,16,0,2,0.8888888888888888,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,-7.018681994041734,-37.76932436504521,0.8888888888888888,D62_20s_seed_08,D62_20s_seed_07,18,True,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_SUMMARY.csv,9,f8c4af1c84a7409b65947a8a8d790d1c67efdeabb026ee8909e568c86ff507f6
A03_vs_A07,fault_window_horizontal_rmse_m,overall,ALL,45,-4.72059196519469,-1.725280662528105,13.069974449375406,-21.637314400258283,5.627379848810952,-8.68678990161739,-1.0527929287279572,-2.2661263923756962,0.46575843037301023,0.07091704783253075,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,26,0,19,0.5777777777777777,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,14.431584366485094,-5.599186508154015,0.7592592592592593,D61_30s_seed_05,D62_20s_seed_07,45,True,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_SUMMARY.csv,10,f8c4af1c84a7409b65947a8a8d790d1c67efdeabb026ee8909e568c86ff507f6
A03_vs_A07,outage_end_horizontal_error_m,family,A1,27,-1.1757319255498455,0.9970289111289814,19.82545267397492,-26.785948671261757,22.414367416529227,-9.249087964571856,5.991406667624614,-2.0538531494068195,4.240053475225466,0.5888091865408535,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,11,0,16,0.4074074074074074,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,39.10596643175754,4.566019898141159,0.5925925925925926,D61_30s_seed_05,D61_30s_seed_07,27,True,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_SUMMARY.csv,11,f8c4af1c84a7409b65947a8a8d790d1c67efdeabb026ee8909e568c86ff507f6
A03_vs_A07,outage_end_horizontal_error_m,family,A2,18,-34.02674799622887,-13.577841518195251,36.875002494145285,-97.03641461430382,-1.532150450375534,-51.832986448516415,-18.023533486808056,-55.51313521814096,-6.474720709224634,0.00019073486328125,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,17,0,1,0.9444444444444444,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,-7.995640601170556,-44.078068941517465,0.9444444444444444,D62_10s_seed_08,D62_20s_seed_06,18,True,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_SUMMARY.csv,12,f8c4af1c84a7409b65947a8a8d790d1c67efdeabb026ee8909e568c86ff507f6
A03_vs_A07,outage_end_horizontal_error_m,overall,ALL,45,-14.316138353821458,-2.798985726453452,32.22950340083357,-61.8087108671,11.125257388223321,-24.390941013782932,-5.418586283889293,-7.236655950610672,0.016866423545266684,0.025421601012221032,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,28,0,17,0.6222222222222222,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,20.265323618586297,-10.546078486323509,0.7685185185185185,D61_30s_seed_05,D62_20s_seed_06,45,True,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_SUMMARY.csv,13,f8c4af1c84a7409b65947a8a8d790d1c67efdeabb026ee8909e568c86ff507f6
A03_vs_A08,fault_window_horizontal_rmse_m,family,A1,27,-0.14249163484604604,0.8222371606167762,10.167887437955953,-12.637690373215438,11.57948761406287,-4.284479312148572,3.546960685265468,-1.8147973655163696,3.82617001441902,0.50881275927407,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,10,0,17,0.37037037037037035,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,28.826903119750106,6.931060086735825,0.6296296296296297,D61_30s_seed_05,D61_30s_seed_07,27,True,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_SUMMARY.csv,14,f8c4af1c84a7409b65947a8a8d790d1c67efdeabb026ee8909e568c86ff507f6
A03_vs_A08,fault_window_horizontal_rmse_m,family,A2,18,-11.478450652487666,-5.114107642768295,14.066075359957036,-35.79018751959049,1.0494937370146447,-18.352318275381798,-5.411774416043452,-17.266239590563806,-1.6743153335902168,0.00104522705078125,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,16,0,2,0.8888888888888888,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,-6.931971736998928,-37.58903799525732,0.8888888888888888,D62_20s_seed_08,D62_20s_seed_07,18,True,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_SUMMARY.csv,15,f8c4af1c84a7409b65947a8a8d790d1c67efdeabb026ee8909e568c86ff507f6
A03_vs_A08,fault_window_horizontal_rmse_m,overall,ALL,45,-4.676875241902695,-1.5980545981764251,13.115422350320168,-21.59756230032272,5.64941767242311,-8.659960591520257,-0.9916879493251305,-2.402417877682103,0.5724454847051081,0.07091704783253075,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,26,0,19,0.5777777777777777,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,14.523353177050486,-5.714305819664841,0.7592592592592593,D61_30s_seed_05,D62_20s_seed_07,45,True,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_SUMMARY.csv,16,f8c4af1c84a7409b65947a8a8d790d1c67efdeabb026ee8909e568c86ff507f6
A03_vs_A08,outage_end_horizontal_error_m,family,A1,27,-1.0734526353921934,0.9870716220187914,19.958599017683245,-26.599788324201313,22.76295186748817,-9.199733767382487,6.148169713463001,-2.0309301175115593,4.248808182821037,0.5723543853290753,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,11,0,16,0.4074074074074074,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,38.14951860815246,4.561873471169076,0.5925925925925926,D61_30s_seed_05,D61_30s_seed_07,27,True,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_SUMMARY.csv,17,f8c4af1c84a7409b65947a8a8d790d1c67efdeabb026ee8909e568c86ff507f6
A03_vs_A08,outage_end_horizontal_error_m,family,A2,18,-33.98528391238992,-13.507516617347326,36.89534159040365,-96.93732117864415,-1.5992454686706314,-51.80501188907364,-18.00065364209215,-55.43052747133339,-6.286478086855692,0.00019073486328125,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,17,0,1,0.9444444444444444,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,-9.407979753619038,-43.94463713493069,0.9444444444444444,D62_10s_seed_08,D62_20s_seed_06,18,True,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_SUMMARY.csv,18,f8c4af1c84a7409b65947a8a8d790d1c67efdeabb026ee8909e568c86ff507f6
A03_vs_A08,outage_end_horizontal_error_m,overall,ALL,45,-14.238185146191285,-3.144300075118224,32.30292820162847,-61.83700025320114,11.134359127440039,-24.33052382256692,-5.313090990153994,-6.840948981534563,0.19665541714977763,0.026172157785711973,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,28,0,17,0.6222222222222222,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,19.126519263443864,-11.041335922568623,0.7685185185185185,D61_30s_seed_05,D62_20s_seed_06,45,True,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_SUMMARY.csv,19,f8c4af1c84a7409b65947a8a8d790d1c67efdeabb026ee8909e568c86ff507f6
A03_vs_A09,fault_window_horizontal_rmse_m,family,A1,27,-0.2340243592507998,0.6819095429140116,9.977832867388313,-12.624566764556723,11.286386537388477,-4.273141224930385,3.388878087803145,-2.2340856741099806,3.939620571508975,0.50881275927407,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,10,0,17,0.37037037037037035,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,28.416631095078802,5.512790077940516,0.6296296296296297,D61_30s_seed_05,D61_30s_seed_07,27,True,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_SUMMARY.csv,20,f8c4af1c84a7409b65947a8a8d790d1c67efdeabb026ee8909e568c86ff507f6
A03_vs_A09,fault_window_horizontal_rmse_m,family,A2,18,-11.588318387938692,-5.153394991391404,14.08785299328446,-36.108729252805155,1.0541746927876523,-18.47783099764743,-5.505762138650709,-17.339767032202964,-1.8040361330307322,0.00104522705078125,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,16,0,2,0.8888888888888888,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,-7.3576020661549295,-37.77719093615865,0.8888888888888888,D62_20s_seed_08,D62_20s_seed_07,18,True,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_SUMMARY.csv,21,f8c4af1c84a7409b65947a8a8d790d1c67efdeabb026ee8909e568c86ff507f6
A03_vs_A09,fault_window_horizontal_rmse_m,overall,ALL,45,-4.7757419707259565,-1.7356602949884614,13.04078710490489,-21.784201588576035,5.322980775657321,-8.750422294171267,-1.1126940841076383,-2.3572860072569917,0.46906799600006943,0.07091704783253075,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,26,0,19,0.5777777777777777,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,14.106937830585306,-5.515225611702467,0.7592592592592593,D61_30s_seed_05,D62_20s_seed_07,45,True,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_SUMMARY.csv,22,f8c4af1c84a7409b65947a8a8d790d1c67efdeabb026ee8909e568c86ff507f6
A03_vs_A09,outage_end_horizontal_error_m,family,A1,27,-1.2428253063369128,1.004629651218333,19.603870358789134,-26.716938714659555,22.192105477998354,-9.225448694603239,5.85468930899683,-3.091938652435715,4.869877809674193,0.6394360218098059,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,12,0,15,0.4444444444444444,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,38.21203793722299,4.191195273284472,0.5555555555555556,D61_30s_seed_05,D61_30s_seed_07,27,True,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_SUMMARY.csv,23,f8c4af1c84a7409b65947a8a8d790d1c67efdeabb026ee8909e568c86ff507f6
A03_vs_A09,outage_end_horizontal_error_m,family,A2,18,-34.18813209468035,-13.572597461821434,36.95904068002794,-97.7742172158796,-1.5211777220932579,-51.98701451205026,-18.08832202247069,-56.030281414662255,-6.5793486726666135,0.00019073486328125,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,17,0,1,0.9444444444444444,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,-9.220904591333628,-44.0748322916178,0.9444444444444444,D62_10s_seed_08,D62_20s_seed_06,18,True,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_SUMMARY.csv,24,f8c4af1c84a7409b65947a8a8d790d1c67efdeabb026ee8909e568c86ff507f6
A03_vs_A09,outage_end_horizontal_error_m,overall,ALL,45,-14.420948021674288,-3.1894543954097117,32.20977634930809,-61.10935314436847,10.946080370536496,-24.544578025884118,-5.522639805909112,-7.476660627155399,-0.04905912361945752,0.023280619424864382,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,29,0,16,0.6444444444444445,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,19.238860925800342,-10.478511968719923,0.75,D61_30s_seed_05,D62_20s_seed_06,45,True,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_SUMMARY.csv,25,f8c4af1c84a7409b65947a8a8d790d1c67efdeabb026ee8909e568c86ff507f6
A03_vs_F03,fault_window_horizontal_rmse_m,family,A1,27,-0.2324861384800076,0.7128569330909116,9.981250882946405,-12.633542303405049,11.284927376395162,-4.272908798747835,3.390626528616444,-2.2285068932159238,3.9388623194070576,0.50881275927407,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,10,0,17,0.37037037037037035,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,28.415199268322652,5.777433890507939,0.6296296296296297,D61_30s_seed_05,D61_30s_seed_07,27,True,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_SUMMARY.csv,26,f8c4af1c84a7409b65947a8a8d790d1c67efdeabb026ee8909e568c86ff507f6
A03_vs_F03,fault_window_horizontal_rmse_m,family,A2,18,-11.583265036087916,-5.1505078203056,14.0858576966908,-36.105342661445064,1.0550726210686971,-18.464167931581365,-5.501582347698341,-17.33667139780514,-1.803851195565505,0.00104522705078125,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,16,0,2,0.8888888888888888,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,-7.317314924568687,-37.76382937831772,0.8888888888888888,D62_20s_seed_08,D62_20s_seed_07,18,True,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_SUMMARY.csv,27,f8c4af1c84a7409b65947a8a8d790d1c67efdeabb026ee8909e568c86ff507f6
A03_vs_F03,fault_window_horizontal_rmse_m,overall,ALL,45,-4.77279769752317,-1.7355542484937327,13.04075994385802,-21.752077145314544,5.322945397413147,-8.749000630718045,-1.1105284458797902,-2.3577135004497176,0.46949714026161127,0.07091704783253075,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,26,0,19,0.5777777777777777,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,14.12219359116612,-5.504138051996167,0.7592592592592593,D61_30s_seed_05,D62_20s_seed_07,45,True,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_SUMMARY.csv,28,f8c4af1c84a7409b65947a8a8d790d1c67efdeabb026ee8909e568c86ff507f6
A03_vs_F03,outage_end_horizontal_error_m,family,A1,27,-1.2446525442618541,1.0056132407594207,19.61433024613972,-26.722679596274535,22.172286799226626,-9.229886912944185,5.85368610185623,-3.094383213137064,4.867832907460212,0.6394360218098059,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,12,0,15,0.4444444444444444,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,37.75915146633341,4.18722434706908,0.5555555555555556,D61_30s_seed_05,D61_30s_seed_07,27,True,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_SUMMARY.csv,29,f8c4af1c84a7409b65947a8a8d790d1c67efdeabb026ee8909e568c86ff507f6
A03_vs_F03,outage_end_horizontal_error_m,family,A2,18,-34.18095856216619,-13.567117187278217,36.952229570416456,-97.7661313650699,-1.5620885420705704,-51.97953947333264,-18.07502531774022,-56.021428005457835,-6.576241030199059,0.00019073486328125,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,17,0,1,0.9444444444444444,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,-9.729546953296452,-44.064503810969875,0.9444444444444444,D62_10s_seed_08,D62_20s_seed_06,18,True,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_SUMMARY.csv,30,f8c4af1c84a7409b65947a8a8d790d1c67efdeabb026ee8909e568c86ff507f6
A03_vs_F03,outage_end_horizontal_error_m,overall,ALL,45,-14.419174951423589,-3.193556085714391,32.20826197853422,-61.11542305302234,10.978340416974296,-24.541119162944568,-5.522952993449061,-7.471372230962315,-0.050197451198258136,0.023280619424864382,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,29,0,16,0.6444444444444445,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,18.76367209848146,-10.797887575402243,0.75,D61_30s_seed_05,D62_20s_seed_06,45,True,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_SUMMARY.csv,31,f8c4af1c84a7409b65947a8a8d790d1c67efdeabb026ee8909e568c86ff507f6
A04_vs_A06,fault_window_horizontal_rmse_m,family,A1,27,-1.1647352598239311,-0.8022980915032107,3.0913766901945015,-3.676134647042764,0.8741782922427718,-2.33029592800243,-0.021598709374135744,-1.6623881996141918,-0.17747682606139392,0.011256377520957895,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,21,0,6,0.7777777777777778,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,-0.5561582759046231,-3.226515522256019,0.7777777777777778,D61_30s_seed_08,D61_30s_seed_07,27,True,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_SUMMARY.csv,32,f8c4af1c84a7409b65947a8a8d790d1c67efdeabb026ee8909e568c86ff507f6
A04_vs_A06,fault_window_horizontal_rmse_m,family,A2,18,-15.018054704310995,-7.895158800853873,13.628879955189149,-35.20462201050393,-1.9555007727283917,-21.464798830195203,-9.07261534682527,-26.71193935751549,-4.254375943021665,7.62939453125e-06,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,18,0,0,1.0,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,-52.794610679926016,-57.65580590938953,1.0,D62_10s_seed_01,D62_20s_seed_00,18,True,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_SUMMARY.csv,33,f8c4af1c84a7409b65947a8a8d790d1c67efdeabb026ee8909e568c86ff507f6
A04_vs_A06,fault_window_horizontal_rmse_m,overall,ALL,45,-6.706063037618757,-2.4666401566008034,11.229068694643836,-26.81358067809417,0.37313170411534513,-10.311774556025954,-3.678127456561663,-3.8337865600058043,-1.0340087041088228,2.3794448880698385e-06,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,39,0,6,0.8666666666666667,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,-21.45153923751318,-6.500706342567818,0.8888888888888888,D61_30s_seed_08,D62_20s_seed_00,45,True,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_SUMMARY.csv,34,f8c4af1c84a7409b65947a8a8d790d1c67efdeabb026ee8909e568c86ff507f6
A04_vs_A06,outage_end_horizontal_error_m,family,A1,27,-2.761009590380493,-1.8012732130372662,6.436910029778964,-8.359189569678563,1.8776990164532816,-5.194061078684396,-0.36323679693213135,-4.284262785891187,-0.4797147276902223,0.009803410638028502,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,21,0,6,0.7777777777777778,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,-0.8356394644301792,-3.5575722496943527,0.7777777777777778,D61_30s_seed_08,D61_30s_seed_07,27,True,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_SUMMARY.csv,35,f8c4af1c84a7409b65947a8a8d790d1c67efdeabb026ee8909e568c86ff507f6
