method_id,metric_name,count,finite_count,finite_rate,evaluable_count,evaluable_rate,failure_count,failure_rate,non_null_count,mean,std,median,iqr,p10,p25,p75,p90,p95,p99,min,max,worst_run_id,worst_case_id,evaluator_version,source_table,source_table_row,source_sha256
A08,outage_end_horizontal_error_m,45,45,1.0,45,1.0,0,0.0,45,91.3149187318585,91.6759594637486,80.48002873510954,111.00447991973829,16.67486630992384,20.1694871563357,131.17396707607398,223.5945653722034,312.52809695518357,342.31668526514227,1.4111773835998886,342.62748772914756,ADD_RUN_00285,D61_30s_seed_07,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/UNIQUE_METHOD_SUMMARY.csv,38,28f14b31695e8bdec6c69968a45aa2e4b380ff11781eda644cc8bc514f114e3b
A08,post_window_horizontal_rmse_m,45,45,1.0,45,1.0,0,0.0,45,3.427647985668723,4.278572366850427,1.4495022703501328,2.7555798153359063,0.1392595210827862,0.7320702412399744,3.487650056575881,8.319982398848184,9.29909855097909,18.68855914240932,0.12025413328612893,19.436225927209936,ADD_RUN_00274,D61_30s_seed_06,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/UNIQUE_METHOD_SUMMARY.csv,39,28f14b31695e8bdec6c69968a45aa2e4b380ff11781eda644cc8bc514f114e3b
A08,horizontal_rmse_m,45,45,1.0,45,1.0,0,0.0,45,11.420309861459234,13.198658879020188,9.232955469022635,14.116605411603919,1.4440341224188513,1.5899139190512088,15.706519330655128,29.23225429515447,41.05407075902083,52.18398709718866,0.2535018865233918,53.51459305637535,ADD_RUN_00285,D61_30s_seed_07,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/UNIQUE_METHOD_SUMMARY.csv,40,28f14b31695e8bdec6c69968a45aa2e4b380ff11781eda644cc8bc514f114e3b
A08,up_rmse_m,45,45,1.0,45,1.0,0,0.0,45,1.0407081400791336,1.1513038902457815,0.5177335935724812,1.1430159877039345,0.2744956561628695,0.3085664500251413,1.4515824377290758,2.4513707809004472,4.162079227519996,4.3316241298600735,0.10590884840174682,4.397493397787612,ADD_RUN_00296,D61_30s_seed_08,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/UNIQUE_METHOD_SUMMARY.csv,41,28f14b31695e8bdec6c69968a45aa2e4b380ff11781eda644cc8bc514f114e3b
A08,yaw_rmse_deg,45,45,1.0,45,1.0,0,0.0,45,2.153594436857115,0.06681709909971138,2.148525474302127,0.009663209822472929,2.080155136309511,2.1419743182320983,2.151637528054571,2.2488966534084143,2.270283451494977,2.333370394937298,1.9796032380134663,2.3729186068719312,ADD_RUN_00208,D61_30s_seed_00,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/UNIQUE_METHOD_SUMMARY.csv,42,28f14b31695e8bdec6c69968a45aa2e4b380ff11781eda644cc8bc514f114e3b
A08,max_horizontal_error_in_window_m,45,45,1.0,45,1.0,0,0.0,45,91.33101416565526,91.66020470855888,80.48002873510954,111.00447991973829,16.67486630992384,20.1694871563357,131.17396707607398,223.5945653722034,312.52809695518357,342.31668526514227,1.7735381200482252,342.62748772914756,ADD_RUN_00285,D61_30s_seed_07,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/UNIQUE_METHOD_SUMMARY.csv,43,28f14b31695e8bdec6c69968a45aa2e4b380ff11781eda644cc8bc514f114e3b
A09,fault_window_horizontal_rmse_m,45,45,1.0,45,1.0,0,0.0,45,39.10194518642049,39.5597323179983,34.697046027620075,51.19678744664507,4.766369153761552,8.66948293459964,59.86627038124471,95.1916006708069,132.06887504005323,151.8227437991982,1.1545999761459627,158.13495658449887,ADD_RUN_00286,D61_30s_seed_07,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/UNIQUE_METHOD_SUMMARY.csv,44,28f14b31695e8bdec6c69968a45aa2e4b380ff11781eda644cc8bc514f114e3b
A09,outage_end_horizontal_error_m,45,45,1.0,45,1.0,0,0.0,45,91.4976401978232,91.66167119387785,80.21808452302018,110.64400212710542,16.56536900295101,20.570910624225416,131.21491275133084,224.8517637593785,312.69197181098957,341.7689583270952,1.3985408889677589,342.14899444597637,ADD_RUN_00275,D61_30s_seed_06,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/UNIQUE_METHOD_SUMMARY.csv,45,28f14b31695e8bdec6c69968a45aa2e4b380ff11781eda644cc8bc514f114e3b
A09,post_window_horizontal_rmse_m,45,45,1.0,45,1.0,0,0.0,45,3.4306180681596277,4.275750476005785,1.4396187385980206,2.7639380664464026,0.1395580292600189,0.7310072758699395,3.494945342316342,8.334850298467169,9.363452019252588,18.66527610609387,0.11914087039180644,19.44913140221413,ADD_RUN_00275,D61_30s_seed_06,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/UNIQUE_METHOD_SUMMARY.csv,46,28f14b31695e8bdec6c69968a45aa2e4b380ff11781eda644cc8bc514f114e3b
A09,horizontal_rmse_m,45,45,1.0,45,1.0,0,0.0,45,11.442266057557326,13.190540204540142,9.368764708935164,14.256263876024054,1.4350969508714149,1.5971653399266421,15.853429215950696,29.420954359752642,41.06318999849145,52.070869616379774,0.2540231061853176,53.2788395729651,ADD_RUN_00286,D61_30s_seed_07,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/UNIQUE_METHOD_SUMMARY.csv,47,28f14b31695e8bdec6c69968a45aa2e4b380ff11781eda644cc8bc514f114e3b
