comparison,metric_name,duration_s,seed_id,A1_delta,A2_delta,A2_minus_A1_delta,status,evaluator_version,source_table,source_table_row,source_sha256
A05_vs_A07,fault_window_horizontal_rmse_m,10,seed_07,-0.011811664275715117,-3.032256253017623,-3.020444588741908,AVAILABLE,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H2_MATCHED_FAMILY_CASE_LEVEL.csv,628,acbb4b223ef7afb1a4d5590e0de10cd4351b7f2a6982dbce81a21de83d75d4dd
A05_vs_A07,outage_end_horizontal_error_m,10,seed_07,-0.021806974245112798,-8.863859414627758,-8.842052440382645,AVAILABLE,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H2_MATCHED_FAMILY_CASE_LEVEL.csv,629,acbb4b223ef7afb1a4d5590e0de10cd4351b7f2a6982dbce81a21de83d75d4dd
A05_vs_A07,fault_window_horizontal_rmse_m,10,seed_08,0.0026403401004515548,-0.1512426493466119,-0.15388298944706347,AVAILABLE,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H2_MATCHED_FAMILY_CASE_LEVEL.csv,630,acbb4b223ef7afb1a4d5590e0de10cd4351b7f2a6982dbce81a21de83d75d4dd
A05_vs_A07,outage_end_horizontal_error_m,10,seed_08,0.004244072546638389,-0.5741574085160072,-0.5784014810626456,AVAILABLE,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H2_MATCHED_FAMILY_CASE_LEVEL.csv,631,acbb4b223ef7afb1a4d5590e0de10cd4351b7f2a6982dbce81a21de83d75d4dd
A05_vs_A07,fault_window_horizontal_rmse_m,20,seed_00,-0.02160296022282182,-34.761355039891825,-34.739752079669,AVAILABLE,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H2_MATCHED_FAMILY_CASE_LEVEL.csv,632,acbb4b223ef7afb1a4d5590e0de10cd4351b7f2a6982dbce81a21de83d75d4dd
A05_vs_A07,outage_end_horizontal_error_m,20,seed_00,-0.04541919608544731,-99.38710944345937,-99.34169024737392,AVAILABLE,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H2_MATCHED_FAMILY_CASE_LEVEL.csv,633,acbb4b223ef7afb1a4d5590e0de10cd4351b7f2a6982dbce81a21de83d75d4dd
A05_vs_A07,fault_window_horizontal_rmse_m,20,seed_01,0.008292535735115791,-8.153806512399488,-8.162099048134603,AVAILABLE,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H2_MATCHED_FAMILY_CASE_LEVEL.csv,634,acbb4b223ef7afb1a4d5590e0de10cd4351b7f2a6982dbce81a21de83d75d4dd
A05_vs_A07,outage_end_horizontal_error_m,20,seed_01,0.01622096360402736,-23.748663623566614,-23.76488458717064,AVAILABLE,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H2_MATCHED_FAMILY_CASE_LEVEL.csv,635,acbb4b223ef7afb1a4d5590e0de10cd4351b7f2a6982dbce81a21de83d75d4dd
A05_vs_A07,fault_window_horizontal_rmse_m,20,seed_02,-0.038348451012431894,-27.738748165491877,-27.700399714479445,AVAILABLE,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H2_MATCHED_FAMILY_CASE_LEVEL.csv,636,acbb4b223ef7afb1a4d5590e0de10cd4351b7f2a6982dbce81a21de83d75d4dd
A05_vs_A07,outage_end_horizontal_error_m,20,seed_02,-0.07909979734151307,-76.60024647731605,-76.52114667997454,AVAILABLE,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H2_MATCHED_FAMILY_CASE_LEVEL.csv,637,acbb4b223ef7afb1a4d5590e0de10cd4351b7f2a6982dbce81a21de83d75d4dd
A05_vs_A07,fault_window_horizontal_rmse_m,20,seed_03,-0.009292491658314361,-20.89602977621696,-20.886737284558645,AVAILABLE,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H2_MATCHED_FAMILY_CASE_LEVEL.csv,638,acbb4b223ef7afb1a4d5590e0de10cd4351b7f2a6982dbce81a21de83d75d4dd
A05_vs_A07,outage_end_horizontal_error_m,20,seed_03,-0.018700814491211304,-60.869663619812044,-60.85096280532083,AVAILABLE,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H2_MATCHED_FAMILY_CASE_LEVEL.csv,639,acbb4b223ef7afb1a4d5590e0de10cd4351b7f2a6982dbce81a21de83d75d4dd
A05_vs_A07,fault_window_horizontal_rmse_m,20,seed_04,0.0027692882618524095,-16.47061546435477,-16.47338475261662,AVAILABLE,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H2_MATCHED_FAMILY_CASE_LEVEL.csv,640,acbb4b223ef7afb1a4d5590e0de10cd4351b7f2a6982dbce81a21de83d75d4dd
A05_vs_A07,outage_end_horizontal_error_m,20,seed_04,0.005807285737461143,-52.422924977204666,-52.42873226294213,AVAILABLE,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H2_MATCHED_FAMILY_CASE_LEVEL.csv,641,acbb4b223ef7afb1a4d5590e0de10cd4351b7f2a6982dbce81a21de83d75d4dd
A05_vs_A07,fault_window_horizontal_rmse_m,20,seed_05,-0.009905310016108615,-20.74628052560272,-20.736375215586612,AVAILABLE,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H2_MATCHED_FAMILY_CASE_LEVEL.csv,642,acbb4b223ef7afb1a4d5590e0de10cd4351b7f2a6982dbce81a21de83d75d4dd
A05_vs_A07,outage_end_horizontal_error_m,20,seed_05,-0.01986556604579448,-60.49349261819184,-60.47362705214604,AVAILABLE,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H2_MATCHED_FAMILY_CASE_LEVEL.csv,643,acbb4b223ef7afb1a4d5590e0de10cd4351b7f2a6982dbce81a21de83d75d4dd
A05_vs_A07,fault_window_horizontal_rmse_m,20,seed_06,-0.021773880243145527,-33.738810174976855,-33.71703629473371,AVAILABLE,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H2_MATCHED_FAMILY_CASE_LEVEL.csv,644,acbb4b223ef7afb1a4d5590e0de10cd4351b7f2a6982dbce81a21de83d75d4dd
A05_vs_A07,outage_end_horizontal_error_m,20,seed_06,-0.043459632908707135,-98.03050035997768,-97.98704072706897,AVAILABLE,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H2_MATCHED_FAMILY_CASE_LEVEL.csv,645,acbb4b223ef7afb1a4d5590e0de10cd4351b7f2a6982dbce81a21de83d75d4dd
A05_vs_A07,fault_window_horizontal_rmse_m,20,seed_07,-0.024710930575835732,-32.04320885045985,-32.01849791988401,AVAILABLE,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H2_MATCHED_FAMILY_CASE_LEVEL.csv,646,acbb4b223ef7afb1a4d5590e0de10cd4351b7f2a6982dbce81a21de83d75d4dd
A05_vs_A07,outage_end_horizontal_error_m,20,seed_07,-0.04795143286941084,-85.67256750631786,-85.62461607344845,AVAILABLE,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H2_MATCHED_FAMILY_CASE_LEVEL.csv,647,acbb4b223ef7afb1a4d5590e0de10cd4351b7f2a6982dbce81a21de83d75d4dd
A05_vs_A07,fault_window_horizontal_rmse_m,20,seed_08,-0.005132410455061631,-0.933238040967201,-0.9281056305121393,AVAILABLE,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H2_MATCHED_FAMILY_CASE_LEVEL.csv,648,acbb4b223ef7afb1a4d5590e0de10cd4351b7f2a6982dbce81a21de83d75d4dd
A05_vs_A07,outage_end_horizontal_error_m,20,seed_08,-0.01088399926191741,-4.702527856069416,-4.691643856807499,AVAILABLE,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H2_MATCHED_FAMILY_CASE_LEVEL.csv,649,acbb4b223ef7afb1a4d5590e0de10cd4351b7f2a6982dbce81a21de83d75d4dd
A05_vs_A08,fault_window_horizontal_rmse_m,10,seed_00,0.20615904266322183,-2.5097445614857943,-2.715903604149016,AVAILABLE,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H2_MATCHED_FAMILY_CASE_LEVEL.csv,650,acbb4b223ef7afb1a4d5590e0de10cd4351b7f2a6982dbce81a21de83d75d4dd
A05_vs_A08,outage_end_horizontal_error_m,10,seed_00,0.38542874787976444,-8.18040050215076,-8.565829250030525,AVAILABLE,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H2_MATCHED_FAMILY_CASE_LEVEL.csv,651,acbb4b223ef7afb1a4d5590e0de10cd4351b7f2a6982dbce81a21de83d75d4dd
A05_vs_A08,fault_window_horizontal_rmse_m,10,seed_01,-0.003082923342766719,-0.5051255402357886,-0.5020426168930219,AVAILABLE,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H2_MATCHED_FAMILY_CASE_LEVEL.csv,652,acbb4b223ef7afb1a4d5590e0de10cd4351b7f2a6982dbce81a21de83d75d4dd
A05_vs_A08,outage_end_horizontal_error_m,10,seed_01,-0.007134862472561565,-1.6150649784948188,-1.6079301160222572,AVAILABLE,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H2_MATCHED_FAMILY_CASE_LEVEL.csv,653,acbb4b223ef7afb1a4d5590e0de10cd4351b7f2a6982dbce81a21de83d75d4dd
A05_vs_A08,fault_window_horizontal_rmse_m,10,seed_02,-0.0067635940805201855,-3.0926429075838806,-3.0858793135033604,AVAILABLE,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H2_MATCHED_FAMILY_CASE_LEVEL.csv,654,acbb4b223ef7afb1a4d5590e0de10cd4351b7f2a6982dbce81a21de83d75d4dd
A05_vs_A08,outage_end_horizontal_error_m,10,seed_02,-0.014163831488904322,-9.523774966072946,-9.509611134584041,AVAILABLE,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H2_MATCHED_FAMILY_CASE_LEVEL.csv,655,acbb4b223ef7afb1a4d5590e0de10cd4351b7f2a6982dbce81a21de83d75d4dd
A05_vs_A08,fault_window_horizontal_rmse_m,10,seed_03,0.12494132132155578,-2.0597750692024155,-2.1847163905239713,AVAILABLE,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H2_MATCHED_FAMILY_CASE_LEVEL.csv,656,acbb4b223ef7afb1a4d5590e0de10cd4351b7f2a6982dbce81a21de83d75d4dd
A05_vs_A08,outage_end_horizontal_error_m,10,seed_03,0.23203238324736475,-6.8356228124687135,-7.067655195716078,AVAILABLE,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H2_MATCHED_FAMILY_CASE_LEVEL.csv,657,acbb4b223ef7afb1a4d5590e0de10cd4351b7f2a6982dbce81a21de83d75d4dd
A05_vs_A08,fault_window_horizontal_rmse_m,10,seed_04,-0.007106530665257793,-1.4282636370282393,-1.4211571063629815,AVAILABLE,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H2_MATCHED_FAMILY_CASE_LEVEL.csv,658,acbb4b223ef7afb1a4d5590e0de10cd4351b7f2a6982dbce81a21de83d75d4dd
A05_vs_A08,outage_end_horizontal_error_m,10,seed_04,-0.017251777907695498,-5.012358200131299,-4.9951064222236035,AVAILABLE,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H2_MATCHED_FAMILY_CASE_LEVEL.csv,659,acbb4b223ef7afb1a4d5590e0de10cd4351b7f2a6982dbce81a21de83d75d4dd
A05_vs_A08,fault_window_horizontal_rmse_m,10,seed_05,-0.004120229699886124,-1.9988753106546806,-1.9947550809547945,AVAILABLE,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H2_MATCHED_FAMILY_CASE_LEVEL.csv,660,acbb4b223ef7afb1a4d5590e0de10cd4351b7f2a6982dbce81a21de83d75d4dd
A05_vs_A08,outage_end_horizontal_error_m,10,seed_05,-0.007492540813533566,-6.577335751927176,-6.569843211113643,AVAILABLE,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H2_MATCHED_FAMILY_CASE_LEVEL.csv,661,acbb4b223ef7afb1a4d5590e0de10cd4351b7f2a6982dbce81a21de83d75d4dd
A05_vs_A08,fault_window_horizontal_rmse_m,10,seed_06,-0.0029718414984607477,-2.851326976487467,-2.8483551349890064,AVAILABLE,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H2_MATCHED_FAMILY_CASE_LEVEL.csv,662,acbb4b223ef7afb1a4d5590e0de10cd4351b7f2a6982dbce81a21de83d75d4dd
A05_vs_A08,outage_end_horizontal_error_m,10,seed_06,-0.005130366012828347,-9.330702024066742,-9.325571658053914,AVAILABLE,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H2_MATCHED_FAMILY_CASE_LEVEL.csv,663,acbb4b223ef7afb1a4d5590e0de10cd4351b7f2a6982dbce81a21de83d75d4dd
A05_vs_A08,fault_window_horizontal_rmse_m,10,seed_07,0.0628969886289159,-2.95707898459996,-3.019975973228876,AVAILABLE,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H2_MATCHED_FAMILY_CASE_LEVEL.csv,664,acbb4b223ef7afb1a4d5590e0de10cd4351b7f2a6982dbce81a21de83d75d4dd
A05_vs_A08,outage_end_horizontal_error_m,10,seed_07,0.113432671747411,-8.72737677782472,-8.84080944957213,AVAILABLE,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H2_MATCHED_FAMILY_CASE_LEVEL.csv,665,acbb4b223ef7afb1a4d5590e0de10cd4351b7f2a6982dbce81a21de83d75d4dd
A05_vs_A08,fault_window_horizontal_rmse_m,10,seed_08,-0.001854495820177826,-0.15355924767624907,-0.15170475185607124,AVAILABLE,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H2_MATCHED_FAMILY_CASE_LEVEL.csv,666,acbb4b223ef7afb1a4d5590e0de10cd4351b7f2a6982dbce81a21de83d75d4dd
A05_vs_A08,outage_end_horizontal_error_m,10,seed_08,-0.03204876121198863,-0.6189387841159685,-0.5868900229039798,AVAILABLE,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H2_MATCHED_FAMILY_CASE_LEVEL.csv,667,acbb4b223ef7afb1a4d5590e0de10cd4351b7f2a6982dbce81a21de83d75d4dd
A05_vs_A08,fault_window_horizontal_rmse_m,20,seed_00,-0.01212264807730179,-34.74326578743267,-34.73114313935537,AVAILABLE,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H2_MATCHED_FAMILY_CASE_LEVEL.csv,668,acbb4b223ef7afb1a4d5590e0de10cd4351b7f2a6982dbce81a21de83d75d4dd
A05_vs_A08,outage_end_horizontal_error_m,20,seed_00,-0.02249606542321203,-99.34656730530565,-99.32407123988244,AVAILABLE,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H2_MATCHED_FAMILY_CASE_LEVEL.csv,669,acbb4b223ef7afb1a4d5590e0de10cd4351b7f2a6982dbce81a21de83d75d4dd
A05_vs_A08,fault_window_horizontal_rmse_m,20,seed_01,-0.011295751296877654,-8.173126481309541,-8.161830730012664,AVAILABLE,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H2_MATCHED_FAMILY_CASE_LEVEL.csv,670,acbb4b223ef7afb1a4d5590e0de10cd4351b7f2a6982dbce81a21de83d75d4dd
A05_vs_A08,outage_end_horizontal_error_m,20,seed_01,-0.027103666953443906,-23.791368583495277,-23.764264916541833,AVAILABLE,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H2_MATCHED_FAMILY_CASE_LEVEL.csv,671,acbb4b223ef7afb1a4d5590e0de10cd4351b7f2a6982dbce81a21de83d75d4dd
A05_vs_A08,fault_window_horizontal_rmse_m,20,seed_02,0.0013649653148561924,-27.698335439581754,-27.69970040489661,AVAILABLE,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H2_MATCHED_FAMILY_CASE_LEVEL.csv,672,acbb4b223ef7afb1a4d5590e0de10cd4351b7f2a6982dbce81a21de83d75d4dd
A05_vs_A08,outage_end_horizontal_error_m,20,seed_02,-0.0006869475563888727,-76.51957081961395,-76.51888387205756,AVAILABLE,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H2_MATCHED_FAMILY_CASE_LEVEL.csv,673,acbb4b223ef7afb1a4d5590e0de10cd4351b7f2a6982dbce81a21de83d75d4dd
A05_vs_A08,fault_window_horizontal_rmse_m,20,seed_03,0.027918218451830512,-20.85712561545645,-20.88504383390828,AVAILABLE,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H2_MATCHED_FAMILY_CASE_LEVEL.csv,674,acbb4b223ef7afb1a4d5590e0de10cd4351b7f2a6982dbce81a21de83d75d4dd
A05_vs_A08,outage_end_horizontal_error_m,20,seed_03,0.05509647233169801,-60.78835613974266,-60.84345261207436,AVAILABLE,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H2_MATCHED_FAMILY_CASE_LEVEL.csv,675,acbb4b223ef7afb1a4d5590e0de10cd4351b7f2a6982dbce81a21de83d75d4dd
A05_vs_A08,fault_window_horizontal_rmse_m,20,seed_04,-0.014477182359023288,-16.487562238415773,-16.47308505605675,AVAILABLE,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H2_MATCHED_FAMILY_CASE_LEVEL.csv,676,acbb4b223ef7afb1a4d5590e0de10cd4351b7f2a6982dbce81a21de83d75d4dd
A05_vs_A08,outage_end_horizontal_error_m,20,seed_04,-0.033929085493952016,-52.46195347867329,-52.428024393179335,AVAILABLE,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H2_MATCHED_FAMILY_CASE_LEVEL.csv,677,acbb4b223ef7afb1a4d5590e0de10cd4351b7f2a6982dbce81a21de83d75d4dd
A05_vs_A08,fault_window_horizontal_rmse_m,20,seed_05,0.029816215590457773,-20.704787640163033,-20.73460385575349,AVAILABLE,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H2_MATCHED_FAMILY_CASE_LEVEL.csv,678,acbb4b223ef7afb1a4d5590e0de10cd4351b7f2a6982dbce81a21de83d75d4dd
A05_vs_A08,outage_end_horizontal_error_m,20,seed_05,0.05939818286360321,-60.409505497381204,-60.46890368024481,AVAILABLE,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H2_MATCHED_FAMILY_CASE_LEVEL.csv,679,acbb4b223ef7afb1a4d5590e0de10cd4351b7f2a6982dbce81a21de83d75d4dd
A05_vs_A08,fault_window_horizontal_rmse_m,20,seed_06,-0.18749826835551175,-33.905473720603574,-33.71797545224806,AVAILABLE,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H2_MATCHED_FAMILY_CASE_LEVEL.csv,680,acbb4b223ef7afb1a4d5590e0de10cd4351b7f2a6982dbce81a21de83d75d4dd
A05_vs_A08,outage_end_horizontal_error_m,20,seed_06,-0.35469667627234003,-98.3428266965247,-97.98813002025236,AVAILABLE,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H2_MATCHED_FAMILY_CASE_LEVEL.csv,681,acbb4b223ef7afb1a4d5590e0de10cd4351b7f2a6982dbce81a21de83d75d4dd
A05_vs_A08,fault_window_horizontal_rmse_m,20,seed_07,0.0957042292174819,-31.922693254052916,-32.0183974832704,AVAILABLE,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H2_MATCHED_FAMILY_CASE_LEVEL.csv,682,acbb4b223ef7afb1a4d5590e0de10cd4351b7f2a6982dbce81a21de83d75d4dd
A05_vs_A08,outage_end_horizontal_error_m,20,seed_07,0.1898965606264369,-85.43741633027459,-85.62731289090102,AVAILABLE,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H2_MATCHED_FAMILY_CASE_LEVEL.csv,683,acbb4b223ef7afb1a4d5590e0de10cd4351b7f2a6982dbce81a21de83d75d4dd
A05_vs_A08,fault_window_horizontal_rmse_m,20,seed_08,-0.010001309492248645,-0.9446841464011881,-0.9346828369089395,AVAILABLE,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H2_MATCHED_FAMILY_CASE_LEVEL.csv,684,acbb4b223ef7afb1a4d5590e0de10cd4351b7f2a6982dbce81a21de83d75d4dd
A05_vs_A08,outage_end_horizontal_error_m,20,seed_08,-0.07336058788675359,-4.795902164290499,-4.722541576403746,AVAILABLE,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H2_MATCHED_FAMILY_CASE_LEVEL.csv,685,acbb4b223ef7afb1a4d5590e0de10cd4351b7f2a6982dbce81a21de83d75d4dd
A05_vs_A09,fault_window_horizontal_rmse_m,10,seed_00,-0.1921435491413952,-2.909211083817258,-2.717067534675863,AVAILABLE,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H2_MATCHED_FAMILY_CASE_LEVEL.csv,686,acbb4b223ef7afb1a4d5590e0de10cd4351b7f2a6982dbce81a21de83d75d4dd
A05_vs_A09,outage_end_horizontal_error_m,10,seed_00,-0.3651203042459983,-8.933404909646743,-8.568284605400745,AVAILABLE,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H2_MATCHED_FAMILY_CASE_LEVEL.csv,687,acbb4b223ef7afb1a4d5590e0de10cd4351b7f2a6982dbce81a21de83d75d4dd
A05_vs_A09,fault_window_horizontal_rmse_m,10,seed_01,0.0048780057803208265,-0.4971690949874321,-0.5020471007677529,AVAILABLE,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H2_MATCHED_FAMILY_CASE_LEVEL.csv,688,acbb4b223ef7afb1a4d5590e0de10cd4351b7f2a6982dbce81a21de83d75d4dd
A05_vs_A09,outage_end_horizontal_error_m,10,seed_01,0.010578643055853654,-1.5974029312250488,-1.6079815742809025,AVAILABLE,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H2_MATCHED_FAMILY_CASE_LEVEL.csv,689,acbb4b223ef7afb1a4d5590e0de10cd4351b7f2a6982dbce81a21de83d75d4dd
A05_vs_A09,fault_window_horizontal_rmse_m,10,seed_02,-0.05938387162027059,-3.1452924106115887,-3.085908538991318,AVAILABLE,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H2_MATCHED_FAMILY_CASE_LEVEL.csv,690,acbb4b223ef7afb1a4d5590e0de10cd4351b7f2a6982dbce81a21de83d75d4dd
A05_vs_A09,outage_end_horizontal_error_m,10,seed_02,-0.11570126722778795,-9.625208187924965,-9.509506920697177,AVAILABLE,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H2_MATCHED_FAMILY_CASE_LEVEL.csv,691,acbb4b223ef7afb1a4d5590e0de10cd4351b7f2a6982dbce81a21de83d75d4dd
A05_vs_A09,fault_window_horizontal_rmse_m,10,seed_03,-0.15031229403751212,-2.3350989905863377,-2.1847866965488256,AVAILABLE,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H2_MATCHED_FAMILY_CASE_LEVEL.csv,692,acbb4b223ef7afb1a4d5590e0de10cd4351b7f2a6982dbce81a21de83d75d4dd
A05_vs_A09,outage_end_horizontal_error_m,10,seed_03,-0.2751558454034111,-7.342807124644398,-7.067651279240987,AVAILABLE,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H2_MATCHED_FAMILY_CASE_LEVEL.csv,693,acbb4b223ef7afb1a4d5590e0de10cd4351b7f2a6982dbce81a21de83d75d4dd
A05_vs_A09,fault_window_horizontal_rmse_m,10,seed_04,0.007843899024026157,-1.4132993663630469,-1.421143265387073,AVAILABLE,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H2_MATCHED_FAMILY_CASE_LEVEL.csv,694,acbb4b223ef7afb1a4d5590e0de10cd4351b7f2a6982dbce81a21de83d75d4dd
A05_vs_A09,outage_end_horizontal_error_m,10,seed_04,0.018335145455417035,-4.976639069284616,-4.994974214740033,AVAILABLE,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H2_MATCHED_FAMILY_CASE_LEVEL.csv,695,acbb4b223ef7afb1a4d5590e0de10cd4351b7f2a6982dbce81a21de83d75d4dd
A05_vs_A09,fault_window_horizontal_rmse_m,10,seed_05,-0.04456994918856516,-2.0400003426947126,-1.9954303935061475,AVAILABLE,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H2_MATCHED_FAMILY_CASE_LEVEL.csv,696,acbb4b223ef7afb1a4d5590e0de10cd4351b7f2a6982dbce81a21de83d75d4dd
A05_vs_A09,outage_end_horizontal_error_m,10,seed_05,-0.07826784695443578,-6.64926849652176,-6.571000649567324,AVAILABLE,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H2_MATCHED_FAMILY_CASE_LEVEL.csv,697,acbb4b223ef7afb1a4d5590e0de10cd4351b7f2a6982dbce81a21de83d75d4dd
A05_vs_A09,fault_window_horizontal_rmse_m,10,seed_06,0.04167617698115045,-2.8067725670437156,-2.848448744024866,AVAILABLE,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H2_MATCHED_FAMILY_CASE_LEVEL.csv,698,acbb4b223ef7afb1a4d5590e0de10cd4351b7f2a6982dbce81a21de83d75d4dd
A05_vs_A09,outage_end_horizontal_error_m,10,seed_06,0.08195895076478621,-9.243878460119578,-9.325837410884365,AVAILABLE,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H2_MATCHED_FAMILY_CASE_LEVEL.csv,699,acbb4b223ef7afb1a4d5590e0de10cd4351b7f2a6982dbce81a21de83d75d4dd
A05_vs_A09,fault_window_horizontal_rmse_m,10,seed_07,-0.05944151358823646,-3.0799155846055513,-3.020474071017315,AVAILABLE,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H2_MATCHED_FAMILY_CASE_LEVEL.csv,700,acbb4b223ef7afb1a4d5590e0de10cd4351b7f2a6982dbce81a21de83d75d4dd
A05_vs_A09,outage_end_horizontal_error_m,10,seed_07,-0.10214104346863095,-8.944250263333934,-8.842109219865304,AVAILABLE,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H2_MATCHED_FAMILY_CASE_LEVEL.csv,701,acbb4b223ef7afb1a4d5590e0de10cd4351b7f2a6982dbce81a21de83d75d4dd
A05_vs_A09,fault_window_horizontal_rmse_m,10,seed_08,-0.004078426388032019,-0.1562167271530326,-0.15213830076500057,AVAILABLE,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H2_MATCHED_FAMILY_CASE_LEVEL.csv,702,acbb4b223ef7afb1a4d5590e0de10cd4351b7f2a6982dbce81a21de83d75d4dd
A05_vs_A09,outage_end_horizontal_error_m,10,seed_08,-0.02073518706172539,-0.6063022894838387,-0.5855671024221133,AVAILABLE,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H2_MATCHED_FAMILY_CASE_LEVEL.csv,703,acbb4b223ef7afb1a4d5590e0de10cd4351b7f2a6982dbce81a21de83d75d4dd
