comparison,candidate_method_id,reference_method_id,metric_name,case_id,degradation_id,case_family,seed_id,candidate_state,reference_state,candidate_value,reference_value,delta_candidate_minus_reference,pair_status,candidate_algorithm_failure,reference_algorithm_failure,duration_s,sign,evaluator_version,source_table,source_table_row,source_sha256
full_vs_strong,F04,F03,post_window_horizontal_rmse_m,D62_10s_seed_05,D62,A2,seed_05,SUCCESS,SUCCESS,0.5781919467023137,0.7953802502261452,-0.21718830352383156,FINITE_WIN,False,False,10,BENEFIT,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/SEED_SIGNS.csv,1803,9c875ffd31680e3a97fc01f80dd31f0b3cfa8f65365f1e8cc9e5f94a8c084101
full_vs_strong,F04,F03,horizontal_rmse_m,D62_10s_seed_05,D62,A2,seed_05,SUCCESS,SUCCESS,1.341451798254918,1.5946997746575797,-0.25324797640266183,FINITE_WIN,False,False,10,BENEFIT,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/SEED_SIGNS.csv,1804,9c875ffd31680e3a97fc01f80dd31f0b3cfa8f65365f1e8cc9e5f94a8c084101
full_vs_strong,F04,F03,up_rmse_m,D62_10s_seed_05,D62,A2,seed_05,SUCCESS,SUCCESS,0.37378478064757686,0.360837628217709,0.01294715242986788,FINITE_LOSS,False,False,10,HARM,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/SEED_SIGNS.csv,1805,9c875ffd31680e3a97fc01f80dd31f0b3cfa8f65365f1e8cc9e5f94a8c084101
full_vs_strong,F04,F03,yaw_rmse_deg,D62_10s_seed_05,D62,A2,seed_05,SUCCESS,SUCCESS,2.1035608908544394,2.14923238239431,-0.0456714915398706,FINITE_WIN,False,False,10,BENEFIT,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/SEED_SIGNS.csv,1806,9c875ffd31680e3a97fc01f80dd31f0b3cfa8f65365f1e8cc9e5f94a8c084101
full_vs_strong,F04,F03,max_horizontal_error_in_window_m,D62_10s_seed_05,D62,A2,seed_05,SUCCESS,SUCCESS,14.978184491663077,20.208055901779975,-5.229871410116898,FINITE_WIN,False,False,10,BENEFIT,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/SEED_SIGNS.csv,1807,9c875ffd31680e3a97fc01f80dd31f0b3cfa8f65365f1e8cc9e5f94a8c084101
full_vs_strong,F04,F03,fault_window_horizontal_rmse_m,D62_10s_seed_06,D62,A2,seed_06,SUCCESS,SUCCESS,9.572039752107996,14.617796764716072,-5.045757012608076,FINITE_WIN,False,False,10,BENEFIT,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/SEED_SIGNS.csv,1808,9c875ffd31680e3a97fc01f80dd31f0b3cfa8f65365f1e8cc9e5f94a8c084101
full_vs_strong,F04,F03,outage_end_horizontal_error_m,D62_10s_seed_06,D62,A2,seed_06,SUCCESS,SUCCESS,19.40988033861134,33.29455751378087,-13.884677175169532,FINITE_WIN,False,False,10,BENEFIT,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/SEED_SIGNS.csv,1809,9c875ffd31680e3a97fc01f80dd31f0b3cfa8f65365f1e8cc9e5f94a8c084101
full_vs_strong,F04,F03,post_window_horizontal_rmse_m,D62_10s_seed_06,D62,A2,seed_06,SUCCESS,SUCCESS,1.0414012247915616,1.768319203233978,-0.7269179784424165,FINITE_WIN,False,False,10,BENEFIT,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/SEED_SIGNS.csv,1810,9c875ffd31680e3a97fc01f80dd31f0b3cfa8f65365f1e8cc9e5f94a8c084101
full_vs_strong,F04,F03,horizontal_rmse_m,D62_10s_seed_06,D62,A2,seed_06,SUCCESS,SUCCESS,1.9974025987054338,3.078182946479271,-1.0807803477738371,FINITE_WIN,False,False,10,BENEFIT,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/SEED_SIGNS.csv,1811,9c875ffd31680e3a97fc01f80dd31f0b3cfa8f65365f1e8cc9e5f94a8c084101
full_vs_strong,F04,F03,up_rmse_m,D62_10s_seed_06,D62,A2,seed_06,SUCCESS,SUCCESS,0.14242444318310035,0.13788041971356857,0.004544023469531783,FINITE_LOSS,False,False,10,HARM,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/SEED_SIGNS.csv,1812,9c875ffd31680e3a97fc01f80dd31f0b3cfa8f65365f1e8cc9e5f94a8c084101
full_vs_strong,F04,F03,yaw_rmse_deg,D62_10s_seed_06,D62,A2,seed_06,SUCCESS,SUCCESS,2.099050012425074,2.147022195607895,-0.04797218318282104,FINITE_WIN,False,False,10,BENEFIT,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/SEED_SIGNS.csv,1813,9c875ffd31680e3a97fc01f80dd31f0b3cfa8f65365f1e8cc9e5f94a8c084101
full_vs_strong,F04,F03,max_horizontal_error_in_window_m,D62_10s_seed_06,D62,A2,seed_06,SUCCESS,SUCCESS,19.957245967124834,33.29455751378087,-13.33731154665604,FINITE_WIN,False,False,10,BENEFIT,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/SEED_SIGNS.csv,1814,9c875ffd31680e3a97fc01f80dd31f0b3cfa8f65365f1e8cc9e5f94a8c084101
full_vs_strong,F04,F03,fault_window_horizontal_rmse_m,D62_10s_seed_07,D62,A2,seed_07,SUCCESS,SUCCESS,7.455289327853958,12.739913898915594,-5.284624571061636,FINITE_WIN,False,False,10,BENEFIT,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/SEED_SIGNS.csv,1815,9c875ffd31680e3a97fc01f80dd31f0b3cfa8f65365f1e8cc9e5f94a8c084101
full_vs_strong,F04,F03,outage_end_horizontal_error_m,D62_10s_seed_07,D62,A2,seed_07,SUCCESS,SUCCESS,15.135799226026618,28.417986319026376,-13.282187092999758,FINITE_WIN,False,False,10,BENEFIT,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/SEED_SIGNS.csv,1816,9c875ffd31680e3a97fc01f80dd31f0b3cfa8f65365f1e8cc9e5f94a8c084101
full_vs_strong,F04,F03,post_window_horizontal_rmse_m,D62_10s_seed_07,D62,A2,seed_07,SUCCESS,SUCCESS,0.7219670856760017,1.3276640951829917,-0.60569700950699,FINITE_WIN,False,False,10,BENEFIT,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/SEED_SIGNS.csv,1817,9c875ffd31680e3a97fc01f80dd31f0b3cfa8f65365f1e8cc9e5f94a8c084101
full_vs_strong,F04,F03,horizontal_rmse_m,D62_10s_seed_07,D62,A2,seed_07,SUCCESS,SUCCESS,1.5161777461582577,2.605897801066494,-1.0897200549082364,FINITE_WIN,False,False,10,BENEFIT,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/SEED_SIGNS.csv,1818,9c875ffd31680e3a97fc01f80dd31f0b3cfa8f65365f1e8cc9e5f94a8c084101
full_vs_strong,F04,F03,up_rmse_m,D62_10s_seed_07,D62,A2,seed_07,SUCCESS,SUCCESS,0.36372531665557567,0.34794453007497744,0.015780786580598227,FINITE_LOSS,False,False,10,HARM,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/SEED_SIGNS.csv,1819,9c875ffd31680e3a97fc01f80dd31f0b3cfa8f65365f1e8cc9e5f94a8c084101
full_vs_strong,F04,F03,yaw_rmse_deg,D62_10s_seed_07,D62,A2,seed_07,SUCCESS,SUCCESS,2.0979465805848987,2.145053522136305,-0.04710694155140649,FINITE_WIN,False,False,10,BENEFIT,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/SEED_SIGNS.csv,1820,9c875ffd31680e3a97fc01f80dd31f0b3cfa8f65365f1e8cc9e5f94a8c084101
full_vs_strong,F04,F03,max_horizontal_error_in_window_m,D62_10s_seed_07,D62,A2,seed_07,SUCCESS,SUCCESS,15.406787993027827,28.417986319026376,-13.01119832599855,FINITE_WIN,False,False,10,BENEFIT,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/SEED_SIGNS.csv,1821,9c875ffd31680e3a97fc01f80dd31f0b3cfa8f65365f1e8cc9e5f94a8c084101
full_vs_strong,F04,F03,fault_window_horizontal_rmse_m,D62_10s_seed_08,D62,A2,seed_08,SUCCESS,SUCCESS,5.143410652433271,1.1526997537136556,3.9907108987196156,FINITE_LOSS,False,False,10,HARM,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/SEED_SIGNS.csv,1822,9c875ffd31680e3a97fc01f80dd31f0b3cfa8f65365f1e8cc9e5f94a8c084101
full_vs_strong,F04,F03,outage_end_horizontal_error_m,D62_10s_seed_08,D62,A2,seed_08,SUCCESS,SUCCESS,9.683870995688928,1.4137324867203982,8.270138508968529,FINITE_LOSS,False,False,10,HARM,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/SEED_SIGNS.csv,1823,9c875ffd31680e3a97fc01f80dd31f0b3cfa8f65365f1e8cc9e5f94a8c084101
full_vs_strong,F04,F03,post_window_horizontal_rmse_m,D62_10s_seed_08,D62,A2,seed_08,SUCCESS,SUCCESS,0.7485020386572321,0.12032738287584062,0.6281746557813914,FINITE_LOSS,False,False,10,HARM,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/SEED_SIGNS.csv,1824,9c875ffd31680e3a97fc01f80dd31f0b3cfa8f65365f1e8cc9e5f94a8c084101
full_vs_strong,F04,F03,horizontal_rmse_m,D62_10s_seed_08,D62,A2,seed_08,SUCCESS,SUCCESS,1.066985289406883,0.2537127329581419,0.8132725564487411,FINITE_LOSS,False,False,10,HARM,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/SEED_SIGNS.csv,1825,9c875ffd31680e3a97fc01f80dd31f0b3cfa8f65365f1e8cc9e5f94a8c084101
full_vs_strong,F04,F03,up_rmse_m,D62_10s_seed_08,D62,A2,seed_08,SUCCESS,SUCCESS,0.1647232877641135,0.10581024573685495,0.05891304202725854,FINITE_LOSS,False,False,10,HARM,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/SEED_SIGNS.csv,1826,9c875ffd31680e3a97fc01f80dd31f0b3cfa8f65365f1e8cc9e5f94a8c084101
full_vs_strong,F04,F03,yaw_rmse_deg,D62_10s_seed_08,D62,A2,seed_08,SUCCESS,SUCCESS,2.1020641995621037,2.149737938871583,-0.04767373930947949,FINITE_WIN,False,False,10,BENEFIT,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/SEED_SIGNS.csv,1827,9c875ffd31680e3a97fc01f80dd31f0b3cfa8f65365f1e8cc9e5f94a8c084101
full_vs_strong,F04,F03,max_horizontal_error_in_window_m,D62_10s_seed_08,D62,A2,seed_08,SUCCESS,SUCCESS,10.047544034020376,1.7744590786258734,8.273084955394502,FINITE_LOSS,False,False,10,HARM,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/SEED_SIGNS.csv,1828,9c875ffd31680e3a97fc01f80dd31f0b3cfa8f65365f1e8cc9e5f94a8c084101
full_vs_strong,F04,F03,fault_window_horizontal_rmse_m,D62_20s_seed_00,D62,A2,seed_00,SUCCESS,SUCCESS,26.70619712007534,62.052360163338825,-35.34616304326349,FINITE_WIN,False,False,20,BENEFIT,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/SEED_SIGNS.csv,1829,9c875ffd31680e3a97fc01f80dd31f0b3cfa8f65365f1e8cc9e5f94a8c084101
full_vs_strong,F04,F03,outage_end_horizontal_error_m,D62_20s_seed_00,D62,A2,seed_00,SUCCESS,SUCCESS,43.178820998579646,141.13808677579837,-97.95926577721872,FINITE_WIN,False,False,20,BENEFIT,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/SEED_SIGNS.csv,1830,9c875ffd31680e3a97fc01f80dd31f0b3cfa8f65365f1e8cc9e5f94a8c084101
full_vs_strong,F04,F03,post_window_horizontal_rmse_m,D62_20s_seed_00,D62,A2,seed_00,SUCCESS,SUCCESS,0.13788885753677926,0.13952421673495377,-0.0016353591981745075,FINITE_WIN,False,False,20,BENEFIT,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/SEED_SIGNS.csv,1831,9c875ffd31680e3a97fc01f80dd31f0b3cfa8f65365f1e8cc9e5f94a8c084101
full_vs_strong,F04,F03,horizontal_rmse_m,D62_20s_seed_00,D62,A2,seed_00,SUCCESS,SUCCESS,6.806025256583769,15.81260344027554,-9.00657818369177,FINITE_WIN,False,False,20,BENEFIT,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/SEED_SIGNS.csv,1832,9c875ffd31680e3a97fc01f80dd31f0b3cfa8f65365f1e8cc9e5f94a8c084101
full_vs_strong,F04,F03,up_rmse_m,D62_20s_seed_00,D62,A2,seed_00,SUCCESS,SUCCESS,1.5745860800160245,1.220915909443627,0.35367017057239747,FINITE_LOSS,False,False,20,HARM,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/SEED_SIGNS.csv,1833,9c875ffd31680e3a97fc01f80dd31f0b3cfa8f65365f1e8cc9e5f94a8c084101
full_vs_strong,F04,F03,yaw_rmse_deg,D62_20s_seed_00,D62,A2,seed_00,SUCCESS,SUCCESS,2.102790137792597,2.1518043647594496,-0.04901422696685254,FINITE_WIN,False,False,20,BENEFIT,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/SEED_SIGNS.csv,1834,9c875ffd31680e3a97fc01f80dd31f0b3cfa8f65365f1e8cc9e5f94a8c084101
full_vs_strong,F04,F03,max_horizontal_error_in_window_m,D62_20s_seed_00,D62,A2,seed_00,SUCCESS,SUCCESS,47.21376164077336,141.13808677579837,-93.92432513502501,FINITE_WIN,False,False,20,BENEFIT,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/SEED_SIGNS.csv,1835,9c875ffd31680e3a97fc01f80dd31f0b3cfa8f65365f1e8cc9e5f94a8c084101
full_vs_strong,F04,F03,fault_window_horizontal_rmse_m,D62_20s_seed_01,D62,A2,seed_01,SUCCESS,SUCCESS,10.160311649219445,17.93158156006555,-7.7712699108461045,FINITE_WIN,False,False,20,BENEFIT,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/SEED_SIGNS.csv,1836,9c875ffd31680e3a97fc01f80dd31f0b3cfa8f65365f1e8cc9e5f94a8c084101
full_vs_strong,F04,F03,outage_end_horizontal_error_m,D62_20s_seed_01,D62,A2,seed_01,SUCCESS,SUCCESS,16.563566173917856,39.51852647715371,-22.954960303235858,FINITE_WIN,False,False,20,BENEFIT,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/SEED_SIGNS.csv,1837,9c875ffd31680e3a97fc01f80dd31f0b3cfa8f65365f1e8cc9e5f94a8c084101
full_vs_strong,F04,F03,post_window_horizontal_rmse_m,D62_20s_seed_01,D62,A2,seed_01,SUCCESS,SUCCESS,0.5391479911969096,1.263779645466315,-0.7246316542694055,FINITE_WIN,False,False,20,BENEFIT,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/SEED_SIGNS.csv,1838,9c875ffd31680e3a97fc01f80dd31f0b3cfa8f65365f1e8cc9e5f94a8c084101
full_vs_strong,F04,F03,horizontal_rmse_m,D62_20s_seed_01,D62,A2,seed_01,SUCCESS,SUCCESS,2.8785631360218678,5.134254047030563,-2.255690911008695,FINITE_WIN,False,False,20,BENEFIT,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/SEED_SIGNS.csv,1839,9c875ffd31680e3a97fc01f80dd31f0b3cfa8f65365f1e8cc9e5f94a8c084101
full_vs_strong,F04,F03,up_rmse_m,D62_20s_seed_01,D62,A2,seed_01,SUCCESS,SUCCESS,1.4159284868567918,1.454663819074757,-0.0387353322179651,FINITE_WIN,False,False,20,BENEFIT,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/SEED_SIGNS.csv,1840,9c875ffd31680e3a97fc01f80dd31f0b3cfa8f65365f1e8cc9e5f94a8c084101
full_vs_strong,F04,F03,yaw_rmse_deg,D62_20s_seed_01,D62,A2,seed_01,SUCCESS,SUCCESS,2.1108664189501,2.149333549814855,-0.03846713086475484,FINITE_WIN,False,False,20,BENEFIT,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/SEED_SIGNS.csv,1841,9c875ffd31680e3a97fc01f80dd31f0b3cfa8f65365f1e8cc9e5f94a8c084101
full_vs_strong,F04,F03,max_horizontal_error_in_window_m,D62_20s_seed_01,D62,A2,seed_01,SUCCESS,SUCCESS,17.53271575527282,39.51852647715371,-21.985810721880892,FINITE_WIN,False,False,20,BENEFIT,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/SEED_SIGNS.csv,1842,9c875ffd31680e3a97fc01f80dd31f0b3cfa8f65365f1e8cc9e5f94a8c084101
full_vs_strong,F04,F03,fault_window_horizontal_rmse_m,D62_20s_seed_02,D62,A2,seed_02,SUCCESS,SUCCESS,12.189912781538116,36.72370021306932,-24.533787431531206,FINITE_WIN,False,False,20,BENEFIT,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/SEED_SIGNS.csv,1843,9c875ffd31680e3a97fc01f80dd31f0b3cfa8f65365f1e8cc9e5f94a8c084101
full_vs_strong,F04,F03,outage_end_horizontal_error_m,D62_20s_seed_02,D62,A2,seed_02,SUCCESS,SUCCESS,19.64808191176872,89.31525891147642,-69.66717699970769,FINITE_WIN,False,False,20,BENEFIT,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/SEED_SIGNS.csv,1844,9c875ffd31680e3a97fc01f80dd31f0b3cfa8f65365f1e8cc9e5f94a8c084101
full_vs_strong,F04,F03,post_window_horizontal_rmse_m,D62_20s_seed_02,D62,A2,seed_02,SUCCESS,SUCCESS,0.7147880548359634,3.1611243585280056,-2.4463363036920422,FINITE_WIN,False,False,20,BENEFIT,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/SEED_SIGNS.csv,1845,9c875ffd31680e3a97fc01f80dd31f0b3cfa8f65365f1e8cc9e5f94a8c084101
full_vs_strong,F04,F03,horizontal_rmse_m,D62_20s_seed_02,D62,A2,seed_02,SUCCESS,SUCCESS,3.188367270258385,9.745260653896766,-6.556893383638381,FINITE_WIN,False,False,20,BENEFIT,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/SEED_SIGNS.csv,1846,9c875ffd31680e3a97fc01f80dd31f0b3cfa8f65365f1e8cc9e5f94a8c084101
full_vs_strong,F04,F03,up_rmse_m,D62_20s_seed_02,D62,A2,seed_02,SUCCESS,SUCCESS,0.49425556354214256,0.3783127072648897,0.11594285627725287,FINITE_LOSS,False,False,20,HARM,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/SEED_SIGNS.csv,1847,9c875ffd31680e3a97fc01f80dd31f0b3cfa8f65365f1e8cc9e5f94a8c084101
full_vs_strong,F04,F03,yaw_rmse_deg,D62_20s_seed_02,D62,A2,seed_02,SUCCESS,SUCCESS,2.1051436408579063,2.150868351559728,-0.045724710701821714,FINITE_WIN,False,False,20,BENEFIT,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/SEED_SIGNS.csv,1848,9c875ffd31680e3a97fc01f80dd31f0b3cfa8f65365f1e8cc9e5f94a8c084101
full_vs_strong,F04,F03,max_horizontal_error_in_window_m,D62_20s_seed_02,D62,A2,seed_02,SUCCESS,SUCCESS,22.22596247195209,89.31525891147642,-67.08929643952433,FINITE_WIN,False,False,20,BENEFIT,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/SEED_SIGNS.csv,1849,9c875ffd31680e3a97fc01f80dd31f0b3cfa8f65365f1e8cc9e5f94a8c084101
full_vs_strong,F04,F03,fault_window_horizontal_rmse_m,D62_20s_seed_03,D62,A2,seed_03,SUCCESS,SUCCESS,19.550656078650114,37.32972616498717,-17.779070086337057,FINITE_WIN,False,False,20,BENEFIT,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/SEED_SIGNS.csv,1850,9c875ffd31680e3a97fc01f80dd31f0b3cfa8f65365f1e8cc9e5f94a8c084101
full_vs_strong,F04,F03,outage_end_horizontal_error_m,D62_20s_seed_03,D62,A2,seed_03,SUCCESS,SUCCESS,31.79214935107408,88.73586100301655,-56.94371165194247,FINITE_WIN,False,False,20,BENEFIT,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/SEED_SIGNS.csv,1851,9c875ffd31680e3a97fc01f80dd31f0b3cfa8f65365f1e8cc9e5f94a8c084101
full_vs_strong,F04,F03,post_window_horizontal_rmse_m,D62_20s_seed_03,D62,A2,seed_03,SUCCESS,SUCCESS,1.25948439283329,3.4877082352511346,-2.2282238424178447,FINITE_WIN,False,False,20,BENEFIT,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/SEED_SIGNS.csv,1852,9c875ffd31680e3a97fc01f80dd31f0b3cfa8f65365f1e8cc9e5f94a8c084101
full_vs_strong,F04,F03,horizontal_rmse_m,D62_20s_seed_03,D62,A2,seed_03,SUCCESS,SUCCESS,4.885743250395136,9.460331104749764,-4.574587854354628,FINITE_WIN,False,False,20,BENEFIT,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/SEED_SIGNS.csv,1853,9c875ffd31680e3a97fc01f80dd31f0b3cfa8f65365f1e8cc9e5f94a8c084101
full_vs_strong,F04,F03,up_rmse_m,D62_20s_seed_03,D62,A2,seed_03,SUCCESS,SUCCESS,0.6634486009484325,0.5809388175951306,0.08250978335330195,FINITE_LOSS,False,False,20,HARM,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/SEED_SIGNS.csv,1854,9c875ffd31680e3a97fc01f80dd31f0b3cfa8f65365f1e8cc9e5f94a8c084101
full_vs_strong,F04,F03,yaw_rmse_deg,D62_20s_seed_03,D62,A2,seed_03,SUCCESS,SUCCESS,2.101663957362383,2.144768741969788,-0.043104784607404856,FINITE_WIN,False,False,20,BENEFIT,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/SEED_SIGNS.csv,1855,9c875ffd31680e3a97fc01f80dd31f0b3cfa8f65365f1e8cc9e5f94a8c084101
full_vs_strong,F04,F03,max_horizontal_error_in_window_m,D62_20s_seed_03,D62,A2,seed_03,SUCCESS,SUCCESS,34.49970210100816,88.73586100301655,-54.23615890200839,FINITE_WIN,False,False,20,BENEFIT,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/SEED_SIGNS.csv,1856,9c875ffd31680e3a97fc01f80dd31f0b3cfa8f65365f1e8cc9e5f94a8c084101
full_vs_strong,F04,F03,fault_window_horizontal_rmse_m,D62_20s_seed_04,D62,A2,seed_04,SUCCESS,SUCCESS,18.333259520519405,35.33634753494621,-17.003088014426808,FINITE_WIN,False,False,20,BENEFIT,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/SEED_SIGNS.csv,1857,9c875ffd31680e3a97fc01f80dd31f0b3cfa8f65365f1e8cc9e5f94a8c084101
full_vs_strong,F04,F03,outage_end_horizontal_error_m,D62_20s_seed_04,D62,A2,seed_04,SUCCESS,SUCCESS,33.66192094468942,87.2285891350514,-53.56666819036197,FINITE_WIN,False,False,20,BENEFIT,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/SEED_SIGNS.csv,1858,9c875ffd31680e3a97fc01f80dd31f0b3cfa8f65365f1e8cc9e5f94a8c084101
full_vs_strong,F04,F03,post_window_horizontal_rmse_m,D62_20s_seed_04,D62,A2,seed_04,SUCCESS,SUCCESS,1.09640983043868,2.8173170008645076,-1.7209071704258276,FINITE_WIN,False,False,20,BENEFIT,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/SEED_SIGNS.csv,1859,9c875ffd31680e3a97fc01f80dd31f0b3cfa8f65365f1e8cc9e5f94a8c084101
full_vs_strong,F04,F03,horizontal_rmse_m,D62_20s_seed_04,D62,A2,seed_04,SUCCESS,SUCCESS,4.998822229407166,9.74977751140628,-4.750955281999115,FINITE_WIN,False,False,20,BENEFIT,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/SEED_SIGNS.csv,1860,9c875ffd31680e3a97fc01f80dd31f0b3cfa8f65365f1e8cc9e5f94a8c084101
full_vs_strong,F04,F03,up_rmse_m,D62_20s_seed_04,D62,A2,seed_04,SUCCESS,SUCCESS,1.77201405119506,1.8596200937055951,-0.08760604251053516,FINITE_WIN,False,False,20,BENEFIT,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/SEED_SIGNS.csv,1861,9c875ffd31680e3a97fc01f80dd31f0b3cfa8f65365f1e8cc9e5f94a8c084101
full_vs_strong,F04,F03,yaw_rmse_deg,D62_20s_seed_04,D62,A2,seed_04,SUCCESS,SUCCESS,2.0917501391316873,2.1454658363393753,-0.053715697207687985,FINITE_WIN,False,False,20,BENEFIT,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/SEED_SIGNS.csv,1862,9c875ffd31680e3a97fc01f80dd31f0b3cfa8f65365f1e8cc9e5f94a8c084101
full_vs_strong,F04,F03,max_horizontal_error_in_window_m,D62_20s_seed_04,D62,A2,seed_04,SUCCESS,SUCCESS,36.30628796417662,87.2285891350514,-50.922301170874775,FINITE_WIN,False,False,20,BENEFIT,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/SEED_SIGNS.csv,1863,9c875ffd31680e3a97fc01f80dd31f0b3cfa8f65365f1e8cc9e5f94a8c084101
full_vs_strong,F04,F03,fault_window_horizontal_rmse_m,D62_20s_seed_05,D62,A2,seed_05,SUCCESS,SUCCESS,19.80179999551861,37.103276287334346,-17.301476291815735,FINITE_WIN,False,False,20,BENEFIT,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/SEED_SIGNS.csv,1864,9c875ffd31680e3a97fc01f80dd31f0b3cfa8f65365f1e8cc9e5f94a8c084101
full_vs_strong,F04,F03,outage_end_horizontal_error_m,D62_20s_seed_05,D62,A2,seed_05,SUCCESS,SUCCESS,31.818778745231143,87.5223081356375,-55.70352939040636,FINITE_WIN,False,False,20,BENEFIT,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/SEED_SIGNS.csv,1865,9c875ffd31680e3a97fc01f80dd31f0b3cfa8f65365f1e8cc9e5f94a8c084101
full_vs_strong,F04,F03,post_window_horizontal_rmse_m,D62_20s_seed_05,D62,A2,seed_05,SUCCESS,SUCCESS,1.2724224004521807,3.4735001700067865,-2.2010777695546055,FINITE_WIN,False,False,20,BENEFIT,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/SEED_SIGNS.csv,1866,9c875ffd31680e3a97fc01f80dd31f0b3cfa8f65365f1e8cc9e5f94a8c084101
