comparison,metric_name,scope,family,paired_sample_count,total_case_count,mean_delta_candidate_minus_reference,median_delta_candidate_minus_reference,mean_ci95_low,mean_ci95_high,median_ci95_low,median_ci95_high,win_count,tie_count,loss_count,win_rate,wilcoxon_p,wilcoxon_zero_policy,wilcoxon_approximation,bootstrap_n,bootstrap_seed,bootstrap_policy,delta_definition,failure_aware_comparable_count,failure_aware_win_count,failure_aware_loss_count,failure_aware_tie_count,failure_aware_win_rate,failure_aware_win_rate_denominator,all_registered_case_win_rate_sensitivity,all_registered_case_denominator,both_algorithm_failure_count,candidate_algorithm_failure_count,reference_algorithm_failure_count,technical_missing_count,evaluation_suspect_count,finite_metric_unavailable_count,denominator_policy,evaluator_version,source_table,source_table_row,source_sha256,failure_source_table,failure_source_table_row,failure_source_sha256
full_vs_strong,yaw_rmse_deg,family,A2,18,18,-0.046526963242603844,-0.04610966357076318,-0.0479810543775146,-0.045055796814873164,-0.04787162058626149,-0.04543808086601288,18,0,0,1.0,7.62939453125e-06,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,18,18,0,0,1.0,18,1.0,18,0,0,0,0,0,0,comparable terminals include algorithm failures and double-failure ties; technical/missing excluded and counted; all-registered sensitivity separate,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/PAIRWISE_SUMMARY.csv,168,b31b250a5af7fee5cc5b9a0e078f79ce52a51266daa400c9d7db8de3cba9a2ae,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/FAILURE_AWARE_PAIRWISE_SUMMARY.csv,168,80b8860c4a418e82f60b7ec01f19b3234aa5fecd889a0e1e7dc5ad6c39f29ff5
A04_vs_F03,fault_window_horizontal_rmse_m,family,A1,27,27,-1.4402729993996106,0.293161001025938,-6.134600601740423,2.5022797390985714,-3.133339806594032,2.5249865550947206,13,0,14,0.48148148148148145,0.9904156426147974,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,27,13,14,0,0.48148148148148145,27,0.48148148148148145,27,0,0,0,0,0,0,comparable terminals include algorithm failures and double-failure ties; technical/missing excluded and counted; all-registered sensitivity separate,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/PAIRWISE_SUMMARY.csv,2,941853e2f45b4498892ce2c20ba98f27ca0df6153240e3c8f77136dc3066191e,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/FAILURE_AWARE_PAIRWISE_SUMMARY.csv,2,7c33307d06e3a6b93f5c3ba6b3529eada6fce78e2ae5907da4a0daf343c0c296
A04_vs_F03,fault_window_horizontal_rmse_m,family,A2,18,18,-15.777352506146222,-7.464962189459502,-24.31743903672803,-8.240928695656029,-23.81333536340906,-3.64069525799802,16,0,2,0.8888888888888888,0.00032806396484375,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,18,16,2,0,0.8888888888888888,18,0.8888888888888888,18,0,0,0,0,0,0,comparable terminals include algorithm failures and double-failure ties; technical/missing excluded and counted; all-registered sensitivity separate,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/PAIRWISE_SUMMARY.csv,3,941853e2f45b4498892ce2c20ba98f27ca0df6153240e3c8f77136dc3066191e,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/FAILURE_AWARE_PAIRWISE_SUMMARY.csv,3,7c33307d06e3a6b93f5c3ba6b3529eada6fce78e2ae5907da4a0daf343c0c296
A04_vs_F03,horizontal_rmse_m,family,A1,27,27,-0.5240390141363782,0.04542879943805622,-2.055714220231957,0.7224911734693431,-0.6449606764665541,0.6683848448255532,13,0,14,0.48148148148148145,0.9329868657677283,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,27,13,14,0,0.48148148148148145,27,0.48148148148148145,27,0,0,0,0,0,0,comparable terminals include algorithm failures and double-failure ties; technical/missing excluded and counted; all-registered sensitivity separate,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/PAIRWISE_SUMMARY.csv,5,941853e2f45b4498892ce2c20ba98f27ca0df6153240e3c8f77136dc3066191e,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/FAILURE_AWARE_PAIRWISE_SUMMARY.csv,5,7c33307d06e3a6b93f5c3ba6b3529eada6fce78e2ae5907da4a0daf343c0c296
A04_vs_F03,horizontal_rmse_m,family,A2,18,18,-4.16201962589496,-1.5601847986079629,-6.519638631857997,-2.0778014512644996,-6.141661337308225,-0.6948353578122856,16,0,2,0.8888888888888888,0.00067138671875,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,18,16,2,0,0.8888888888888888,18,0.8888888888888888,18,0,0,0,0,0,0,comparable terminals include algorithm failures and double-failure ties; technical/missing excluded and counted; all-registered sensitivity separate,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/PAIRWISE_SUMMARY.csv,6,941853e2f45b4498892ce2c20ba98f27ca0df6153240e3c8f77136dc3066191e,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/FAILURE_AWARE_PAIRWISE_SUMMARY.csv,6,7c33307d06e3a6b93f5c3ba6b3529eada6fce78e2ae5907da4a0daf343c0c296
A04_vs_F03,max_horizontal_error_in_window_m,family,A1,27,27,-4.099210154021566,-0.33783660236537116,-13.271905203749428,3.5580813150139363,-6.691575085754764,3.442696600837621,14,0,13,0.5185185185185185,0.8008381797069951,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,27,14,13,0,0.5185185185185185,27,0.5185185185185185,27,0,0,0,0,0,0,comparable terminals include algorithm failures and double-failure ties; technical/missing excluded and counted; all-registered sensitivity separate,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/PAIRWISE_SUMMARY.csv,8,941853e2f45b4498892ce2c20ba98f27ca0df6153240e3c8f77136dc3066191e,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/FAILURE_AWARE_PAIRWISE_SUMMARY.csv,8,7c33307d06e3a6b93f5c3ba6b3529eada6fce78e2ae5907da4a0daf343c0c296
A04_vs_F03,max_horizontal_error_in_window_m,family,A2,18,18,-41.587542854402884,-18.36129382271961,-62.063396655547024,-23.096324084504126,-66.4647481647781,-10.044380008110938,17,0,1,0.9444444444444444,3.814697265625e-05,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,18,17,1,0,0.9444444444444444,18,0.9444444444444444,18,0,0,0,0,0,0,comparable terminals include algorithm failures and double-failure ties; technical/missing excluded and counted; all-registered sensitivity separate,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/PAIRWISE_SUMMARY.csv,9,941853e2f45b4498892ce2c20ba98f27ca0df6153240e3c8f77136dc3066191e,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/FAILURE_AWARE_PAIRWISE_SUMMARY.csv,9,7c33307d06e3a6b93f5c3ba6b3529eada6fce78e2ae5907da4a0daf343c0c296
A04_vs_F03,outage_end_horizontal_error_m,family,A1,27,27,-4.086831616883155,-0.33783660236537116,-13.249063477669495,3.568209999063807,-6.691575085754764,3.442696600837621,14,0,13,0.5185185185185185,0.8008381797069951,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,27,14,13,0,0.5185185185185185,27,0.5185185185185185,27,0,0,0,0,0,0,comparable terminals include algorithm failures and double-failure ties; technical/missing excluded and counted; all-registered sensitivity separate,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/PAIRWISE_SUMMARY.csv,11,941853e2f45b4498892ce2c20ba98f27ca0df6153240e3c8f77136dc3066191e,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/FAILURE_AWARE_PAIRWISE_SUMMARY.csv,11,7c33307d06e3a6b93f5c3ba6b3529eada6fce78e2ae5907da4a0daf343c0c296
A04_vs_F03,outage_end_horizontal_error_m,family,A2,18,18,-43.18235615879033,-19.3188561831506,-64.07418782022847,-24.370221445001558,-67.7501303684837,-11.009155296767773,17,0,1,0.9444444444444444,3.814697265625e-05,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,18,17,1,0,0.9444444444444444,18,0.9444444444444444,18,0,0,0,0,0,0,comparable terminals include algorithm failures and double-failure ties; technical/missing excluded and counted; all-registered sensitivity separate,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/PAIRWISE_SUMMARY.csv,12,941853e2f45b4498892ce2c20ba98f27ca0df6153240e3c8f77136dc3066191e,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/FAILURE_AWARE_PAIRWISE_SUMMARY.csv,12,7c33307d06e3a6b93f5c3ba6b3529eada6fce78e2ae5907da4a0daf343c0c296
A04_vs_F03,post_window_horizontal_rmse_m,family,A1,27,27,-0.1962663685353061,0.0065989803834339,-0.701420916136935,0.2510345910048584,-0.023074192109497238,0.13057124263877418,12,0,15,0.4444444444444444,0.9712524588767892,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,27,12,15,0,0.4444444444444444,27,0.4444444444444444,27,0,0,0,0,0,0,comparable terminals include algorithm failures and double-failure ties; technical/missing excluded and counted; all-registered sensitivity separate,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/PAIRWISE_SUMMARY.csv,14,941853e2f45b4498892ce2c20ba98f27ca0df6153240e3c8f77136dc3066191e,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/FAILURE_AWARE_PAIRWISE_SUMMARY.csv,14,7c33307d06e3a6b93f5c3ba6b3529eada6fce78e2ae5907da4a0daf343c0c296
A04_vs_F03,post_window_horizontal_rmse_m,family,A2,18,18,-1.492641604887166,-0.7038735282883746,-2.444191090136004,-0.6971225995000322,-2.377722127097239,-0.31383998227781523,15,0,3,0.8333333333333334,0.00041961669921875,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,18,15,3,0,0.8333333333333334,18,0.8333333333333334,18,0,0,0,0,0,0,comparable terminals include algorithm failures and double-failure ties; technical/missing excluded and counted; all-registered sensitivity separate,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/PAIRWISE_SUMMARY.csv,15,941853e2f45b4498892ce2c20ba98f27ca0df6153240e3c8f77136dc3066191e,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/FAILURE_AWARE_PAIRWISE_SUMMARY.csv,15,7c33307d06e3a6b93f5c3ba6b3529eada6fce78e2ae5907da4a0daf343c0c296
A04_vs_F03,up_rmse_m,family,A1,27,27,0.0668130070183188,0.0010048661288671323,-0.008966251757370152,0.15194886746375166,-0.010603207477220378,0.035539768195774146,12,0,15,0.4444444444444444,0.35498543399949406,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,27,12,15,0,0.4444444444444444,27,0.4444444444444444,27,0,0,0,0,0,0,comparable terminals include algorithm failures and double-failure ties; technical/missing excluded and counted; all-registered sensitivity separate,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/PAIRWISE_SUMMARY.csv,17,941853e2f45b4498892ce2c20ba98f27ca0df6153240e3c8f77136dc3066191e,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/FAILURE_AWARE_PAIRWISE_SUMMARY.csv,17,7c33307d06e3a6b93f5c3ba6b3529eada6fce78e2ae5907da4a0daf343c0c296
A04_vs_F03,up_rmse_m,family,A2,18,18,0.02168957261775008,0.010163942595593167,-0.08187651181563513,0.1139839139985868,-0.010939942230919708,0.054077939945102654,7,0,11,0.3888888888888889,0.34654998779296875,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,18,7,11,0,0.3888888888888889,18,0.3888888888888889,18,0,0,0,0,0,0,comparable terminals include algorithm failures and double-failure ties; technical/missing excluded and counted; all-registered sensitivity separate,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/PAIRWISE_SUMMARY.csv,18,941853e2f45b4498892ce2c20ba98f27ca0df6153240e3c8f77136dc3066191e,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/FAILURE_AWARE_PAIRWISE_SUMMARY.csv,18,7c33307d06e3a6b93f5c3ba6b3529eada6fce78e2ae5907da4a0daf343c0c296
A04_vs_F03,yaw_rmse_deg,family,A1,27,27,-0.03931011193312468,-0.03741176944904279,-0.04323265327104529,-0.035506477394380155,-0.04335077929678022,-0.03353689083680145,27,0,0,1.0,5.9344232634363165e-06,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,27,27,0,0,1.0,27,1.0,27,0,0,0,0,0,0,comparable terminals include algorithm failures and double-failure ties; technical/missing excluded and counted; all-registered sensitivity separate,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/PAIRWISE_SUMMARY.csv,20,941853e2f45b4498892ce2c20ba98f27ca0df6153240e3c8f77136dc3066191e,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/FAILURE_AWARE_PAIRWISE_SUMMARY.csv,20,7c33307d06e3a6b93f5c3ba6b3529eada6fce78e2ae5907da4a0daf343c0c296
A04_vs_F03,yaw_rmse_deg,family,A2,18,18,-0.03294702317121718,-0.03267642663403314,-0.03428902579467135,-0.031672158212181646,-0.034200726221567335,-0.03167722499941661,18,0,0,1.0,7.62939453125e-06,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,18,18,0,0,1.0,18,1.0,18,0,0,0,0,0,0,comparable terminals include algorithm failures and double-failure ties; technical/missing excluded and counted; all-registered sensitivity separate,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/PAIRWISE_SUMMARY.csv,21,941853e2f45b4498892ce2c20ba98f27ca0df6153240e3c8f77136dc3066191e,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/FAILURE_AWARE_PAIRWISE_SUMMARY.csv,21,7c33307d06e3a6b93f5c3ba6b3529eada6fce78e2ae5907da4a0daf343c0c296
F04_vs_F01,fault_window_horizontal_rmse_m,family,A1,27,27,-0.6624964440022718,0.35481972832845265,-4.353020994436032,2.5238676422100186,-1.857648570233259,3.1094960155648437,11,0,16,0.4074074074074074,0.6741658909452324,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,27,11,16,0,0.4074074074074074,27,0.4074074074074074,27,0,0,0,0,0,0,comparable terminals include algorithm failures and double-failure ties; technical/missing excluded and counted; all-registered sensitivity separate,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/PAIRWISE_SUMMARY.csv,23,941853e2f45b4498892ce2c20ba98f27ca0df6153240e3c8f77136dc3066191e,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/FAILURE_AWARE_PAIRWISE_SUMMARY.csv,23,7c33307d06e3a6b93f5c3ba6b3529eada6fce78e2ae5907da4a0daf343c0c296
F04_vs_F01,fault_window_horizontal_rmse_m,family,A2,18,18,-11.895166417039869,-5.040281337596496,-18.755525434598955,-5.777581410378188,-19.12691267869347,-2.046369228026532,16,0,2,0.8888888888888888,0.00104522705078125,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,18,16,2,0,0.8888888888888888,18,0.8888888888888888,18,0,0,0,0,0,0,comparable terminals include algorithm failures and double-failure ties; technical/missing excluded and counted; all-registered sensitivity separate,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/PAIRWISE_SUMMARY.csv,24,941853e2f45b4498892ce2c20ba98f27ca0df6153240e3c8f77136dc3066191e,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/FAILURE_AWARE_PAIRWISE_SUMMARY.csv,24,7c33307d06e3a6b93f5c3ba6b3529eada6fce78e2ae5907da4a0daf343c0c296
F04_vs_F01,horizontal_rmse_m,family,A1,27,27,-0.2843065696177983,0.08535826536892088,-1.4821926988187646,0.7315663322815086,-0.3772096037031454,0.8493188389225814,11,0,16,0.4074074074074074,0.7096043708361429,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,27,11,16,0,0.4074074074074074,27,0.4074074074074074,27,0,0,0,0,0,0,comparable terminals include algorithm failures and double-failure ties; technical/missing excluded and counted; all-registered sensitivity separate,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/PAIRWISE_SUMMARY.csv,26,941853e2f45b4498892ce2c20ba98f27ca0df6153240e3c8f77136dc3066191e,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/FAILURE_AWARE_PAIRWISE_SUMMARY.csv,26,7c33307d06e3a6b93f5c3ba6b3529eada6fce78e2ae5907da4a0daf343c0c296
F04_vs_F01,horizontal_rmse_m,family,A2,18,18,-3.167567749113986,-1.05909658870724,-5.065306560544013,-1.484421229020951,-4.906373402230161,-0.4160705255610282,16,0,2,0.8888888888888888,0.00157928466796875,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,18,16,2,0,0.8888888888888888,18,0.8888888888888888,18,0,0,0,0,0,0,comparable terminals include algorithm failures and double-failure ties; technical/missing excluded and counted; all-registered sensitivity separate,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/PAIRWISE_SUMMARY.csv,27,941853e2f45b4498892ce2c20ba98f27ca0df6153240e3c8f77136dc3066191e,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/FAILURE_AWARE_PAIRWISE_SUMMARY.csv,27,7c33307d06e3a6b93f5c3ba6b3529eada6fce78e2ae5907da4a0daf343c0c296
F04_vs_F01,max_horizontal_error_in_window_m,family,A1,27,27,-2.2735264847691203,0.6774499617259977,-9.465603979605438,4.019229754498191,-3.965846773333464,3.6613579509703698,12,0,15,0.4444444444444444,0.8381874502030492,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,27,12,15,0,0.4444444444444444,27,0.4444444444444444,27,0,0,0,0,0,0,comparable terminals include algorithm failures and double-failure ties; technical/missing excluded and counted; all-registered sensitivity separate,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/PAIRWISE_SUMMARY.csv,29,941853e2f45b4498892ce2c20ba98f27ca0df6153240e3c8f77136dc3066191e,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/FAILURE_AWARE_PAIRWISE_SUMMARY.csv,29,7c33307d06e3a6b93f5c3ba6b3529eada6fce78e2ae5907da4a0daf343c0c296
F04_vs_F01,max_horizontal_error_in_window_m,family,A2,18,18,-33.32417011221858,-12.973257274510965,-50.65511026250657,-17.7356847830807,-57.08111695041161,-6.702984612491002,17,0,1,0.9444444444444444,0.00019073486328125,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,18,17,1,0,0.9444444444444444,18,0.9444444444444444,18,0,0,0,0,0,0,comparable terminals include algorithm failures and double-failure ties; technical/missing excluded and counted; all-registered sensitivity separate,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/PAIRWISE_SUMMARY.csv,30,941853e2f45b4498892ce2c20ba98f27ca0df6153240e3c8f77136dc3066191e,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/FAILURE_AWARE_PAIRWISE_SUMMARY.csv,30,7c33307d06e3a6b93f5c3ba6b3529eada6fce78e2ae5907da4a0daf343c0c296
F04_vs_F01,outage_end_horizontal_error_m,family,A1,27,27,-2.2703373088183154,0.6774499617259977,-9.462494533053404,4.028432079806997,-3.965846773333464,3.6613579509703698,12,0,15,0.4444444444444444,0.8381874502030492,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,27,12,15,0,0.4444444444444444,27,0.4444444444444444,27,0,0,0,0,0,0,comparable terminals include algorithm failures and double-failure ties; technical/missing excluded and counted; all-registered sensitivity separate,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/PAIRWISE_SUMMARY.csv,32,941853e2f45b4498892ce2c20ba98f27ca0df6153240e3c8f77136dc3066191e,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/FAILURE_AWARE_PAIRWISE_SUMMARY.csv,32,7c33307d06e3a6b93f5c3ba6b3529eada6fce78e2ae5907da4a0daf343c0c296
F04_vs_F01,outage_end_horizontal_error_m,family,A2,18,18,-34.89925888216988,-13.396168824501363,-52.80246490640873,-18.77500546100258,-59.82805480128824,-7.325111868835766,17,0,1,0.9444444444444444,0.0001068115234375,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,18,17,1,0,0.9444444444444444,18,0.9444444444444444,18,0,0,0,0,0,0,comparable terminals include algorithm failures and double-failure ties; technical/missing excluded and counted; all-registered sensitivity separate,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/PAIRWISE_SUMMARY.csv,33,941853e2f45b4498892ce2c20ba98f27ca0df6153240e3c8f77136dc3066191e,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/FAILURE_AWARE_PAIRWISE_SUMMARY.csv,33,7c33307d06e3a6b93f5c3ba6b3529eada6fce78e2ae5907da4a0daf343c0c296
F04_vs_F01,post_window_horizontal_rmse_m,family,A1,27,27,-0.1492624757642655,0.020798949831268843,-0.5687085959880662,0.21968859711122898,-0.014137110858246094,0.14007059804875688,10,0,17,0.37037037037037035,0.6394360218098059,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,27,10,17,0,0.37037037037037035,27,0.37037037037037035,27,0,0,0,0,0,0,comparable terminals include algorithm failures and double-failure ties; technical/missing excluded and counted; all-registered sensitivity separate,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/PAIRWISE_SUMMARY.csv,35,941853e2f45b4498892ce2c20ba98f27ca0df6153240e3c8f77136dc3066191e,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/FAILURE_AWARE_PAIRWISE_SUMMARY.csv,35,7c33307d06e3a6b93f5c3ba6b3529eada6fce78e2ae5907da4a0daf343c0c296
F04_vs_F01,post_window_horizontal_rmse_m,family,A2,18,18,-1.1987890214479693,-0.4376907085767005,-1.999630735599785,-0.5228156314350282,-2.0141439993462793,-0.1903154131968638,15,0,3,0.8333333333333334,0.00067138671875,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,18,15,3,0,0.8333333333333334,18,0.8333333333333334,18,0,0,0,0,0,0,comparable terminals include algorithm failures and double-failure ties; technical/missing excluded and counted; all-registered sensitivity separate,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/PAIRWISE_SUMMARY.csv,36,941853e2f45b4498892ce2c20ba98f27ca0df6153240e3c8f77136dc3066191e,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/FAILURE_AWARE_PAIRWISE_SUMMARY.csv,36,7c33307d06e3a6b93f5c3ba6b3529eada6fce78e2ae5907da4a0daf343c0c296
F04_vs_F01,up_rmse_m,family,A1,27,27,0.048612042726052185,0.000990854080877679,-0.007565831944917154,0.1143930478898101,-0.0182859385199326,0.024551682134078767,12,0,15,0.4444444444444444,0.5401160736535193,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,27,12,15,0,0.4444444444444444,27,0.4444444444444444,27,0,0,0,0,0,0,comparable terminals include algorithm failures and double-failure ties; technical/missing excluded and counted; all-registered sensitivity separate,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/PAIRWISE_SUMMARY.csv,38,941853e2f45b4498892ce2c20ba98f27ca0df6153240e3c8f77136dc3066191e,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/FAILURE_AWARE_PAIRWISE_SUMMARY.csv,38,7c33307d06e3a6b93f5c3ba6b3529eada6fce78e2ae5907da4a0daf343c0c296
