comparison,candidate_method_id,reference_method_id,metric_name,case_id,degradation_id,case_family,seed_id,candidate_value,reference_value,delta_candidate_minus_reference,relative_change_percent,candidate_better,tie,evaluator_version,source_table,source_table_row,source_sha256
A04_vs_F03,A04,F03,outage_end_horizontal_error_m,D61_20s_seed_01,D61,A1,seed_01,41.82163904921739,39.415508778237616,2.406130270979773,6.104526734685367,False,False,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,23,676655bfc99d4dad48fdb32fb12eab76a0d41f001c1fc035ad904976d3402953
A04_vs_F03,A04,F03,fault_window_horizontal_rmse_m,D61_20s_seed_02,D61,A1,seed_02,39.26027878558927,36.73529223049455,2.5249865550947206,6.873462552718415,False,False,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,24,676655bfc99d4dad48fdb32fb12eab76a0d41f001c1fc035ad904976d3402953
A04_vs_F03,A04,F03,outage_end_horizontal_error_m,D61_20s_seed_02,D61,A1,seed_02,95.31736324926062,89.43993171456894,5.877431534691681,6.571373012055086,False,False,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,25,676655bfc99d4dad48fdb32fb12eab76a0d41f001c1fc035ad904976d3402953
A04_vs_F03,A04,F03,fault_window_horizontal_rmse_m,D61_20s_seed_03,D61,A1,seed_03,39.616294679609204,37.28843417819307,2.327860501416133,6.242848627785788,False,False,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,26,676655bfc99d4dad48fdb32fb12eab76a0d41f001c1fc035ad904976d3402953
A04_vs_F03,A04,F03,outage_end_horizontal_error_m,D61_20s_seed_03,D61,A1,seed_03,88.4192677052369,88.75710430760228,-0.33783660236537116,-0.38063049149794603,True,False,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,27,676655bfc99d4dad48fdb32fb12eab76a0d41f001c1fc035ad904976d3402953
A04_vs_F03,A04,F03,fault_window_horizontal_rmse_m,D61_20s_seed_04,D61,A1,seed_04,35.07983473299263,35.29729273557692,-0.21745800258428716,-0.6160755846442196,True,False,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,28,676655bfc99d4dad48fdb32fb12eab76a0d41f001c1fc035ad904976d3402953
A04_vs_F03,A04,F03,outage_end_horizontal_error_m,D61_20s_seed_04,D61,A1,seed_04,86.50125366054179,87.15650592877768,-0.6552522682358841,-0.7518110796815805,True,False,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,29,676655bfc99d4dad48fdb32fb12eab76a0d41f001c1fc035ad904976d3402953
A04_vs_F03,A04,F03,fault_window_horizontal_rmse_m,D61_20s_seed_05,D61,A1,seed_05,40.76909050107704,37.04627724009968,3.722813260977361,10.049088702893226,False,False,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,30,676655bfc99d4dad48fdb32fb12eab76a0d41f001c1fc035ad904976d3402953
A04_vs_F03,A04,F03,outage_end_horizontal_error_m,D61_20s_seed_05,D61,A1,seed_05,90.91372067275333,87.4710240719157,3.442696600837621,3.935813759316632,False,False,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,31,676655bfc99d4dad48fdb32fb12eab76a0d41f001c1fc035ad904976d3402953
A04_vs_F03,A04,F03,fault_window_horizontal_rmse_m,D61_20s_seed_06,D61,A1,seed_06,56.041065790722215,66.35710065953454,-10.316034868812324,-15.546241120060241,True,False,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,32,676655bfc99d4dad48fdb32fb12eab76a0d41f001c1fc035ad904976d3402953
A04_vs_F03,A04,F03,outage_end_horizontal_error_m,D61_20s_seed_06,D61,A1,seed_06,129.27533077519422,152.52139274808505,-23.24606197289083,-15.241181288768876,True,False,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,33,676655bfc99d4dad48fdb32fb12eab76a0d41f001c1fc035ad904976d3402953
A04_vs_F03,A04,F03,fault_window_horizontal_rmse_m,D61_20s_seed_07,D61,A1,seed_07,44.240612926994636,59.84260998015425,-15.601997053159614,-26.071718894503,True,False,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,34,676655bfc99d4dad48fdb32fb12eab76a0d41f001c1fc035ad904976d3402953
A04_vs_F03,A04,F03,outage_end_horizontal_error_m,D61_20s_seed_07,D61,A1,seed_07,100.48807479754791,131.14103274128857,-30.65295794374066,-23.37404037698252,True,False,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,35,676655bfc99d4dad48fdb32fb12eab76a0d41f001c1fc035ad904976d3402953
A04_vs_F03,A04,F03,fault_window_horizontal_rmse_m,D61_20s_seed_08,D61,A1,seed_08,23.148351016702232,4.868896857895124,18.27945415880711,375.4331770073583,False,False,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,36,676655bfc99d4dad48fdb32fb12eab76a0d41f001c1fc035ad904976d3402953
A04_vs_F03,A04,F03,outage_end_horizontal_error_m,D61_20s_seed_08,D61,A1,seed_08,50.59224025286102,16.817638369657992,33.774601883203026,200.82844654418545,False,False,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,37,676655bfc99d4dad48fdb32fb12eab76a0d41f001c1fc035ad904976d3402953
A04_vs_F03,A04,F03,fault_window_horizontal_rmse_m,D61_30s_seed_00,D61,A1,seed_00,135.46552028465985,141.14493437092773,-5.679414086267883,-4.023817157576786,True,False,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,38,676655bfc99d4dad48fdb32fb12eab76a0d41f001c1fc035ad904976d3402953
A04_vs_F03,A04,F03,outage_end_horizontal_error_m,D61_30s_seed_00,D61,A1,seed_00,321.14180774934584,332.03469840210755,-10.892890652761707,-3.2806482892248723,True,False,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,39,676655bfc99d4dad48fdb32fb12eab76a0d41f001c1fc035ad904976d3402953
A04_vs_F03,A04,F03,fault_window_horizontal_rmse_m,D61_30s_seed_01,D61,A1,seed_01,39.29631607066845,34.59067773334227,4.705638337326185,13.603776062445801,False,False,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,40,676655bfc99d4dad48fdb32fb12eab76a0d41f001c1fc035ad904976d3402953
A04_vs_F03,A04,F03,outage_end_horizontal_error_m,D61_30s_seed_01,D61,A1,seed_01,89.34989096593245,80.07095407563884,9.278936890293608,11.588393066389944,False,False,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,41,676655bfc99d4dad48fdb32fb12eab76a0d41f001c1fc035ad904976d3402953
A04_vs_F03,A04,F03,fault_window_horizontal_rmse_m,D61_30s_seed_02,D61,A1,seed_02,101.96334569908741,96.17075002588284,5.792595673204573,6.023240612811679,False,False,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,42,676655bfc99d4dad48fdb32fb12eab76a0d41f001c1fc035ad904976d3402953
A04_vs_F03,A04,F03,outage_end_horizontal_error_m,D61_30s_seed_02,D61,A1,seed_02,248.3505997547058,235.97923513181675,12.371364622889047,5.242564929909391,False,False,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,43,676655bfc99d4dad48fdb32fb12eab76a0d41f001c1fc035ad904976d3402953
A04_vs_F03,A04,F03,fault_window_horizontal_rmse_m,D61_30s_seed_03,D61,A1,seed_03,106.73723006798905,95.22582714487687,11.511402923112172,12.088530253035962,False,False,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,44,676655bfc99d4dad48fdb32fb12eab76a0d41f001c1fc035ad904976d3402953
A04_vs_F03,A04,F03,outage_end_horizontal_error_m,D61_30s_seed_03,D61,A1,seed_03,242.55004233219088,226.14194207179324,16.408100260397646,7.255664345178644,False,False,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,45,676655bfc99d4dad48fdb32fb12eab76a0d41f001c1fc035ad904976d3402953
A04_vs_F03,A04,F03,fault_window_horizontal_rmse_m,D61_30s_seed_04,D61,A1,seed_04,84.91374449257322,82.00301938156218,2.9107251110110326,3.549534069553406,False,False,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,46,676655bfc99d4dad48fdb32fb12eab76a0d41f001c1fc035ad904976d3402953
A04_vs_F03,A04,F03,outage_end_horizontal_error_m,D61_30s_seed_04,D61,A1,seed_04,211.62171764849913,205.2446103375736,6.377107310925538,3.1070766245393084,False,False,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,47,676655bfc99d4dad48fdb32fb12eab76a0d41f001c1fc035ad904976d3402953
A04_vs_F03,A04,F03,fault_window_horizontal_rmse_m,D61_30s_seed_05,D61,A1,seed_05,109.54467116726683,94.94842083308589,14.596250334180937,15.372820533624612,False,False,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,48,676655bfc99d4dad48fdb32fb12eab76a0d41f001c1fc035ad904976d3402953
A04_vs_F03,A04,F03,outage_end_horizontal_error_m,D61_30s_seed_05,D61,A1,seed_05,247.23166673392552,222.63757610615062,24.594090627774904,11.046693490791855,False,False,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,49,676655bfc99d4dad48fdb32fb12eab76a0d41f001c1fc035ad904976d3402953
A04_vs_F03,A04,F03,fault_window_horizontal_rmse_m,D61_30s_seed_06,D61,A1,seed_06,122.40707868180424,143.8383330567228,-21.431254374918566,-14.899543063021406,True,False,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,50,676655bfc99d4dad48fdb32fb12eab76a0d41f001c1fc035ad904976d3402953
A04_vs_F03,A04,F03,outage_end_horizontal_error_m,D61_30s_seed_06,D61,A1,seed_06,295.01387808891934,342.2223930359309,-47.208514947011565,-13.794689040718328,True,False,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,51,676655bfc99d4dad48fdb32fb12eab76a0d41f001c1fc035ad904976d3402953
A04_vs_F03,A04,F03,fault_window_horizontal_rmse_m,D61_30s_seed_07,D61,A1,seed_07,115.31005509336036,158.1472113499816,-42.83715625662124,-27.086886889091026,True,False,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,52,676655bfc99d4dad48fdb32fb12eab76a0d41f001c1fc035ad904976d3402953
A04_vs_F03,A04,F03,outage_end_horizontal_error_m,D61_30s_seed_07,D61,A1,seed_07,259.0253355544009,341.31276936928566,-82.28743381488476,-24.109099101959856,True,False,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,53,676655bfc99d4dad48fdb32fb12eab76a0d41f001c1fc035ad904976d3402953
A04_vs_F03,A04,F03,fault_window_horizontal_rmse_m,D61_30s_seed_08,D61,A1,seed_08,33.23119729506599,39.36459926483653,-6.133401969770539,-15.581009547452354,True,False,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,54,676655bfc99d4dad48fdb32fb12eab76a0d41f001c1fc035ad904976d3402953
A04_vs_F03,A04,F03,outage_end_horizontal_error_m,D61_30s_seed_08,D61,A1,seed_08,79.98347835035558,101.81636463897594,-21.832886288620358,-21.443396025811936,True,False,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,55,676655bfc99d4dad48fdb32fb12eab76a0d41f001c1fc035ad904976d3402953
A04_vs_F03,A04,F03,fault_window_horizontal_rmse_m,D62_10s_seed_00,D62,A2,seed_00,7.745981608796014,12.318915982265029,-4.572934373469015,-37.12124005109261,True,False,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,56,676655bfc99d4dad48fdb32fb12eab76a0d41f001c1fc035ad904976d3402953
A04_vs_F03,A04,F03,outage_end_horizontal_error_m,D62_10s_seed_00,D62,A2,seed_00,14.282757897555845,27.499283535069893,-13.216525637514048,-48.06134538254055,True,False,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,57,676655bfc99d4dad48fdb32fb12eab76a0d41f001c1fc035ad904976d3402953
A04_vs_F03,A04,F03,fault_window_horizontal_rmse_m,D62_10s_seed_01,D62,A2,seed_01,3.104395319192212,3.721911694355227,-0.617516375163015,-16.591376310715823,True,False,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,58,676655bfc99d4dad48fdb32fb12eab76a0d41f001c1fc035ad904976d3402953
A04_vs_F03,A04,F03,outage_end_horizontal_error_m,D62_10s_seed_01,D62,A2,seed_01,5.420420312084395,7.59156740515482,-2.1711470930704255,-28.59945749274616,True,False,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,59,676655bfc99d4dad48fdb32fb12eab76a0d41f001c1fc035ad904976d3402953
A04_vs_F03,A04,F03,fault_window_horizontal_rmse_m,D62_10s_seed_02,D62,A2,seed_02,3.2857603897129017,7.798911794331585,-4.513151404618683,-57.8689889517527,True,False,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,60,676655bfc99d4dad48fdb32fb12eab76a0d41f001c1fc035ad904976d3402953
A04_vs_F03,A04,F03,outage_end_horizontal_error_m,D62_10s_seed_02,D62,A2,seed_02,5.5359768039875235,19.256739595498342,-13.720762791510818,-71.2517439593893,True,False,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,61,676655bfc99d4dad48fdb32fb12eab76a0d41f001c1fc035ad904976d3402953
A04_vs_F03,A04,F03,fault_window_horizontal_rmse_m,D62_10s_seed_03,D62,A2,seed_03,4.759584595899402,8.529672242446507,-3.770087646547105,-44.19967777643185,True,False,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,62,676655bfc99d4dad48fdb32fb12eab76a0d41f001c1fc035ad904976d3402953
A04_vs_F03,A04,F03,outage_end_horizontal_error_m,D62_10s_seed_03,D62,A2,seed_03,8.456657823611812,20.42137757898248,-11.964719755370668,-58.5891902203731,True,False,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,63,676655bfc99d4dad48fdb32fb12eab76a0d41f001c1fc035ad904976d3402953
A04_vs_F03,A04,F03,fault_window_horizontal_rmse_m,D62_10s_seed_04,D62,A2,seed_04,6.868380002109374,9.63661911348673,-2.7682391113773566,-28.726248062488274,True,False,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,64,676655bfc99d4dad48fdb32fb12eab76a0d41f001c1fc035ad904976d3402953
A04_vs_F03,A04,F03,outage_end_horizontal_error_m,D62_10s_seed_04,D62,A2,seed_04,13.533399468247191,22.33518442426869,-8.801784956021498,-39.40771111993937,True,False,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,65,676655bfc99d4dad48fdb32fb12eab76a0d41f001c1fc035ad904976d3402953
A04_vs_F03,A04,F03,fault_window_horizontal_rmse_m,D62_10s_seed_05,D62,A2,seed_05,5.7839291084587945,8.576388246379107,-2.7924591379203125,-32.559849877356825,True,False,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,66,676655bfc99d4dad48fdb32fb12eab76a0d41f001c1fc035ad904976d3402953
A04_vs_F03,A04,F03,outage_end_horizontal_error_m,D62_10s_seed_05,D62,A2,seed_05,10.23280900759465,20.063381028122333,-9.830572020527683,-48.9975842394082,True,False,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,67,676655bfc99d4dad48fdb32fb12eab76a0d41f001c1fc035ad904976d3402953
A04_vs_F03,A04,F03,fault_window_horizontal_rmse_m,D62_10s_seed_06,D62,A2,seed_06,7.4850784497399285,14.669271808631981,-7.184193358892053,-48.97443753591496,True,False,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,68,676655bfc99d4dad48fdb32fb12eab76a0d41f001c1fc035ad904976d3402953
A04_vs_F03,A04,F03,outage_end_horizontal_error_m,D62_10s_seed_06,D62,A2,seed_06,13.805188343495015,33.34487209036851,-19.539683746873497,-58.598766532733016,True,False,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,69,676655bfc99d4dad48fdb32fb12eab76a0d41f001c1fc035ad904976d3402953
A04_vs_F03,A04,F03,fault_window_horizontal_rmse_m,D62_10s_seed_07,D62,A2,seed_07,5.02328483926101,12.769015859287961,-7.745731020026951,-60.66036024532651,True,False,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,70,676655bfc99d4dad48fdb32fb12eab76a0d41f001c1fc035ad904976d3402953
A04_vs_F03,A04,F03,outage_end_horizontal_error_m,D62_10s_seed_07,D62,A2,seed_07,9.387287939549797,28.4853165589775,-19.098028619427705,-67.04516897288516,True,False,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,71,676655bfc99d4dad48fdb32fb12eab76a0d41f001c1fc035ad904976d3402953
A04_vs_F03,A04,F03,fault_window_horizontal_rmse_m,D62_10s_seed_08,D62,A2,seed_08,5.028101688907548,1.0510050452555213,3.977096643652027,378.40890123273493,False,False,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,72,676655bfc99d4dad48fdb32fb12eab76a0d41f001c1fc035ad904976d3402953
A04_vs_F03,A04,F03,outage_end_horizontal_error_m,D62_10s_seed_08,D62,A2,seed_08,8.614910312003603,1.3071936157940984,7.307716696209505,559.0385852496831,False,False,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,73,676655bfc99d4dad48fdb32fb12eab76a0d41f001c1fc035ad904976d3402953
A04_vs_F03,A04,F03,fault_window_horizontal_rmse_m,D62_20s_seed_00,D62,A2,seed_00,17.02460650264835,62.14550795488624,-45.12090145223789,-72.60525006086175,True,False,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,74,676655bfc99d4dad48fdb32fb12eab76a0d41f001c1fc035ad904976d3402953
A04_vs_F03,A04,F03,outage_end_horizontal_error_m,D62_20s_seed_00,D62,A2,seed_00,22.992399121699833,141.25957605389348,-118.26717693219365,-83.72329879219816,True,False,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,75,676655bfc99d4dad48fdb32fb12eab76a0d41f001c1fc035ad904976d3402953
A04_vs_F03,A04,F03,fault_window_horizontal_rmse_m,D62_20s_seed_01,D62,A2,seed_01,7.508469834529144,17.817678704367943,-10.309208869838798,-57.85943859966187,True,False,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,76,676655bfc99d4dad48fdb32fb12eab76a0d41f001c1fc035ad904976d3402953
A04_vs_F03,A04,F03,outage_end_horizontal_error_m,D62_20s_seed_01,D62,A2,seed_01,11.063535368881992,39.37079329451597,-28.307257925633976,-71.89913018485443,True,False,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,77,676655bfc99d4dad48fdb32fb12eab76a0d41f001c1fc035ad904976d3402953
A04_vs_F03,A04,F03,fault_window_horizontal_rmse_m,D62_20s_seed_02,D62,A2,seed_02,3.5737594264934365,36.734409621919134,-33.160650195425696,-90.27135739140611,True,False,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,78,676655bfc99d4dad48fdb32fb12eab76a0d41f001c1fc035ad904976d3402953
A04_vs_F03,A04,F03,outage_end_horizontal_error_m,D62_20s_seed_02,D62,A2,seed_02,3.4660542841945983,89.4348031094501,-85.9687488252555,-96.1244905074003,True,False,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,79,676655bfc99d4dad48fdb32fb12eab76a0d41f001c1fc035ad904976d3402953
A04_vs_F03,A04,F03,fault_window_horizontal_rmse_m,D62_20s_seed_03,D62,A2,seed_03,13.42206422487764,37.22698409613377,-23.80491987125613,-63.94533548509615,True,False,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,80,676655bfc99d4dad48fdb32fb12eab76a0d41f001c1fc035ad904976d3402953
A04_vs_F03,A04,F03,outage_end_horizontal_error_m,D62_20s_seed_03,D62,A2,seed_03,20.878384439582394,88.57849728183977,-67.70011284225738,-76.42951158546822,True,False,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,81,676655bfc99d4dad48fdb32fb12eab76a0d41f001c1fc035ad904976d3402953
A04_vs_F03,A04,F03,fault_window_horizontal_rmse_m,D62_20s_seed_04,D62,A2,seed_04,13.008538385129123,35.294697824655366,-22.286159439526244,-63.14308044297262,True,False,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,82,676655bfc99d4dad48fdb32fb12eab76a0d41f001c1fc035ad904976d3402953
A04_vs_F03,A04,F03,outage_end_horizontal_error_m,D62_20s_seed_04,D62,A2,seed_04,21.00584631006499,87.15169434157713,-66.14584803151214,-75.89737472258895,True,False,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,83,676655bfc99d4dad48fdb32fb12eab76a0d41f001c1fc035ad904976d3402953
A04_vs_F03,A04,F03,fault_window_horizontal_rmse_m,D62_20s_seed_05,D62,A2,seed_05,13.188837310145622,37.01058816570762,-23.821750855561994,-64.36469139291924,True,False,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,84,676655bfc99d4dad48fdb32fb12eab76a0d41f001c1fc035ad904976d3402953
A04_vs_F03,A04,F03,outage_end_horizontal_error_m,D62_20s_seed_05,D62,A2,seed_05,19.570171615270304,87.37031950998032,-67.80014789471002,-77.6008927001408,True,False,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,85,676655bfc99d4dad48fdb32fb12eab76a0d41f001c1fc035ad904976d3402953
A04_vs_F03,A04,F03,fault_window_horizontal_rmse_m,D62_20s_seed_06,D62,A2,seed_06,17.561074848835887,66.37099526656151,-48.80992041772562,-73.54104036212432,True,False,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,86,676655bfc99d4dad48fdb32fb12eab76a0d41f001c1fc035ad904976d3402953
A04_vs_F03,A04,F03,outage_end_horizontal_error_m,D62_20s_seed_06,D62,A2,seed_06,24.543698151231034,152.53096378494672,-127.98726563371568,-83.90903883238082,True,False,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,87,676655bfc99d4dad48fdb32fb12eab76a0d41f001c1fc035ad904976d3402953
A04_vs_F03,A04,F03,fault_window_horizontal_rmse_m,D62_20s_seed_07,D62,A2,seed_07,9.750062647126445,59.885310587574175,-50.13524794044773,-83.71877418441656,True,False,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,88,676655bfc99d4dad48fdb32fb12eab76a0d41f001c1fc035ad904976d3402953
A04_vs_F03,A04,F03,outage_end_horizontal_error_m,D62_20s_seed_07,D62,A2,seed_07,13.600647409371238,131.2687784099477,-117.66813100057648,-89.63908434730999,True,False,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,89,676655bfc99d4dad48fdb32fb12eab76a0d41f001c1fc035ad904976d3402953
