elapsed_s,err_e_m,err_n_m,err_u_m,horizontal_error_m,reference_path_m
85.0,12.395193470782104,0.4491411824471232,-2.565306861409231,12.40332814126472,102.98896782303326
86.0,12.619088098009385,0.5080480375309708,-2.6527788322335932,12.629311035593398,104.22844901460746
87.0,12.726491944636834,0.5569257719378129,-2.6891162167929044,12.738671968943809,105.42319200403674
88.0,12.918043954859257,0.5565930331360445,-2.695148058616003,12.930029212040141,106.68329595564192
89.0,13.106347053698968,0.5938496961251509,-2.7640897281100885,13.119793845697103,107.96534925196363
90.0,13.248261995374321,0.6094868087804048,-2.7387527499730817,13.262274317331734,109.15997819378892
91.0,13.35274065630098,0.667847524266941,-2.74938290687583,13.369431676406542,110.38570537763188
92.0,13.50276900222309,0.7049446498042986,-2.8192796969339002,13.521158148867443,111.64428961663235
93.0,13.689847898298709,0.7350497386816723,-2.8642486045305406,13.709567228650565,112.86929827886715
94.0,13.845883916462341,0.7830779464011659,-2.889498234096902,13.868010401578534,114.13491752512613
95.0,13.97181459224656,0.8208465130712144,-2.9477123631086917,13.995906258550571,115.37801684417289
96.0,14.105228797715853,0.8363221129681468,-2.912990165772196,14.130000499382586,116.38283650439598
97.0,14.278580842104574,0.8873440422689169,-2.9836836633141366,14.30612632105092,117.53923922079626
98.0,14.428674478134553,0.9491121003124352,-3.0667073472445785,14.459856879476051,118.7384933222024
99.0,14.650364744069876,0.9800956229592215,-3.0615947354177506,14.683111882854718,119.94522027920246
100.0,14.759399095199939,1.0999548501957914,-3.122093956071703,14.800329804563749,121.11399929356654
101.0,14.905965398624119,1.2161894097896093,-3.171489203010927,14.955498023986491,122.25548887822931
102.0,15.006377725088996,1.4476669751001152,-3.187869180573666,15.07604431204826,123.36499218422989
103.0,15.024130197456103,1.5829177099047538,-3.2248897517089277,15.107286873110024,124.51721215203212
104.0,15.065864493704069,1.7507895850687114,-3.2533950682667854,15.167252127984094,125.6672384595768
105.0,15.053702249229346,1.8706257297343194,-3.2948874595500626,15.16948225976077,126.83333778131389
106.0,15.069110571330299,2.025724751509583,-3.2975916000164283,15.204658962957938,127.99781610257821
107.0,15.046271272161178,2.11827168430724,-3.3123785098205576,15.194648864781332,129.08280802306598
108.0,15.051541612854066,2.2528725309197006,-3.3300897419715207,15.219209557794061,130.27891024433814
109.0,15.017851990252183,2.378924213363617,-3.402363969261086,15.20510305174053,131.3897085475153
110.0,15.004181983643662,2.531928289125753,-3.4554701956126004,15.216311572111433,132.54263735754034
111.0,14.97014985341346,2.663580449385504,-3.4611865442038927,15.205263807116394,133.67156158499446
112.0,14.963978313386264,2.7907593286474146,-3.4901322700146866,15.221990165347204,134.79283401174325
113.0,14.940997829139278,2.944769058744238,-3.4779278839025136,15.228430022155338,135.96366845355476
114.0,14.918663020168466,3.0820866637593687,-3.5633620736660903,15.233704884638716,137.10985834247003
115.0,14.901615791951755,3.149166063898112,-3.651017520457838,15.23073865933473,138.25470516483776
116.0,14.895764538582867,3.3790856885355716,-3.682583041490601,15.27422735457898,139.39444842741855
117.0,14.840531023423566,3.4971164459927095,-3.6967689732693305,15.247005755033674,140.5257096541695
118.0,14.818987971493911,3.6095832583560377,-3.738156831107409,15.25226198956356,141.66109694932587
119.0,14.80421848180788,3.765651214194854,-3.7666983341791678,15.275634648814732,142.80257885641728
120.0,14.78908077820968,3.9750805060353187,-3.8519963213182593,15.313986263996485,143.95273481269007
121.0,14.757515970252044,4.056660369587529,-3.878165247786766,15.304926362659383,145.0432278728784
122.0,14.729893149086891,4.156592794048851,-3.9140047746684288,15.305130376414823,146.13700169523142
123.0,14.686003868283834,4.3605512567217435,-3.912314343780067,15.319697023170702,147.28634491767647
124.0,14.65163828731798,4.460858447519742,-3.905301480515077,15.315670491075812,148.39188660576764
125.0,14.634691256955008,4.584638263336327,-3.958742118876714,15.336006526864903,149.50449570838617
126.0,14.60970922519941,4.71738033708915,-4.026678933390828,15.352435666357051,150.6146606643722
127.0,14.577869444326723,4.868676400790054,-4.087027483456907,15.36939450438581,151.73621351125308
128.0,14.572929432906093,5.045124826579393,-4.129674294060543,15.421529002411805,152.82859878722718
129.0,14.523905309280693,5.15794269634117,-4.137111635664957,15.412598687167947,153.91184014526854
130.0,14.48034374560207,5.237775371471869,-4.168235990003619,15.398527391695422,155.00361244295007
131.0,14.468114928021322,5.372027661452137,-4.215189543292361,15.433244337009647,156.09834908536962
132.0,14.373472927064455,5.5745091636455015,-4.287314452056411,15.416610405683297,157.17692158779388
133.0,14.308025948125959,5.706956537746773,-4.313573056269202,15.404186426292574,158.29067079482203
134.0,14.16005721108256,5.8553076590211255,-4.359406848085443,15.322919043149795,159.35276277068002
135.0,14.009757099979126,5.908763859749211,-4.39595679396068,15.204827665932092,160.49642319204992
136.0,13.818899772383816,5.968839848315039,-4.433081414324116,15.05287481028202,161.69654775400844
137.0,13.676113496912578,6.000885644441819,-4.458567864513074,14.934748370766153,162.57869877590366
138.0,13.540130418298219,6.001252177111311,-4.492323587191962,14.810474652684428,163.45777989146475
139.0,13.531342700822478,6.008588609973167,-4.517721610535454,14.805416994161327,163.55752218119582
140.0,13.532755301964002,6.015732191325299,-4.513101173200669,14.80960836283601,163.5761664471055
141.0,13.534139998420812,6.020833214132786,-4.5169449402693305,14.812946300086915,163.59008930959132
142.0,13.550279230113276,6.019264773643275,-4.517884768288953,14.827056876847207,163.61842289399104
143.0,13.539918864174481,6.026256243925264,-4.516666084019451,14.82043073482941,163.645319095057
144.0,13.542399068147205,6.028724186564105,-4.514259314237036,14.82370020739145,163.653989453215
