elapsed_s,t_rel_s,err_n_m,err_e_m,err_u_m,yaw_error_ned_wrapped_deg,yaw_error_ned_unwrapped_deg,reference_yaw_increment_ned_deg,reference_path_m
113.0,3299.0,87.88773153653399,46.51877598543811,-1.0108389896883554,98.32689655849072,98.32689655849072,-180.74721981339184,135.96366845355476
114.0,3300.0,88.28192993149179,44.28580083150928,-1.0760563152663625,97.93289528658283,97.93289528658283,-180.42113244542128,137.10985834247003
115.0,3301.0,89.31632429574067,43.019906425960045,-1.1306439490418279,97.9019512356017,97.9019512356017,-179.4295711332565,138.25470516483776
116.0,3302.0,88.60390377315959,39.92501195784753,-1.2945238114924453,95.07891647938186,95.07891647938186,-178.63578091117438,139.39444842741855
117.0,3303.0,91.30210583596192,40.661355461568235,-1.304407369931288,97.40102910060864,97.40102910060864,-177.37558381429682,140.5257096541695
118.0,3304.0,88.15023831014834,34.998083057483484,-1.2521289969220182,91.88672689865246,91.88672689865246,-176.8772251133202,141.66109694932587
119.0,3305.0,85.7676779353976,31.029773748068166,-1.2386223989483778,87.96235343159447,87.96235343159447,-176.01331162994637,142.80257885641728
120.0,3306.0,87.35490578710147,30.457106101662802,-1.2632727401190718,88.7474343630854,88.7474343630854,-184.04055400585816,143.95273481269007
121.0,3307.0,90.96109289624455,31.544329701866005,-1.2952019565784245,93.2943806177816,93.2943806177816,-183.38944450387555,145.0432278728784
122.0,3308.0,95.41745547236414,33.59420063258082,-1.331722829065077,98.8933085436737,98.8933085436737,-183.06517422838408,146.13700169523142
123.0,3309.0,96.01707977890916,31.973320372212655,-1.3366679948347848,98.86780341547308,98.86780341547308,-182.13348785214203,147.28634491767647
124.0,3310.0,95.12256759087123,29.14775606684354,-1.2906323491588647,96.90816570194613,96.90816570194615,-181.03059602860378,148.39188660576764
125.0,3311.0,95.06947478624886,27.21697117421128,-1.313740692514474,95.43911094909322,95.43911094909322,-179.9648000992521,149.50449570838617
126.0,3312.0,96.61333554422595,26.53384165355625,-1.3625766132822095,96.77991841436125,96.77991841436125,-179.21061495109728,150.6146606643722
127.0,3313.0,97.19240204160572,25.100068833908097,-1.3769621904539173,97.18618249134516,97.18618249134516,-179.06152227066576,151.73621351125308
128.0,3314.0,99.08762995289057,24.728008549738973,-1.398730735333321,98.03492632400662,98.03492632400662,-187.43437061705185,152.82859878722718
