table_line,case_id,family,type,seed,method,config,input_identity_note,source_run_dir,frozen_yaw_rmse_deg,frozen_horizontal_rmse_m,frozen_up_rmse_m,frozen_yaw_p95_deg,series_recheck_yaw_rmse_deg,series_recheck_horizontal_rmse_m,series_recheck_up_rmse_m,series_recheck_yaw_p95_deg,series_recheck_max_relative_difference,observer_yaw_rmse_deg,observer_horizontal_rmse_m,observer_up_rmse_m,observer_yaw_p95_deg,observer_metrics_status,audit_horizontal_max_m,audit_up_max_m,audit_yaw_max_deg,matched_epoch_count,max_discrepancy_time_s,horizontal_error_at_max_discrepancy_m,error_rate_at_max_discrepancy_mps,equivalent_time_offset_s,argmax_status,audit_hmax_over_frozen_hrmse,observer_h_rmse_lower_bound_m,observer_h_rmse_upper_bound_m,observer_vs_frozen_h_rmse_relative_difference,frozen_horizontal_max_m,frozen_horizontal_max_time_s,frozen_horizontal_error_vector_secant_rate_max_mps,error_series_dt_median_s,error_series_dt_p95_s,audit_policy,v2_audit_horizontal_max_m,v2_audit_up_max_m,v2_audit_yaw_max_deg,v2_audit_passed,v2_frozen_horizontal_rmse_m,summary_source,capture_source,error_series_source,v2_capture_source
338,D62_10s_seed_03,A2,D62,seed_03,LC01,LIT,窗内两台无效；与同种子同时长 A1 输入相同，另列 A1 等价行,$HX03/RUNS/BY2__LC01__LIT__D62_10s_seed_03__seed_03,2.997368449125506,0.8728840749398405,1.3144135075558587,4.968008862161213,2.997368449125506,0.8728840749398407,1.3144135075558587,4.968008862161213,1.2719020274274948e-16,,,,,UNAVAILABLE_NOT_RETAINED,0.024499802830342945,0.00015237572882398354,4.260414243617561e-11,58014,,,,,UNAVAILABLE_NOT_RETAINED,0.028067647851212636,0.8483842721094976,0.8973838777701835,,11.76158054886846,232.39580535888672,2871.2993937182987,0.0040099620819233905,0.00800228118891937,default_local_sphere,0.024559392838912224,0.0001539176661005115,4.260414243617561e-11,False,0.8943224748421629,$HX03/RUNS/BY2__LC01__LIT__D62_10s_seed_03__seed_03/eval/v3/OUTPUT/summary.json,$HX03/RUNS/BY2__LC01__LIT__D62_10s_seed_03__seed_03/eval/v3/OUTPUT/EVALUATOR_CAPTURE.json,$HX03/RUNS/BY2__LC01__LIT__D62_10s_seed_03__seed_03/eval/v3/OUTPUT/error_series.csv,$HX03/RUNS/BY2__LC01__LIT__D62_10s_seed_03__seed_03/eval/v2/OUTPUT/EVALUATOR_CAPTURE.json
339,D61_10s_seed_03,A1等价报告,D61,seed_03,LC01,LIT,与 A2 主行同一运行；该方法两台均无效，A1 输入相同；非独立运行,$HX03/RUNS/BY2__LC01__LIT__D62_10s_seed_03__seed_03,2.997368449125506,0.8728840749398405,1.3144135075558587,4.968008862161213,2.997368449125506,0.8728840749398407,1.3144135075558587,4.968008862161213,1.2719020274274948e-16,,,,,UNAVAILABLE_NOT_RETAINED,0.024499802830342945,0.00015237572882398354,4.260414243617561e-11,58014,,,,,UNAVAILABLE_NOT_RETAINED,0.028067647851212636,0.8483842721094976,0.8973838777701835,,11.76158054886846,232.39580535888672,2871.2993937182987,0.0040099620819233905,0.00800228118891937,default_local_sphere,0.024559392838912224,0.0001539176661005115,4.260414243617561e-11,False,0.8943224748421629,$HX03/RUNS/BY2__LC01__LIT__D62_10s_seed_03__seed_03/eval/v3/OUTPUT/summary.json,$HX03/RUNS/BY2__LC01__LIT__D62_10s_seed_03__seed_03/eval/v3/OUTPUT/EVALUATOR_CAPTURE.json,$HX03/RUNS/BY2__LC01__LIT__D62_10s_seed_03__seed_03/eval/v3/OUTPUT/error_series.csv,$HX03/RUNS/BY2__LC01__LIT__D62_10s_seed_03__seed_03/eval/v2/OUTPUT/EVALUATOR_CAPTURE.json
340,D62_10s_seed_03,A2,D62,seed_03,EXT05C,LIT,,$HX03/RUNS/BY2__EXT05C__LIT__D62_10s_seed_03__seed_03,12.489565726716963,0.4475916681185041,1.3196599104387055,17.073747548199037,12.489565726716963,0.4475916681185041,1.3196599104387055,17.073747548199037,0.0,,,,,UNAVAILABLE_NOT_RETAINED,0.014227014602166903,8.116972348659601e-05,1.5944578990456648e-11,58014,,,,,UNAVAILABLE_NOT_RETAINED,0.031785700261069576,0.4333646535163372,0.461818682720671,,6.610808474368588,232.39580535888672,1615.9650228560265,0.0040099620819233905,0.00800228118891937,default_local_sphere,0.014358909573268642,8.285784252493045e-05,1.5944578990456648e-11,False,0.4821380447038861,$HX03/RUNS/BY2__EXT05C__LIT__D62_10s_seed_03__seed_03/eval/v3/OUTPUT/summary.json,$HX03/RUNS/BY2__EXT05C__LIT__D62_10s_seed_03__seed_03/eval/v3/OUTPUT/EVALUATOR_CAPTURE.json,$HX03/RUNS/BY2__EXT05C__LIT__D62_10s_seed_03__seed_03/eval/v3/OUTPUT/error_series.csv,$HX03/RUNS/BY2__EXT05C__LIT__D62_10s_seed_03__seed_03/eval/v2/OUTPUT/EVALUATOR_CAPTURE.json
341,D62_10s_seed_03,A2,D62,seed_03,LC01-BR,LIT,改动过的 LC01；仅 A2 补充行；故障窗仅相对量测更新,$HX03/RUNS/BY2__LC01-BR__LIT__D62_10s_seed_03__seed_03,2.9951777378763325,0.760668818362538,1.3071647710528458,4.968141340343081,2.9951777378763325,0.760668818362538,1.307164771052846,4.968141340343081,1.6986734177833387e-16,,,,,UNAVAILABLE_NOT_RETAINED,0.014933357869657552,8.460018941391922e-05,3.171862772433087e-11,58014,,,,,UNAVAILABLE_NOT_RETAINED,0.019631878564187775,0.7457354604928804,0.7756021762321955,,9.830417292071427,232.39580535888672,2365.767276913012,0.0040099620819233905,0.00800228118891937,default_local_sphere,0.014749823797113468,8.315510748957422e-05,3.171862772433087e-11,False,0.7614878591962139,$HX03/RUNS/BY2__LC01-BR__LIT__D62_10s_seed_03__seed_03/eval/v3/OUTPUT/summary.json,$HX03/RUNS/BY2__LC01-BR__LIT__D62_10s_seed_03__seed_03/eval/v3/OUTPUT/EVALUATOR_CAPTURE.json,$HX03/RUNS/BY2__LC01-BR__LIT__D62_10s_seed_03__seed_03/eval/v3/OUTPUT/error_series.csv,$HX03/RUNS/BY2__LC01-BR__LIT__D62_10s_seed_03__seed_03/eval/v2/OUTPUT/EVALUATOR_CAPTURE.json
342,D62_10s_seed_04,A2,D62,seed_04,LC01,LIT,窗内两台无效；与同种子同时长 A1 输入相同，另列 A1 等价行,$HX03/RUNS/BY2__LC01__LIT__D62_10s_seed_04__seed_04,2.995294468630628,0.8653262246354053,1.8553391558934904,4.96814134157656,2.995294468630628,0.8653262246354053,1.8553391558934904,4.968141341576561,1.7877478892705497e-16,,,,,UNAVAILABLE_NOT_RETAINED,0.027537491354731772,8.067260620592265e-05,3.001332515850663e-11,58014,,,,,UNAVAILABLE_NOT_RETAINED,0.03182324835507483,0.8377887332806735,0.8928637159901371,,11.988934053379976,153.3990614414215,13111.281623995803,0.0040099620819233905,0.00800228118891937,default_local_sphere,0.02789313772712663,8.05119501059437e-05,3.001332515850663e-11,False,0.8900630232550729,$HX03/RUNS/BY2__LC01__LIT__D62_10s_seed_04__seed_04/eval/v3/OUTPUT/summary.json,$HX03/RUNS/BY2__LC01__LIT__D62_10s_seed_04__seed_04/eval/v3/OUTPUT/EVALUATOR_CAPTURE.json,$HX03/RUNS/BY2__LC01__LIT__D62_10s_seed_04__seed_04/eval/v3/OUTPUT/error_series.csv,$HX03/RUNS/BY2__LC01__LIT__D62_10s_seed_04__seed_04/eval/v2/OUTPUT/EVALUATOR_CAPTURE.json
343,D61_10s_seed_04,A1等价报告,D61,seed_04,LC01,LIT,与 A2 主行同一运行；该方法两台均无效，A1 输入相同；非独立运行,$HX03/RUNS/BY2__LC01__LIT__D62_10s_seed_04__seed_04,2.995294468630628,0.8653262246354053,1.8553391558934904,4.96814134157656,2.995294468630628,0.8653262246354053,1.8553391558934904,4.968141341576561,1.7877478892705497e-16,,,,,UNAVAILABLE_NOT_RETAINED,0.027537491354731772,8.067260620592265e-05,3.001332515850663e-11,58014,,,,,UNAVAILABLE_NOT_RETAINED,0.03182324835507483,0.8377887332806735,0.8928637159901371,,11.988934053379976,153.3990614414215,13111.281623995803,0.0040099620819233905,0.00800228118891937,default_local_sphere,0.02789313772712663,8.05119501059437e-05,3.001332515850663e-11,False,0.8900630232550729,$HX03/RUNS/BY2__LC01__LIT__D62_10s_seed_04__seed_04/eval/v3/OUTPUT/summary.json,$HX03/RUNS/BY2__LC01__LIT__D62_10s_seed_04__seed_04/eval/v3/OUTPUT/EVALUATOR_CAPTURE.json,$HX03/RUNS/BY2__LC01__LIT__D62_10s_seed_04__seed_04/eval/v3/OUTPUT/error_series.csv,$HX03/RUNS/BY2__LC01__LIT__D62_10s_seed_04__seed_04/eval/v2/OUTPUT/EVALUATOR_CAPTURE.json
344,D62_10s_seed_04,A2,D62,seed_04,EXT05C,LIT,,$HX03/RUNS/BY2__EXT05C__LIT__D62_10s_seed_04__seed_04,10.754605269325515,0.635849323003509,1.821996206226723,14.399998039181575,10.754605269325515,0.635849323003509,1.821996206226723,14.399998039181575,0.0,,,,,UNAVAILABLE_NOT_RETAINED,0.01596114742354787,9.315793420583418e-05,1.4836132322670892e-11,58014,,,,,UNAVAILABLE_NOT_RETAINED,0.025102090772313027,0.6198881755799612,0.6518104704270569,,8.277139719528279,153.3990614414215,9105.972814221623,0.0040099620819233905,0.00800228118891937,default_local_sphere,0.016248875392139952,9.256926295009293e-05,1.4836132322670892e-11,False,0.6542816659488871,$HX03/RUNS/BY2__EXT05C__LIT__D62_10s_seed_04__seed_04/eval/v3/OUTPUT/summary.json,$HX03/RUNS/BY2__EXT05C__LIT__D62_10s_seed_04__seed_04/eval/v3/OUTPUT/EVALUATOR_CAPTURE.json,$HX03/RUNS/BY2__EXT05C__LIT__D62_10s_seed_04__seed_04/eval/v3/OUTPUT/error_series.csv,$HX03/RUNS/BY2__EXT05C__LIT__D62_10s_seed_04__seed_04/eval/v2/OUTPUT/EVALUATOR_CAPTURE.json
345,D62_10s_seed_04,A2,D62,seed_04,LC01-BR,LIT,改动过的 LC01；仅 A2 补充行；故障窗仅相对量测更新,$HX03/RUNS/BY2__LC01-BR__LIT__D62_10s_seed_04__seed_04,2.99496507206196,0.5968056334488658,1.8492780152951849,4.968141341576708,2.99496507206196,0.5968056334488658,1.8492780152951849,4.968141341576708,0.0,,,,,UNAVAILABLE_NOT_RETAINED,0.014231255852512186,0.00010410038960273482,3.001332515850663e-11,58014,,,,,UNAVAILABLE_NOT_RETAINED,0.023845713000850078,0.5825743775963537,0.611036889301378,,8.037648420082858,153.3990614414215,8830.419396781605,0.0040099620819233905,0.00800228118891937,default_local_sphere,0.014502264298742304,0.0001040213189682504,3.001332515850663e-11,False,0.6170366582247574,$HX03/RUNS/BY2__LC01-BR__LIT__D62_10s_seed_04__seed_04/eval/v3/OUTPUT/summary.json,$HX03/RUNS/BY2__LC01-BR__LIT__D62_10s_seed_04__seed_04/eval/v3/OUTPUT/EVALUATOR_CAPTURE.json,$HX03/RUNS/BY2__LC01-BR__LIT__D62_10s_seed_04__seed_04/eval/v3/OUTPUT/error_series.csv,$HX03/RUNS/BY2__LC01-BR__LIT__D62_10s_seed_04__seed_04/eval/v2/OUTPUT/EVALUATOR_CAPTURE.json
346,D62_10s_seed_05,A2,D62,seed_05,LC01,LIT,窗内两台无效；与同种子同时长 A1 输入相同，另列 A1 等价行,$HX03/RUNS/BY2__LC01__LIT__D62_10s_seed_05__seed_05,3.0011320430974697,0.6910114043224796,1.3345960427316663,4.996587414758883,3.0011320430974697,0.6910114043224796,1.3345960427316663,4.996587414758883,0.0,,,,,UNAVAILABLE_NOT_RETAINED,0.02126927064197758,0.0001053161135082803,3.4788172342814505e-11,58014,,,,,UNAVAILABLE_NOT_RETAINED,0.03077991261639393,0.6697421336805021,0.7122806749644572,,9.203048527931132,231.3970763683319,3199.1120243905434,0.0040099620819233905,0.00800228118891937,default_local_sphere,0.02129669252765799,0.00010679716915618087,3.4788172342814505e-11,False,0.7129372554194955,$HX03/RUNS/BY2__LC01__LIT__D62_10s_seed_05__seed_05/eval/v3/OUTPUT/summary.json,$HX03/RUNS/BY2__LC01__LIT__D62_10s_seed_05__seed_05/eval/v3/OUTPUT/EVALUATOR_CAPTURE.json,$HX03/RUNS/BY2__LC01__LIT__D62_10s_seed_05__seed_05/eval/v3/OUTPUT/error_series.csv,$HX03/RUNS/BY2__LC01__LIT__D62_10s_seed_05__seed_05/eval/v2/OUTPUT/EVALUATOR_CAPTURE.json
347,D61_10s_seed_05,A1等价报告,D61,seed_05,LC01,LIT,与 A2 主行同一运行；该方法两台均无效，A1 输入相同；非独立运行,$HX03/RUNS/BY2__LC01__LIT__D62_10s_seed_05__seed_05,3.0011320430974697,0.6910114043224796,1.3345960427316663,4.996587414758883,3.0011320430974697,0.6910114043224796,1.3345960427316663,4.996587414758883,0.0,,,,,UNAVAILABLE_NOT_RETAINED,0.02126927064197758,0.0001053161135082803,3.4788172342814505e-11,58014,,,,,UNAVAILABLE_NOT_RETAINED,0.03077991261639393,0.6697421336805021,0.7122806749644572,,9.203048527931132,231.3970763683319,3199.1120243905434,0.0040099620819233905,0.00800228118891937,default_local_sphere,0.02129669252765799,0.00010679716915618087,3.4788172342814505e-11,False,0.7129372554194955,$HX03/RUNS/BY2__LC01__LIT__D62_10s_seed_05__seed_05/eval/v3/OUTPUT/summary.json,$HX03/RUNS/BY2__LC01__LIT__D62_10s_seed_05__seed_05/eval/v3/OUTPUT/EVALUATOR_CAPTURE.json,$HX03/RUNS/BY2__LC01__LIT__D62_10s_seed_05__seed_05/eval/v3/OUTPUT/error_series.csv,$HX03/RUNS/BY2__LC01__LIT__D62_10s_seed_05__seed_05/eval/v2/OUTPUT/EVALUATOR_CAPTURE.json
348,D62_10s_seed_05,A2,D62,seed_05,EXT05C,LIT,,$HX03/RUNS/BY2__EXT05C__LIT__D62_10s_seed_05__seed_05,12.316349572006697,0.5329495564760994,1.323442871816134,16.98625557765558,12.316349572006697,0.5329495564760994,1.3234428718161337,16.98625557765558,1.6777800512108542e-16,,,,,UNAVAILABLE_NOT_RETAINED,0.018423356851139095,5.661388636823972e-05,1.4210854715202004e-11,58014,,,,,UNAVAILABLE_NOT_RETAINED,0.03456866907434101,0.5145261996249604,0.5513729133272385,,7.2084572119343315,231.3970763683319,2547.1449478018194,0.0040099620819233905,0.00800228118891937,default_local_sphere,0.018494354926093776,5.8239674288529386e-05,1.4210854715202004e-11,False,0.5586584650849328,$HX03/RUNS/BY2__EXT05C__LIT__D62_10s_seed_05__seed_05/eval/v3/OUTPUT/summary.json,$HX03/RUNS/BY2__EXT05C__LIT__D62_10s_seed_05__seed_05/eval/v3/OUTPUT/EVALUATOR_CAPTURE.json,$HX03/RUNS/BY2__EXT05C__LIT__D62_10s_seed_05__seed_05/eval/v3/OUTPUT/error_series.csv,$HX03/RUNS/BY2__EXT05C__LIT__D62_10s_seed_05__seed_05/eval/v2/OUTPUT/EVALUATOR_CAPTURE.json
349,D62_10s_seed_05,A2,D62,seed_05,LC01-BR,LIT,改动过的 LC01；仅 A2 补充行；故障窗仅相对量测更新,$HX03/RUNS/BY2__LC01-BR__LIT__D62_10s_seed_05__seed_05,2.9948758461702267,0.886903455628192,1.3414574073229368,4.968141340457824,2.9948758461702267,0.886903455628192,1.3414574073229368,4.968141340457824,0.0,,,,,UNAVAILABLE_NOT_RETAINED,0.02151351641131744,9.743090299352275e-05,2.927436071331613e-11,58014,,,,,UNAVAILABLE_NOT_RETAINED,0.02425688644552575,0.8653899392168745,0.9084169720395094,,13.272949241487328,230.9970870018005,4517.9980177499165,0.0040099620819233905,0.00800228118891937,default_local_sphere,0.02132368179981894,9.594862201112164e-05,2.927436071331613e-11,False,0.8890191290269119,$HX03/RUNS/BY2__LC01-BR__LIT__D62_10s_seed_05__seed_05/eval/v3/OUTPUT/summary.json,$HX03/RUNS/BY2__LC01-BR__LIT__D62_10s_seed_05__seed_05/eval/v3/OUTPUT/EVALUATOR_CAPTURE.json,$HX03/RUNS/BY2__LC01-BR__LIT__D62_10s_seed_05__seed_05/eval/v3/OUTPUT/error_series.csv,$HX03/RUNS/BY2__LC01-BR__LIT__D62_10s_seed_05__seed_05/eval/v2/OUTPUT/EVALUATOR_CAPTURE.json
350,D62_10s_seed_06,A2,D62,seed_06,LC01,LIT,窗内两台无效；与同种子同时长 A1 输入相同，另列 A1 等价行,$HX03/RUNS/BY2__LC01__LIT__D62_10s_seed_06__seed_06,3.002606684104245,1.6828041829603906,1.839430314632062,4.976123034395877,3.002606684104245,1.6828041829603906,1.839430314632062,4.976123034395877,0.0,,,,,UNAVAILABLE_NOT_RETAINED,0.050655073933148255,0.00019357007363751677,3.001332515850663e-11,58014,,,,,UNAVAILABLE_NOT_RETAINED,0.03010158546435023,1.6321491090272424,1.7334592568935387,,19.68057313985921,263.3950664997101,4169.852209178705,0.0040099620819233905,0.00800228118891937,default_local_sphere,0.050944664242576286,0.00019513034413520813,3.001332515850663e-11,False,1.7067323498742792,$HX03/RUNS/BY2__LC01__LIT__D62_10s_seed_06__seed_06/eval/v3/OUTPUT/summary.json,$HX03/RUNS/BY2__LC01__LIT__D62_10s_seed_06__seed_06/eval/v3/OUTPUT/EVALUATOR_CAPTURE.json,$HX03/RUNS/BY2__LC01__LIT__D62_10s_seed_06__seed_06/eval/v3/OUTPUT/error_series.csv,$HX03/RUNS/BY2__LC01__LIT__D62_10s_seed_06__seed_06/eval/v2/OUTPUT/EVALUATOR_CAPTURE.json
351,D61_10s_seed_06,A1等价报告,D61,seed_06,LC01,LIT,与 A2 主行同一运行；该方法两台均无效，A1 输入相同；非独立运行,$HX03/RUNS/BY2__LC01__LIT__D62_10s_seed_06__seed_06,3.002606684104245,1.6828041829603906,1.839430314632062,4.976123034395877,3.002606684104245,1.6828041829603906,1.839430314632062,4.976123034395877,0.0,,,,,UNAVAILABLE_NOT_RETAINED,0.050655073933148255,0.00019357007363751677,3.001332515850663e-11,58014,,,,,UNAVAILABLE_NOT_RETAINED,0.03010158546435023,1.6321491090272424,1.7334592568935387,,19.68057313985921,263.3950664997101,4169.852209178705,0.0040099620819233905,0.00800228118891937,default_local_sphere,0.050944664242576286,0.00019513034413520813,3.001332515850663e-11,False,1.7067323498742792,$HX03/RUNS/BY2__LC01__LIT__D62_10s_seed_06__seed_06/eval/v3/OUTPUT/summary.json,$HX03/RUNS/BY2__LC01__LIT__D62_10s_seed_06__seed_06/eval/v3/OUTPUT/EVALUATOR_CAPTURE.json,$HX03/RUNS/BY2__LC01__LIT__D62_10s_seed_06__seed_06/eval/v3/OUTPUT/error_series.csv,$HX03/RUNS/BY2__LC01__LIT__D62_10s_seed_06__seed_06/eval/v2/OUTPUT/EVALUATOR_CAPTURE.json
352,D62_10s_seed_06,A2,D62,seed_06,EXT05C,LIT,,$HX03/RUNS/BY2__EXT05C__LIT__D62_10s_seed_06__seed_06,12.403694854941095,0.4589268675286906,1.7756535350396894,16.92546961010647,12.403694854941095,0.45892686752869055,1.7756535350396894,16.92546961010647,1.2095859963524026e-16,,,,,UNAVAILABLE_NOT_RETAINED,0.015473090677336964,5.307187661784951e-05,1.4210854715202004e-11,58014,,,,,UNAVAILABLE_NOT_RETAINED,0.03371580914549449,0.4434537768513536,0.4743999582060276,,5.967034094316545,263.3950664997101,1254.1904281847803,0.0040099620819233905,0.00800228118891937,default_local_sphere,0.015795933578567557,5.435675119969119e-05,1.4210854715202004e-11,False,0.4982440437181718,$HX03/RUNS/BY2__EXT05C__LIT__D62_10s_seed_06__seed_06/eval/v3/OUTPUT/summary.json,$HX03/RUNS/BY2__EXT05C__LIT__D62_10s_seed_06__seed_06/eval/v3/OUTPUT/EVALUATOR_CAPTURE.json,$HX03/RUNS/BY2__EXT05C__LIT__D62_10s_seed_06__seed_06/eval/v3/OUTPUT/error_series.csv,$HX03/RUNS/BY2__EXT05C__LIT__D62_10s_seed_06__seed_06/eval/v2/OUTPUT/EVALUATOR_CAPTURE.json
353,D62_10s_seed_06,A2,D62,seed_06,LC01-BR,LIT,改动过的 LC01；仅 A2 补充行；故障窗仅相对量测更新,$HX03/RUNS/BY2__LC01-BR__LIT__D62_10s_seed_06__seed_06,2.997321787843114,1.9455804766858262,1.8508546565974273,4.974738759127498,2.997321787843114,1.9455804766858262,1.8508546565974273,4.974738759127498,0.0,,,,,UNAVAILABLE_NOT_RETAINED,0.05081146426331686,0.00019206249921666085,3.001332515850663e-11,58014,,,,,UNAVAILABLE_NOT_RETAINED,0.026116351840593605,1.8947690124225094,1.996391940949143,,19.74402601381562,263.3950664997101,4052.6339758120735,0.0040099620819233905,0.00800228118891937,default_local_sphere,0.05114227284809826,0.00019378654976875964,3.001332515850663e-11,False,1.9709507733716356,$HX03/RUNS/BY2__LC01-BR__LIT__D62_10s_seed_06__seed_06/eval/v3/OUTPUT/summary.json,$HX03/RUNS/BY2__LC01-BR__LIT__D62_10s_seed_06__seed_06/eval/v3/OUTPUT/EVALUATOR_CAPTURE.json,$HX03/RUNS/BY2__LC01-BR__LIT__D62_10s_seed_06__seed_06/eval/v3/OUTPUT/error_series.csv,$HX03/RUNS/BY2__LC01-BR__LIT__D62_10s_seed_06__seed_06/eval/v2/OUTPUT/EVALUATOR_CAPTURE.json
354,D62_10s_seed_07,A2,D62,seed_07,LC01,LIT,窗内两台无效；与同种子同时长 A1 输入相同，另列 A1 等价行,$HX03/RUNS/BY2__LC01__LIT__D62_10s_seed_07__seed_07,2.9678333339096006,1.1549238359836518,1.3223843582999577,4.824808545801253,2.9678333339096006,1.1549238359836518,1.3223843582999577,4.824808545801253,0.0,,,,,UNAVAILABLE_NOT_RETAINED,0.03434454411488028,7.763182867570606e-05,3.001332515850663e-11,58014,,,,,UNAVAILABLE_NOT_RETAINED,0.029737497006137148,1.1205792918687716,1.189268380098532,,13.97099807764573,252.3970580101013,4771.0036916529125,0.0040099620819233905,0.00800228118891937,default_local_sphere,0.03465871682846734,7.912015401601025e-05,3.001332515850663e-11,False,1.1770460651871761,$HX03/RUNS/BY2__LC01__LIT__D62_10s_seed_07__seed_07/eval/v3/OUTPUT/summary.json,$HX03/RUNS/BY2__LC01__LIT__D62_10s_seed_07__seed_07/eval/v3/OUTPUT/EVALUATOR_CAPTURE.json,$HX03/RUNS/BY2__LC01__LIT__D62_10s_seed_07__seed_07/eval/v3/OUTPUT/error_series.csv,$HX03/RUNS/BY2__LC01__LIT__D62_10s_seed_07__seed_07/eval/v2/OUTPUT/EVALUATOR_CAPTURE.json
355,D61_10s_seed_07,A1等价报告,D61,seed_07,LC01,LIT,与 A2 主行同一运行；该方法两台均无效，A1 输入相同；非独立运行,$HX03/RUNS/BY2__LC01__LIT__D62_10s_seed_07__seed_07,2.9678333339096006,1.1549238359836518,1.3223843582999577,4.824808545801253,2.9678333339096006,1.1549238359836518,1.3223843582999577,4.824808545801253,0.0,,,,,UNAVAILABLE_NOT_RETAINED,0.03434454411488028,7.763182867570606e-05,3.001332515850663e-11,58014,,,,,UNAVAILABLE_NOT_RETAINED,0.029737497006137148,1.1205792918687716,1.189268380098532,,13.97099807764573,252.3970580101013,4771.0036916529125,0.0040099620819233905,0.00800228118891937,default_local_sphere,0.03465871682846734,7.912015401601025e-05,3.001332515850663e-11,False,1.1770460651871761,$HX03/RUNS/BY2__LC01__LIT__D62_10s_seed_07__seed_07/eval/v3/OUTPUT/summary.json,$HX03/RUNS/BY2__LC01__LIT__D62_10s_seed_07__seed_07/eval/v3/OUTPUT/EVALUATOR_CAPTURE.json,$HX03/RUNS/BY2__LC01__LIT__D62_10s_seed_07__seed_07/eval/v3/OUTPUT/error_series.csv,$HX03/RUNS/BY2__LC01__LIT__D62_10s_seed_07__seed_07/eval/v2/OUTPUT/EVALUATOR_CAPTURE.json
356,D62_10s_seed_07,A2,D62,seed_07,EXT05C,LIT,,$HX03/RUNS/BY2__EXT05C__LIT__D62_10s_seed_07__seed_07,13.052420796397397,1.0930051412680646,1.4052383152163812,17.30396098063023,13.052420796397397,1.0930051412680646,1.405238315216381,17.30396098063023,1.5801206280860658e-16,,,,,UNAVAILABLE_NOT_RETAINED,0.026286328326945742,1.75862021922768e-05,1.4210854715202004e-11,58014,,,,,UNAVAILABLE_NOT_RETAINED,0.024049592572317917,1.066718812941119,1.1192914695950102,,13.522836882072223,252.3970580101013,4699.256627880534,0.0040099620819233905,0.00800228118891937,default_local_sphere,0.02656862911093404,1.6354526765738342e-05,1.4210854715202004e-11,False,1.1110273898786298,$HX03/RUNS/BY2__EXT05C__LIT__D62_10s_seed_07__seed_07/eval/v3/OUTPUT/summary.json,$HX03/RUNS/BY2__EXT05C__LIT__D62_10s_seed_07__seed_07/eval/v3/OUTPUT/EVALUATOR_CAPTURE.json,$HX03/RUNS/BY2__EXT05C__LIT__D62_10s_seed_07__seed_07/eval/v3/OUTPUT/error_series.csv,$HX03/RUNS/BY2__EXT05C__LIT__D62_10s_seed_07__seed_07/eval/v2/OUTPUT/EVALUATOR_CAPTURE.json
357,D62_10s_seed_07,A2,D62,seed_07,LC01-BR,LIT,改动过的 LC01；仅 A2 补充行；故障窗仅相对量测更新,$HX03/RUNS/BY2__LC01-BR__LIT__D62_10s_seed_07__seed_07,2.995521603105038,0.8187341905738135,1.3309258221840106,4.974742761568252,2.995521603105038,0.8187341905738135,1.3309258221840106,4.974742761568252,0.0,,,,,UNAVAILABLE_NOT_RETAINED,0.022838370177378546,5.339749754584844e-05,3.001332515850663e-11,58014,,,,,UNAVAILABLE_NOT_RETAINED,0.02789473120863827,0.7958958203964349,0.841572560751192,,9.83340252372557,252.3970580101013,3329.969331008659,0.0040099620819233905,0.00800228118891937,default_local_sphere,0.023158148865466275,5.5215538520503316e-05,3.001332515850663e-11,False,0.8516247864879316,$HX03/RUNS/BY2__LC01-BR__LIT__D62_10s_seed_07__seed_07/eval/v3/OUTPUT/summary.json,$HX03/RUNS/BY2__LC01-BR__LIT__D62_10s_seed_07__seed_07/eval/v3/OUTPUT/EVALUATOR_CAPTURE.json,$HX03/RUNS/BY2__LC01-BR__LIT__D62_10s_seed_07__seed_07/eval/v3/OUTPUT/error_series.csv,$HX03/RUNS/BY2__LC01-BR__LIT__D62_10s_seed_07__seed_07/eval/v2/OUTPUT/EVALUATOR_CAPTURE.json
358,D62_10s_seed_08,A2,D62,seed_08,LC01,LIT,窗内两台无效；与同种子同时长 A1 输入相同，另列 A1 等价行,$HX03/RUNS/BY2__LC01__LIT__D62_10s_seed_08__seed_08,3.010143695282273,0.7185714206190482,2.1202416266235877,5.096945481222244,3.010143695282273,0.7185714206190482,2.1202416266235877,5.096945481222244,0.0,,,,,UNAVAILABLE_NOT_RETAINED,0.021159762514648885,6.771428869356555e-05,3.001332515850663e-11,58014,,,,,UNAVAILABLE_NOT_RETAINED,0.029446985932754993,0.6974116581043993,0.7397311831336971,,8.714527922829028,304.39505076408386,1781.7402726911237,0.0040099620819233905,0.00800228118891937,default_local_sphere,0.02143752358569152,6.867138304400555e-05,3.001332515850663e-11,False,0.7493324455588758,$HX03/RUNS/BY2__LC01__LIT__D62_10s_seed_08__seed_08/eval/v3/OUTPUT/summary.json,$HX03/RUNS/BY2__LC01__LIT__D62_10s_seed_08__seed_08/eval/v3/OUTPUT/EVALUATOR_CAPTURE.json,$HX03/RUNS/BY2__LC01__LIT__D62_10s_seed_08__seed_08/eval/v3/OUTPUT/error_series.csv,$HX03/RUNS/BY2__LC01__LIT__D62_10s_seed_08__seed_08/eval/v2/OUTPUT/EVALUATOR_CAPTURE.json
